Contig ID,Size,Prev_ech1,Prev_ech2,Prev1 F ENV RPKM,Prev2 F ENV RPKM
Prev_v1_contig_39998,344,43,37,3.680099972,2.664047359
Prev_v1_contig_39999,356,30,33,1.255726202,1.162081794
Prev_v1_contig_4,913,118359,110164,1737.389889,1360.456798
Prev_v1_contig_40,1818,3579,5508,22.90124373,29.65106917
Prev_v1_contig_400,756,161487,149956,2564.894321,2003.755893
Prev_v1_contig_4000,798,3244,3646,20.3701028,19.26096736
Prev_v1_contig_40000,296,9,3,0.656033384,0.183972852
Prev_v1_contig_40001,491,44,47,3.457021095,3.106678179
Prev_v1_contig_40002,904,71,65,1.992860157,1.534902835
Prev_v1_contig_40003,1168,32,44,2.086612609,2.413757195
Prev_v1_contig_40004,383,25,17,1.561136266,0.89309731
Prev_v1_contig_40005,444,25,34,1.439245747,1.646731977
Prev_v1_contig_40006,379,20,19,1.304132881,1.042304243
Prev_v1_contig_40007,304,75,71,1.371952768,1.092660646
Prev_v1_contig_40008,256,89,92,1.562451509,1.358793386
Prev_v1_contig_40009,336,26,49,1.315144029,2.085187464
Prev_v1_contig_4001,359,5360,6500,22.18856358,22.63741387
Prev_v1_contig_40010,236,10,5,0.563845687,0.237180687
Prev_v1_contig_40011,629,14,4,0.645169584,0.15507968
Prev_v1_contig_40012,362,43,53,1.651988765,1.713024441
Prev_v1_contig_40013,352,14,17,1.0243914,1.046491886
Prev_v1_contig_40014,999,17,28,0.955726706,1.324316798
Prev_v1_contig_40015,372,14,0,0.775695222,0
Prev_v1_contig_40016,273,36,95,1.825786033,4.053405391
Prev_v1_contig_40017,520,60,272,1.901231737,7.25106444
Prev_v1_contig_40018,599,38,50,2.538287899,2.809806048
Prev_v1_contig_40019,257,59,42,1.528478983,0.915389246
Prev_v1_contig_4002,2184,1031,1550,13.59356719,17.19315296
Prev_v1_contig_40020,425,26,52,0.771578308,1.298252181
Prev_v1_contig_40021,232,140,315,5.231784538,9.903333948
Prev_v1_contig_40022,761,20,10,1.340612122,0.563926109
Prev_v1_contig_40023,289,25,9,0.96626781,0.292650364
Prev_v1_contig_40024,227,82,129,2.052221637,2.716121392
Prev_v1_contig_40025,2875,81,97,3.208328556,3.232321924
Prev_v1_contig_40026,437,95,130,2.923309097,3.365453087
Prev_v1_contig_40027,356,43,25,2.05060297,1.003002905
Prev_v1_contig_40028,286,37,39,1.480830634,1.313159044
Prev_v1_contig_40029,281,31,73,1.576374943,3.1229839
Prev_v1_contig_4003,808,1273,1907,11.13846144,14.0377192
Prev_v1_contig_40030,547,30,50,1.382506251,1.938495999
Prev_v1_contig_40031,315,16,2,1.294228074,0.136103685
Prev_v1_contig_40032,508,81,119,1.63284019,2.018155751
Prev_v1_contig_40033,320,13,11,1.127691373,0.802765402
Prev_v1_contig_40034,367,13,12,1.060509759,0.823572088
Prev_v1_contig_40035,572,19,13,0.995203042,0.572862643
Prev_v1_contig_40036,973,26,71,1.085925026,2.494789448
Prev_v1_contig_40037,283,122,87,4.252421651,2.551201717
Prev_v1_contig_40038,302,10,8,0.805493838,0.542127285
Prev_v1_contig_40039,416,15,11,0.840822515,0.518746064
Prev_v1_contig_4004,352,544,813,11.94603645,15.0198134
Prev_v1_contig_40040,243,14,47,0.919145708,2.595991355
Prev_v1_contig_40041,609,21,20,1.973459903,1.58120458
Prev_v1_contig_40042,512,29,39,1.107473799,1.252994386
Prev_v1_contig_40043,366,10,10,0.665651158,0.560009955
Prev_v1_contig_40044,462,47,0,2.155563175,0
Prev_v1_contig_40045,326,106,128,3.834150669,3.895133395
Prev_v1_contig_40046,312,9,16,0.658537329,0.98493354
Prev_v1_contig_40047,923,15,0,1.319088533,0
Prev_v1_contig_40048,274,23,33,1.520439058,1.835287799
Prev_v1_contig_40049,1178,69,66,1.196005408,0.962447489
Prev_v1_contig_4005,1773,4021,6222,60.17611178,78.33739262
Prev_v1_contig_40050,253,21,0,0.900639419,0
Prev_v1_contig_40051,263,10,15,0.692084958,0.873372927
Prev_v1_contig_40052,376,38,60,1.042186877,1.384402293
Prev_v1_contig_40053,473,16,42,0.732057407,1.616677905
Prev_v1_contig_40054,244,163,469,2.483968836,6.01285093
Prev_v1_contig_40055,304,66,110,4.148425314,5.816759143
Prev_v1_contig_40056,203,8,23,0.57656401,1.394551107
Prev_v1_contig_40057,174,11,13,0.739923813,0.735676236
Prev_v1_contig_40058,2400,24,32,0.995883291,1.117110768
Prev_v1_contig_40059,358,43,6,1.36030098,0.159686007
Prev_v1_contig_4006,794,1156,931,44.23431311,29.97092801
Prev_v1_contig_40060,311,16,32,1.460628826,2.45764369
Prev_v1_contig_40061,249,28,6,1.358939478,0.244986634
Prev_v1_contig_40062,498,29,65,1.292911272,2.437996829
Prev_v1_contig_40063,429,31,38,1.482028313,1.528366322
Prev_v1_contig_40064,571,13,35,0.686555905,1.555068967
Prev_v1_contig_40065,325,15,15,1.228894445,1.033864533
Prev_v1_contig_40066,677,21,12,1.194616677,0.574301011
Prev_v1_contig_40067,319,10,0,0.723424654,0
Prev_v1_contig_40068,278,44,57,1.474673334,1.60718941
Prev_v1_contig_40069,1864,8,7,0.666808812,0.4908609
Prev_v1_contig_4007,1813,1436,4056,12.88217211,30.61129196
Prev_v1_contig_40070,245,36,0,1.369339525,0
Prev_v1_contig_40071,301,11,7,0.585773019,0.313605575
Prev_v1_contig_40072,404,18,57,1.09547162,2.918451882
Prev_v1_contig_40073,266,34,23,1.015273542,0.577804664
Prev_v1_contig_40074,265,10,4,0.968219866,0.325823974
Prev_v1_contig_40075,539,12,28,0.807189614,1.584533432
Prev_v1_contig_40076,217,12,30,0.686713553,1.444324183
Prev_v1_contig_40077,703,44,44,2.0325618,1.709987025
Prev_v1_contig_40078,317,12,0,0.891662946,0
Prev_v1_contig_40079,250,10,22,0.454283255,0.840811156
Prev_v1_contig_4008,1003,57,113,1.567766055,2.614772452
Prev_v1_contig_40080,827,25,14,1.267906967,0.597343952
Prev_v1_contig_40081,387,10,0,0.740183527,0
Prev_v1_contig_40082,304,31,23,1.845631533,1.15202048
Prev_v1_contig_40083,336,9,14,0.500106609,0.6544812
Prev_v1_contig_40084,345,24,29,1.704066964,1.732297462
Prev_v1_contig_40085,715,38,64,2.538287899,3.596551741
Prev_v1_contig_40086,231,35,40,1.397867431,1.344023893
Prev_v1_contig_40087,283,41,24,1.708697581,0.841475829
Prev_v1_contig_40088,407,12,15,0.605392211,0.636642897
Prev_v1_contig_40089,234,31,40,1.678794784,1.822405279
Prev_v1_contig_4009,1051,47,77,1.712976059,2.360984937
Prev_v1_contig_40090,393,34,2,1.515827009,0.075015287
Prev_v1_contig_40091,3295,5,8,0.456446508,0.614410922
Prev_v1_contig_40092,208,37,76,2.216618355,3.830468095
Prev_v1_contig_40093,259,10,5,0.812320057,0.34170099
Prev_v1_contig_40094,574,18,14,1.287587911,0.84252244
Prev_v1_contig_40095,332,26,103,1.036256938,3.453666386
Prev_v1_contig_40096,459,20,17,1.374247552,0.982727148
Prev_v1_contig_40097,448,20,14,1.515474573,0.892474364
Prev_v1_contig_40098,222,40,90,1.018366712,1.927683671
Prev_v1_contig_40099,412,19,12,1.492804564,0.793194429
Prev_v1_contig_401,1397,312613,359979,4121.751523,3993.015491
Prev_v1_contig_4010,992,2311,2291,26.46571743,22.0728225
Prev_v1_contig_40100,227,9,26,0.522838728,1.270713499
Prev_v1_contig_40101,339,27,20,1.578080306,0.983432117
Prev_v1_contig_40102,1825,8,8,0.578739724,0.486891674
Prev_v1_contig_40103,280,98,103,5.693132811,5.033980399
Prev_v1_contig_40104,363,116,239,2.05148283,3.555959894
Prev_v1_contig_40105,243,37,58,3.18079764,4.194801029
Prev_v1_contig_40106,270,18,14,1.327206001,0.868446208
Prev_v1_contig_40107,401,23,4,1.709020647,0.250050957
Prev_v1_contig_40108,344,8,10,0.511220089,0.537609557
Prev_v1_contig_40109,367,57,74,3.916605522,4.277753466
Prev_v1_contig_4011,2284,5351,4932,45.61258388,35.368924
Prev_v1_contig_40110,343,80,99,1.626362956,1.693213558
Prev_v1_contig_40111,292,16,14,1.119460049,0.824073044
Prev_v1_contig_40112,238,50,28,1.736481281,0.8181015
Prev_v1_contig_40113,3040,5,7,0.324928023,0.382705108
Prev_v1_contig_40114,291,10,4,0.808892546,0.272207371
Prev_v1_contig_40115,703,14,27,0.771237203,1.25133259
Prev_v1_contig_40116,338,27,33,2.25047974,2.314058529
Prev_v1_contig_40117,438,12,41,0.874711179,2.514295648
Prev_v1_contig_40118,312,32,27,0.979974612,0.69562898
Prev_v1_contig_40119,275,45,40,1.307096819,0.977471922
Prev_v1_contig_4012,216,5836,6630,42.76778154,40.87558904
Prev_v1_contig_40120,569,10,14,0.677411779,0.797865774
Prev_v1_contig_40121,218,11,14,0.853758246,0.914153903
Prev_v1_contig_40122,652,88,81,2.362781925,1.829679585
Prev_v1_contig_40123,327,13,20,0.757506971,0.980442961
Prev_v1_contig_40124,335,12,11,0.836541964,0.645131469
Prev_v1_contig_40125,3700,35,0,0.71078005,0
Prev_v1_contig_40126,211,10,8,0.710027902,0.477875162
Prev_v1_contig_40127,251,14,7,0.75390603,0.317129233
Prev_v1_contig_40128,389,25,33,1.602905798,1.780045022
Prev_v1_contig_40129,619,82,0,2.135871976,0
Prev_v1_contig_4013,413,252,353,22.46990625,26.48039633
Prev_v1_contig_40130,252,7,2,0.430113056,0.103386453
Prev_v1_contig_40131,257,8,11,0.755497669,0.873946571
Prev_v1_contig_40132,254,23,9,1.360886811,0.448007964
Prev_v1_contig_40133,297,40,40,2.788473214,2.345932613
Prev_v1_contig_40134,285,20,44,1.441410026,2.6678369
Prev_v1_contig_40135,474,103,136,2.865874593,3.183522487
Prev_v1_contig_40136,3576,13,11,0.504493509,0.35913189
Prev_v1_contig_40137,229,45,20,3.280166922,1.226485682
Prev_v1_contig_40138,580,96,100,8.977523517,7.867456934
Prev_v1_contig_40139,252,18,39,1.659007501,3.024053759
Prev_v1_contig_4014,2209,7557,8466,86.54323956,81.56635324
Prev_v1_contig_40140,256,84,91,4.046088645,3.687623344
Prev_v1_contig_40141,289,14,12,1.278050223,0.921616384
Prev_v1_contig_40142,306,60,46,1.704066964,1.099112872
Prev_v1_contig_40143,560,11,5,0.764051764,0.292179107
Prev_v1_contig_40144,327,12,2,0.524029704,0.073477388
Prev_v1_contig_40145,352,11,25,0.789806318,1.510139206
Prev_v1_contig_40146,431,9,45,0.704231755,2.962338376
Prev_v1_contig_40147,1493,67,65,1.332407131,1.087488212
Prev_v1_contig_40148,448,16,20,1.299712091,1.366803959
Prev_v1_contig_40149,436,12,26,0.64439507,1.174609116
Prev_v1_contig_4015,1192,37,101,1.374647042,3.15689333
Prev_v1_contig_40150,357,36,76,1.098960383,1.951830876
Prev_v1_contig_40151,393,24,18,1.349261232,0.851346513
Prev_v1_contig_40152,409,12,7,0.891662946,0.437589174
Prev_v1_contig_40153,236,10,14,0.532520926,0.62721115
Prev_v1_contig_40154,412,10,7,0.829902742,0.488735961
Prev_v1_contig_40155,262,50,72,4.521404091,5.477531337
Prev_v1_contig_40156,352,25,51,1.566238018,2.688047786
Prev_v1_contig_40157,282,12,19,0.895132452,1.192363609
Prev_v1_contig_40158,1117,27,21,2.352774274,1.539518277
Prev_v1_contig_40159,354,47,66,2.219274402,2.621839712
Prev_v1_contig_4016,290,5827,8128,89.29494783,104.7887405
Prev_v1_contig_40160,335,41,56,1.634097478,1.87772153
Prev_v1_contig_40161,225,62,79,1.049988257,1.125560645
Prev_v1_contig_40162,253,54,118,1.545105493,2.840504227
Prev_v1_contig_40163,241,28,16,2.227307442,1.070757624
Prev_v1_contig_40164,249,39,33,0.908456112,0.646699224
Prev_v1_contig_40165,439,102,74,2.589956081,1.580785718
Prev_v1_contig_40166,875,22,30,1.517109977,1.740462595
Prev_v1_contig_40167,250,36,0,1.631553476,0
Prev_v1_contig_40168,255,21,13,1.610343281,0.838670909
Prev_v1_contig_40169,499,56,24,2.59314538,0.934973143
Prev_v1_contig_4017,751,1576,1511,76.68301338,61.8523889
Prev_v1_contig_40170,471,8,0,0.399390695,0
Prev_v1_contig_40171,633,20,0,0.654291923,0
Prev_v1_contig_40172,293,15,25,1.085136982,1.521536483
Prev_v1_contig_40173,291,36,43,1.52687416,1.534328161
Prev_v1_contig_40174,413,10,0,0.588059919,0
Prev_v1_contig_40175,398,5,4,0.360352506,0.242530627
Prev_v1_contig_40176,304,19,11,0.738832279,0.359860353
Prev_v1_contig_40177,547,9,17,0.802496652,1.27525988
Prev_v1_contig_40178,335,20,17,1.75878471,1.257710432
Prev_v1_contig_40179,402,9,8,0.465058706,0.347779767
Prev_v1_contig_4018,390,1451,2024,23.51374734,27.593958
Prev_v1_contig_40180,401,29,37,2.438385294,2.617309686
Prev_v1_contig_40181,335,12,6,0.710027902,0.298671976
Prev_v1_contig_40182,296,24,6,1.179738667,0.248127488
Prev_v1_contig_40183,289,14,8,1.122972999,0.53985897
Prev_v1_contig_40184,341,15,10,0.650591177,0.364893365
Prev_v1_contig_40185,248,74,31,2.617409128,0.922466583
Prev_v1_contig_40186,374,21,34,1.502185896,2.046125927
Prev_v1_contig_40187,439,20,18,0.695853116,0.52687688
Prev_v1_contig_40188,285,31,32,2.726116301,2.367454931
Prev_v1_contig_40189,216,87,187,6.566360397,11.87397486
Prev_v1_contig_4019,350,1255,1590,12.33177624,13.14401634
Prev_v1_contig_40190,219,16,37,0.899507488,1.749990054
Prev_v1_contig_40191,199,16,15,1.036256938,0.817311827
Prev_v1_contig_40192,219,17,21,1.58976979,1.652165956
Prev_v1_contig_40193,232,21,26,0.998972259,1.040534627
Prev_v1_contig_40194,240,21,17,1.829935546,1.246276701
Prev_v1_contig_40195,438,71,98,2.506673089,2.910814177
Prev_v1_contig_40196,410,12,44,0.99159069,3.058812998
Prev_v1_contig_40197,261,14,3,1.028316271,0.185382606
Prev_v1_contig_40198,477,74,175,1.08045373,2.149619326
Prev_v1_contig_40199,245,50,51,1.890606839,1.622372036
Prev_v1_contig_402,1868,481,450,29.55491141,23.26195199
Prev_v1_contig_4020,2183,4761,6045,43.96529705,46.96314701
Prev_v1_contig_40200,397,21,1,1.106005001,0.04430848
Prev_v1_contig_40201,299,35,21,1.609056036,0.812215878
Prev_v1_contig_40202,249,64,52,1.50174812,1.026524981
Prev_v1_contig_40203,715,32,61,1.299712091,2.084376037
Prev_v1_contig_40204,472,12,0,0.723424654,0
Prev_v1_contig_40205,370,17,14,1.198172084,0.830132404
Prev_v1_contig_40206,306,73,125,2.512504478,3.619453931
Prev_v1_contig_40207,282,98,94,2.587787641,2.08823547
Prev_v1_contig_40208,437,65,66,1.737934404,1.484612166
Prev_v1_contig_40209,268,24,15,1.729692031,0.909489852
Prev_v1_contig_4021,1177,2049,2448,23.5638114,23.68449063
Prev_v1_contig_40210,311,17,8,0.950153956,0.376169953
Prev_v1_contig_40211,230,23,26,1.004390266,0.955206047
Prev_v1_contig_40212,284,8,9,0.65262139,0.617679066
Prev_v1_contig_40213,9893,21,17,0.808405261,0.550564004
Prev_v1_contig_40214,724,40,74,2.275460338,3.541522899
Prev_v1_contig_40215,340,13,28,1.060509759,1.921668204
Prev_v1_contig_40216,347,34,47,1.18725977,1.380745857
Prev_v1_contig_40217,317,25,14,1.180465107,0.556147818
Prev_v1_contig_40218,334,45,51,1.398191087,1.333132289
Prev_v1_contig_40219,211,16,4,0.543851159,0.114385012
Prev_v1_contig_4022,1501,2499,3135,20.12929101,21.24461296
Prev_v1_contig_40220,280,13,22,0.923036272,1.314156695
Prev_v1_contig_40221,296,48,102,0.944759918,1.688999225
Prev_v1_contig_40222,490,12,8,0.878049771,0.49246677
Prev_v1_contig_40223,379,34,19,1.153638254,0.542367164
Prev_v1_contig_40224,2742,30,91,1.353229648,3.453350803
Prev_v1_contig_40225,2327,7,6,0.464343507,0.334843323
Prev_v1_contig_40226,601,24,47,0.956544865,1.575944856
Prev_v1_contig_40227,400,83,72,5.0353561,3.674799505
Prev_v1_contig_40228,390,8,11,0.700301492,0.810096593
Prev_v1_contig_40229,272,6,18,0.368668334,0.93047808
Prev_v1_contig_4023,3259,5116,5219,121.5335491,104.3042483
Prev_v1_contig_40230,348,13,14,0.796229372,0.721393016
Prev_v1_contig_40231,780,12,4,0.754259148,0.211518514
Prev_v1_contig_40232,288,41,50,1.893978041,1.943167074
Prev_v1_contig_40233,275,7,0,0.506397258,0
Prev_v1_contig_40234,282,42,107,1.198172084,2.568045653
Prev_v1_contig_40235,995,11,1,0.792775514,0.060632657
Prev_v1_contig_40236,1857,42,25,1.49938853,0.750851337
Prev_v1_contig_40237,677,74,101,1.82813885,2.099171338
Prev_v1_contig_40238,372,12,16,1.080042442,1.211514495
Prev_v1_contig_40239,362,17,24,0.627943751,0.745816727
Prev_v1_contig_4024,433,3823,3911,122.1496501,105.1295489
Prev_v1_contig_40240,255,14,0,0.766830134,0
Prev_v1_contig_40241,358,22,45,1.073171943,1.846750387
Prev_v1_contig_40242,343,8,6,0.553667967,0.349349171
Prev_v1_contig_40243,270,36,38,1.215047747,1.079005097
Prev_v1_contig_40244,353,16,33,0.74089868,1.285588071
Prev_v1_contig_40245,322,24,24,0.900387633,0.757492918
Prev_v1_contig_40246,264,63,119,2.982117187,4.738928689
Prev_v1_contig_40247,371,11,14,0.86781188,0.929201704
Prev_v1_contig_40248,422,13,20,0.786182314,1.017557521
Prev_v1_contig_40249,990,8,8,0.438188648,0.368646553
Prev_v1_contig_4025,4187,3226,4367,24.55134986,27.96039225
Prev_v1_contig_40250,364,24,28,1.072489698,1.05266207
Prev_v1_contig_40251,239,15,21,0.860961977,1.014053955
Prev_v1_contig_40252,380,15,66,0.924634406,3.422723226
Prev_v1_contig_40253,363,39,42,2.088434024,1.892145369
Prev_v1_contig_40254,336,8,4,0.489987306,0.20611229
Prev_v1_contig_40255,262,30,36,1.171329125,1.18252204
Prev_v1_contig_40256,548,34,32,1.016857432,0.805156279
Prev_v1_contig_40257,336,13,21,0.643978795,0.875178349
Prev_v1_contig_40258,4365,21,19,0.738689578,0.562270546
Prev_v1_contig_40259,581,13,25,0.890070691,1.4400256
Prev_v1_contig_4026,2586,428,556,12.76062587,13.94607685
Prev_v1_contig_40260,462,11,9,0.648856267,0.446629478
Prev_v1_contig_40261,222,5,7,0.42226329,0.497348048
Prev_v1_contig_40262,243,37,43,1.133095645,1.10785356
Prev_v1_contig_40263,235,32,70,2.827023535,5.202673134
Prev_v1_contig_40264,426,22,3,0.939324217,0.107761381
Prev_v1_contig_40265,344,83,72,2.541809149,1.855010613
Prev_v1_contig_40266,253,66,92,1.537387267,1.80291905
Prev_v1_contig_40267,301,12,12,0.621754163,0.523079569
Prev_v1_contig_40268,404,34,21,0.871397879,0.452799493
Prev_v1_contig_40269,756,24,14,1.749422358,0.858539977
Prev_v1_contig_4027,232,1995,4310,18.91476406,34.37829661
Prev_v1_contig_40270,257,12,17,0.66874721,0.797037425
Prev_v1_contig_40271,246,86,98,5.951930641,5.706036455
Prev_v1_contig_40272,231,14,0,0.951739528,0
Prev_v1_contig_40273,273,12,0,0.751794249,0
Prev_v1_contig_40274,411,34,72,1.216055249,2.166486275
Prev_v1_contig_40275,276,27,47,1.120368702,1.640756441
Prev_v1_contig_40276,357,13,5,0.86836165,0.280980605
Prev_v1_contig_40277,213,38,43,1.456977254,1.387032657
Prev_v1_contig_40278,420,11,12,0.786859279,0.722162092
Prev_v1_contig_40279,414,18,13,1.135110395,0.689696471
Prev_v1_contig_4028,1272,4073,3083,194.7193974,123.9987729
Prev_v1_contig_40280,1723,58,80,3.299417489,3.828673404
Prev_v1_contig_40281,331,17,3,1.369339525,0.203297732
Prev_v1_contig_40282,202,43,94,1.717379987,3.158456148
Prev_v1_contig_40283,315,46,58,2.416040147,2.56285104
Prev_v1_contig_40284,1009,19,15,1.202126447,0.798430035
Prev_v1_contig_40285,225,21,19,1.265993145,0.963639772
Prev_v1_contig_40286,285,9,11,0.666165174,0.68498515
Prev_v1_contig_40287,286,12,13,0.827514533,0.754200458
Prev_v1_contig_40288,306,9,52,0.71890325,3.494462122
Prev_v1_contig_40289,324,52,34,1.985815087,1.09235408
Prev_v1_contig_4029,2622,1553,1550,98.5833773,82.77763049
Prev_v1_contig_40290,267,14,16,0.841349677,0.80894228
Prev_v1_contig_40291,2773,28,20,1.43141625,0.860175291
Prev_v1_contig_40292,662,36,77,2.300490401,4.13959359
Prev_v1_contig_40293,303,10,0,0.682233215,0
Prev_v1_contig_40294,281,20,25,0.687123776,0.722593491
Prev_v1_contig_40295,329,43,19,1.886367034,0.701229857
Prev_v1_contig_40296,510,18,13,0.878049771,0.533505667
Prev_v1_contig_40297,238,65,157,1.167852828,2.373140594
Prev_v1_contig_40298,721,13,16,0.735161633,0.761217072
Prev_v1_contig_40299,404,16,15,0.68774003,0.542431168
Prev_v1_contig_403,670,3827,4332,29.03303247,27.64849151
Prev_v1_contig_4030,1006,15051,21031,216.458371,254.4591132
Prev_v1_contig_40300,511,32,55,1.342372225,1.941041071
Prev_v1_contig_40301,261,30,69,1.017916107,1.969649174
Prev_v1_contig_40302,2829,39,39,1.29352834,1.088240799
Prev_v1_contig_40303,251,10,7,0.699662531,0.412036522
Prev_v1_contig_40304,498,10,0,0.833511015,0
Prev_v1_contig_40305,368,62,0,1.173333373,0
Prev_v1_contig_40306,757,25,41,0.866670585,1.195768093
Prev_v1_contig_40307,295,18,28,1.065041852,1.393802556
Prev_v1_contig_40308,858,32,25,3.052060234,2.00600581
Prev_v1_contig_40309,254,11,12,0.823743308,0.75601344
Prev_v1_contig_4031,2726,2858,2058,10.89697953,6.601434777
Prev_v1_contig_40310,233,30,22,1.448671537,0.893758962
Prev_v1_contig_40311,365,64,72,4.305011277,4.074514539
Prev_v1_contig_40312,343,8,1,0.65262139,0.068631007
Prev_v1_contig_40313,401,18,11,0.948004286,0.48739328
Prev_v1_contig_40314,241,7,0,0.566224782,0
Prev_v1_contig_40315,397,29,5,2.685757715,0.389572143
Prev_v1_contig_40316,607,23,38,1.10508102,1.536027306
Prev_v1_contig_40317,433,39,37,1.554385406,1.24063744
Prev_v1_contig_40318,855,7,7,0.5304161,0.446237182
Prev_v1_contig_40319,268,11,34,0.559358851,1.454540446
Prev_v1_contig_4032,1960,1180,1350,16.25106965,15.64165737
Prev_v1_contig_40320,513,32,4,1.333617624,0.140245971
Prev_v1_contig_40321,345,31,104,1.019371104,2.877087167
Prev_v1_contig_40322,289,8,20,0.549699021,1.156149585
Prev_v1_contig_40323,612,15,12,1.034393166,0.696185038
Prev_v1_contig_40324,519,16,17,1.246878266,1.114556399
Prev_v1_contig_40325,280,22,13,1.522586908,0.756923203
Prev_v1_contig_40326,308,16,23,0.904814317,1.094249541
Prev_v1_contig_40327,367,55,3,2.516447336,0.115476993
Prev_v1_contig_40328,186,61,57,1.712175628,1.345991717
Prev_v1_contig_40329,470,19,0,1.163719852,0
Prev_v1_contig_4033,1107,1931,2360,33.32018426,34.25990697
Prev_v1_contig_40330,540,83,483,2.429271034,11.89307249
Prev_v1_contig_40331,413,115,171,3.285598561,4.110189312
Prev_v1_contig_40332,338,8,4,0.755497669,0.317798753
Prev_v1_contig_40333,227,69,63,2.78480417,2.139120133
Prev_v1_contig_40334,385,12,6,0.888220232,0.373628264
Prev_v1_contig_40335,660,9,0,0.491557778,0
Prev_v1_contig_40336,3429,19,20,0.971318169,0.860175291
Prev_v1_contig_40337,253,37,56,1.760093979,2.241151504
