Contig ID,Size,Pcos_ech1,Pcos_ech2,Pcos1 F ENV RPKM,Pcos2 F ENV RPKM
Pcos_v1_contig_26858,223,13,24,1.295369062,2.419796917
Pcos_v1_contig_26859,321,0,4,0,0.280173786
Pcos_v1_contig_2686,1125,2367,1714,46.75206162,34.25554137
Pcos_v1_contig_26860,261,122,32,10.38662267,2.756652426
Pcos_v1_contig_26861,237,104,70,9.750794966,6.640828036
Pcos_v1_contig_26862,228,3,0,0.292375811,0
Pcos_v1_contig_26863,340,1,36,0.065354593,2.380653143
Pcos_v1_contig_26864,365,294,156,17.89820579,9.60957707
Pcos_v1_contig_26865,357,44,26,2.738668657,1.637486289
Pcos_v1_contig_26866,356,98,85,6.116896172,5.368357977
Pcos_v1_contig_26867,218,5,28,0.509645908,2.88784632
Pcos_v1_contig_26868,744,2,2,0.059732692,0.060440716
Pcos_v1_contig_26869,279,11,4,0.87607949,0.322350485
Pcos_v1_contig_2687,1407,4098,479,64.71916237,7.654449397
Pcos_v1_contig_26870,552,21,91,0.845347452,3.706592605
Pcos_v1_contig_26871,640,1,8,0.034719628,0.281049329
Pcos_v1_contig_26872,376,13,36,0.768264098,2.152718268
Pcos_v1_contig_26873,284,6,136,0.469448485,10.76696022
Pcos_v1_contig_26874,256,0,1,0,0.087827915
Pcos_v1_contig_26875,361,6,5,0.369316813,0.311411999
Pcos_v1_contig_26876,408,31,28,1.688326985,1.543015926
Pcos_v1_contig_26877,833,23,3,0.613532913,0.080974597
Pcos_v1_contig_26878,523,19,15,0.807247936,0.644855058
Pcos_v1_contig_26879,228,373,96,36.35205912,9.466924779
Pcos_v1_contig_2688,2613,841,1276,7.151738351,10.9795314
Pcos_v1_contig_26880,541,9,35,0.369658141,1.454599117
Pcos_v1_contig_26881,1591,49,76,0.684354191,1.074028864
Pcos_v1_contig_26882,274,0,3,0,0.246174595
Pcos_v1_contig_26883,330,7,322,0.471345246,21.93888098
Pcos_v1_contig_26884,495,33,67,1.481370774,3.043281627
Pcos_v1_contig_26885,435,10,41,0.510817508,2.119176553
Pcos_v1_contig_26886,660,0,0,0,0
Pcos_v1_contig_26887,942,47,113,1.10866921,2.69711883
Pcos_v1_contig_26888,344,220,100,14.21082428,6.536030916
Pcos_v1_contig_26889,497,621,73,27.76452466,3.302470993
Pcos_v1_contig_2689,303,1645,2220,120.6363823,164.7338643
Pcos_v1_contig_26890,475,28,18,1.309843631,0.85202323
Pcos_v1_contig_26891,364,28,5,1.70927397,0.308845417
Pcos_v1_contig_26892,220,5,118,0.505012764,12.05957122
Pcos_v1_contig_26893,572,30,20,1.16541407,0.78615197
Pcos_v1_contig_26894,221,0,22,0,2.238220904
Pcos_v1_contig_26895,397,0,142,0,8.04211683
Pcos_v1_contig_26896,737,17,17,0.512550268,0.518625628
Pcos_v1_contig_26897,215,0,0,0,0
Pcos_v1_contig_26898,380,24,3,1.403403891,0.17750484
Pcos_v1_contig_26899,741,10,478,0.299872626,14.50381424
Pcos_v1_contig_269,325,1,24,0.068370959,1.660352961
Pcos_v1_contig_2690,1500,1032,1394,15.28774638,20.89508081
Pcos_v1_contig_26900,367,9,43,0.544918404,2.634358837
Pcos_v1_contig_26901,942,208,333,4.90645097,7.94814664
Pcos_v1_contig_26902,1002,63,44,1.397101179,0.987319001
Pcos_v1_contig_26903,280,71,30,5.63449955,2.408994252
Pcos_v1_contig_26904,1006,577,277,12.74479527,6.190907693
Pcos_v1_contig_26905,497,50,102,2.235468974,4.614411525
Pcos_v1_contig_26906,319,87,61,6.060153165,4.299438017
Pcos_v1_contig_26907,622,0,0,0,0
Pcos_v1_contig_26908,349,7,19,0.445684617,1.224054386
Pcos_v1_contig_26909,255,2,20,0.174278915,1.763446773
Pcos_v1_contig_2691,1765,430,1521,5.413507927,19.37568408
Pcos_v1_contig_26910,958,442,230,10.2520754,5.398024698
Pcos_v1_contig_26911,537,2,55,0.082758144,2.302825045
Pcos_v1_contig_26912,203,5,147,0.547304473,16.28147839
Pcos_v1_contig_26913,210,4,2,0.423248792,0.214132822
Pcos_v1_contig_26914,298,20,18,1.491312859,1.358090719
Pcos_v1_contig_26915,603,77,159,2.837451482,5.928602769
Pcos_v1_contig_26916,346,1,40,0.064221276,2.599300156
Pcos_v1_contig_26917,191,30,33,3.490140566,3.884660888
Pcos_v1_contig_26918,272,0,2,0,0.165323135
Pcos_v1_contig_26919,964,1360,358,31.34851015,8.349847296
Pcos_v1_contig_2692,834,6506,2666,173.3416952,71.87314265
Pcos_v1_contig_26920,1149,347,465,6.710648283,9.099247217
Pcos_v1_contig_26921,1021,252,115,5.484408937,2.53247192
Pcos_v1_contig_26922,1178,149,162,2.810580373,3.092019787
Pcos_v1_contig_26923,407,78,114,4.258486008,6.297714702
Pcos_v1_contig_26924,345,195,180,12.55944786,11.73075462
Pcos_v1_contig_26925,212,0,11,0,1.166619858
Pcos_v1_contig_26926,218,10,319,1.019291817,32.90082058
Pcos_v1_contig_26927,455,0,13,0,0.642398467
Pcos_v1_contig_26928,469,3,227,0.142135789,10.88242179
Pcos_v1_contig_26929,384,29,558,1.67811533,32.67198454
Pcos_v1_contig_2693,1770,2164,1779,27.16683351,22.5982715
Pcos_v1_contig_26930,753,205,54,6.049422482,1.612394559
Pcos_v1_contig_26931,621,3,23,0.107345708,0.832738754
Pcos_v1_contig_26932,529,50,118,2.100242118,5.015322626
Pcos_v1_contig_26933,378,31,6,1.82232119,0.356888037
Pcos_v1_contig_26934,817,122,599,3.318125478,16.48455797
Pcos_v1_contig_26935,601,0,3,0,0.112232677
Pcos_v1_contig_26936,318,2,13,0.13975196,0.919155039
Pcos_v1_contig_26937,304,32,378,2.339006485,27.95701224
Pcos_v1_contig_26938,389,26,22,1.485178925,1.271585655
Pcos_v1_contig_26939,817,130,81,3.535707477,2.229130544
Pcos_v1_contig_2694,2751,2780,7819,22.45480235,63.90475337
Pcos_v1_contig_26940,389,11,136,0.62834493,7.86071132
Pcos_v1_contig_26941,298,1,5,0.074565643,0.377247422
Pcos_v1_contig_26942,356,4,6,0.249669232,0.378942916
Pcos_v1_contig_26943,448,8,43,0.396795743,2.158057351
Pcos_v1_contig_26944,299,0,53,0,3.985448684
Pcos_v1_contig_26945,277,40,102,3.208745358,8.279287104
Pcos_v1_contig_26946,1076,313,127,6.463787902,2.653774337
Pcos_v1_contig_26947,475,1,0,0.04678013,0
Pcos_v1_contig_26948,1695,776,244,10.17295328,3.236627085
Pcos_v1_contig_26949,236,150,134,14.12323831,12.76630852
Pcos_v1_contig_2695,455,289,289,14.11371935,14.28101208
Pcos_v1_contig_26950,244,0,28,0,2.580124991
Pcos_v1_contig_26951,379,2,14,0.1172589,0.830541554
Pcos_v1_contig_26952,310,2,7,0.143358462,0.507702014
Pcos_v1_contig_26953,532,28,13,1.169503242,0.549419742
Pcos_v1_contig_26954,340,19,13,1.241737266,0.859680302
Pcos_v1_contig_26955,340,9,46,0.588191337,3.041945683
Pcos_v1_contig_26956,548,0,0,0,0
Pcos_v1_contig_26957,640,59,105,2.048458023,3.688772448
Pcos_v1_contig_26958,664,192,104,6.425222633,3.521581958
Pcos_v1_contig_26959,369,2,21,0.120436648,1.279574183
Pcos_v1_contig_2696,1413,226,3982,3.554031793,63.36240224
Pcos_v1_contig_26960,1385,245,2982,3.930713064,48.40947871
Pcos_v1_contig_26961,544,20,18,0.816932412,0.743954107
Pcos_v1_contig_26962,1055,658,156,13.85889056,3.324640408
Pcos_v1_contig_26963,417,13,9,0.69272734,0.485265029
Pcos_v1_contig_26964,622,0,92,0,3.325599782
Pcos_v1_contig_26965,337,0,0,0,0
Pcos_v1_contig_26966,327,33,17,2.242441997,1.168890177
Pcos_v1_contig_26967,1765,146,229,1.838074784,2.917180575
Pcos_v1_contig_26968,292,7,15,0.532684696,1.154997244
Pcos_v1_contig_26969,325,5,18,0.341854794,1.245264721
Pcos_v1_contig_2697,216,0,64,0,6.66191003
Pcos_v1_contig_26970,318,393,66,27.4612601,4.666479431
Pcos_v1_contig_26971,250,0,0,0,0
Pcos_v1_contig_26972,227,11,0,1.076767302,0
Pcos_v1_contig_26973,677,522,475,17.13313613,15.77529471
Pcos_v1_contig_26974,330,34,13,2.289391196,0.88573122
Pcos_v1_contig_26975,346,117,27,7.513889329,1.754527605
Pcos_v1_contig_26976,262,26,94,2.2050939,8.066759377
Pcos_v1_contig_26977,248,0,0,0,0
Pcos_v1_contig_26978,433,26,8,1.33426005,0.415407785
Pcos_v1_contig_26979,688,0,3,0,0.098040464
Pcos_v1_contig_2698,727,14759,3815,451.1049089,117.986596
Pcos_v1_contig_26980,384,42,41,2.430373926,2.400629688
Pcos_v1_contig_26981,421,5,27,0.263902157,1.441963305
Pcos_v1_contig_26982,247,9,2,0.809656091,0.182056246
Pcos_v1_contig_26983,737,1010,1114,30.4515159,33.98523234
Pcos_v1_contig_26984,620,97,30,3.476442703,1.087932888
Pcos_v1_contig_26985,183,60,19,7.285430035,2.334398801
Pcos_v1_contig_26986,478,146,64,6.787033461,3.010402859
Pcos_v1_contig_26987,255,19,2,1.655649688,0.176344677
Pcos_v1_contig_26988,270,0,25,0,2.081846884
Pcos_v1_contig_26989,591,0,29,0,1.103273171
Pcos_v1_contig_2699,413,0,30,0,1.633216442
Pcos_v1_contig_26990,528,0,2,0,0.085166463
Pcos_v1_contig_26991,439,12,28,0.607395761,1.434055804
Pcos_v1_contig_26992,412,319,228,17.20475522,12.44257225
Pcos_v1_contig_26993,788,18,195,0.50757628,5.563920734
Pcos_v1_contig_26994,1519,125,65,1.828551811,0.96211752
Pcos_v1_contig_26995,607,99,86,3.624111366,3.185534409
Pcos_v1_contig_26996,1326,730,571,12.23303919,9.68200103
Pcos_v1_contig_26997,270,8,47,0.658387011,3.913872142
Pcos_v1_contig_26998,321,0,8,0,0.560347573
Pcos_v1_contig_26999,371,4,12,0.239574788,0.727243548
Pcos_v1_contig_27,1165,19705,7884,375.842203,152.1574532
Pcos_v1_contig_270,411,162,205,8.758469538,11.21462044
Pcos_v1_contig_2700,2442,2052,832,18.67182327,7.660378118
Pcos_v1_contig_27000,355,1,2,0.062593131,0.12667012
Pcos_v1_contig_27001,1107,582,930,11.68235488,18.88895222
Pcos_v1_contig_27002,380,0,19,0,1.124197317
Pcos_v1_contig_27003,269,20,26,1.652086365,2.173169536
Pcos_v1_contig_27004,569,52,164,2.030701588,6.480434449
Pcos_v1_contig_27005,326,16,14,1.090579711,0.965568248
Pcos_v1_contig_27006,571,58,28,2.257079813,1.102540276
Pcos_v1_contig_27007,790,59,335,1.659510297,9.53433168
Pcos_v1_contig_27008,471,4,3,0.188709653,0.143209849
Pcos_v1_contig_27009,763,259,125,7.542759444,3.683477449
Pcos_v1_contig_2701,888,1153,895,28.85169767,22.66118467
Pcos_v1_contig_27010,284,2,21,0.156482828,1.662545329
Pcos_v1_contig_27011,587,0,0,0,0
Pcos_v1_contig_27012,251,24,16,2.124675213,1.433239608
Pcos_v1_contig_27013,317,7,8,0.490674862,0.567418204
Pcos_v1_contig_27014,445,4,184,0.199735385,9.296732873
Pcos_v1_contig_27015,847,5913,759,155.1241804,20.14795192
Pcos_v1_contig_27016,1090,29,18,0.591189254,0.371294527
Pcos_v1_contig_27017,701,23,22,0.729062649,0.705630271
Pcos_v1_contig_27018,511,1,6,0.043484465,0.26399937
Pcos_v1_contig_27019,838,0,42,0,1.126880366
Pcos_v1_contig_2702,201,69,61,7.627953984,6.823486206
Pcos_v1_contig_27020,496,17,30,0.761591829,1.35991611
Pcos_v1_contig_27021,576,21,2,0.810124642,0.078069258
Pcos_v1_contig_27022,597,2,30,0.074440742,1.12984655
Pcos_v1_contig_27023,459,118,58,5.712475533,2.841108689
Pcos_v1_contig_27024,393,32,74,1.809307815,4.233618397
Pcos_v1_contig_27025,253,195,94,17.12651981,8.353719197
Pcos_v1_contig_27026,604,16,90,0.588624148,3.350256906
Pcos_v1_contig_27027,237,34,34,3.187759893,3.225545046
Pcos_v1_contig_27028,531,8,223,0.334773056,9.442410614
Pcos_v1_contig_27029,184,14,2,1.690694905,0.244390721
Pcos_v1_contig_2703,963,1060,1080,24.45876978,25.21564077
Pcos_v1_contig_27030,220,3,12,0.303007658,1.226397074
Pcos_v1_contig_27031,472,201,97,9.462569667,4.620641517
Pcos_v1_contig_27032,325,4,7,0.273483835,0.484269614
Pcos_v1_contig_27033,461,9,49,0.43380706,2.389833777
Pcos_v1_contig_27034,202,0,0,0,0
Pcos_v1_contig_27035,220,15,11,1.515038291,1.124197317
Pcos_v1_contig_27036,203,369,25,40.39107011,2.76895891
Pcos_v1_contig_27037,270,56,39,4.608709074,3.247681139
Pcos_v1_contig_27038,683,200,154,6.506753032,5.069586732
Pcos_v1_contig_27039,317,22,86,1.542120995,6.099745697
Pcos_v1_contig_2704,2128,4656,3463,48.61792051,36.58924164
Pcos_v1_contig_27040,258,0,0,0,0
Pcos_v1_contig_27041,281,6,200,0.47446039,16.00280879
Pcos_v1_contig_27042,286,6,13,0.466165628,1.021997561
Pcos_v1_contig_27043,369,5,36,0.301091621,2.193555741
Pcos_v1_contig_27044,356,5,111,0.312086539,7.010443946
Pcos_v1_contig_27045,587,6,121,0.227126694,4.634680593
Pcos_v1_contig_27046,233,9,0,0.858304955,0
Pcos_v1_contig_27047,452,85,68,4.178645435,3.382540601
Pcos_v1_contig_27048,245,258,41,23.39961181,3.762619593
Pcos_v1_contig_27049,596,276,620,10.29005873,23.38934016
Pcos_v1_contig_2705,1473,460,1611,6.939211364,24.59038532
Pcos_v1_contig_27050,403,2,33,0.11027574,1.841117195
Pcos_v1_contig_27051,1145,65,685,1.261429261,13.45109454
Pcos_v1_contig_27052,1384,166,187,2.665182967,3.037932057
Pcos_v1_contig_27053,236,44,20,4.142816571,1.905419182
Pcos_v1_contig_27054,217,0,10,0,1.03612656
Pcos_v1_contig_27055,812,34,200,0.930417604,5.53791782
Pcos_v1_contig_27056,271,4,4,0.327978769,0.331866367
Pcos_v1_contig_27057,1489,588,403,8.774808747,6.085312545
Pcos_v1_contig_27058,290,1,12,0.076622626,0.930370194
Pcos_v1_contig_27059,505,4,0,0.176004448,0
Pcos_v1_contig_2706,1045,153,425,3.253345383,9.144188707
Pcos_v1_contig_27060,450,14,73,0.691306361,3.647395741
Pcos_v1_contig_27061,279,1,0,0.07964359,0
Pcos_v1_contig_27062,244,21,24,1.912425384,2.211535707
Pcos_v1_contig_27063,305,0,16,0,1.17948571
Pcos_v1_contig_27064,568,472,225,18.46497373,8.906492832
Pcos_v1_contig_27065,375,67,20,3.970073674,1.199143805
Pcos_v1_contig_27066,244,158,87,14.38872432,8.016816936
Pcos_v1_contig_27067,537,0,0,0,0
Pcos_v1_contig_27068,659,36,187,1.21386983,6.380118312
Pcos_v1_contig_27069,574,4707,859,182.2163475,33.64757825
Pcos_v1_contig_2707,1075,362,436,7.482644931,9.119070334
Pcos_v1_contig_27070,277,10,176,0.80218634,14.28582873
Pcos_v1_contig_27071,845,2,34,0.052593045,0.904679498
Pcos_v1_contig_27072,408,26,13,1.416016181,0.716400251
Pcos_v1_contig_27073,315,4,39,0.282165862,2.783726691
Pcos_v1_contig_27074,158,0,7,0,0.996124205
Pcos_v1_contig_27075,447,2,47,0.099420857,2.364083844
Pcos_v1_contig_27076,378,11,32,0.6466301,1.903402866
Pcos_v1_contig_27077,443,0,10,0,0.507538292
Pcos_v1_contig_27078,471,26,82,1.226612743,3.914402549
Pcos_v1_contig_27079,214,14,315,1.4536816,33.09552851
Pcos_v1_contig_2708,441,48,927,2.418564528,47.26217294
Pcos_v1_contig_27080,550,445,189,17.97845439,7.726301564
Pcos_v1_contig_27081,935,5,272,0.118826533,6.540784393
Pcos_v1_contig_27082,355,3,13,0.187779394,0.823355782
Pcos_v1_contig_27083,402,6,28,0.331650173,1.566046014
Pcos_v1_contig_27084,625,68,283,2.417597103,10.18073091
Pcos_v1_contig_27085,192,0,0,0,0
Pcos_v1_contig_27086,350,4,11,0.253949275,0.706638314
Pcos_v1_contig_27087,336,10,17,0.661326238,1.137580619
Pcos_v1_contig_27088,653,353,417,12.01203407,14.35804843
Pcos_v1_contig_27089,276,0,0,0,0
Pcos_v1_contig_2709,1666,7505,5366,100.0992286,72.41828098
Pcos_v1_contig_27090,526,0,0,0,0
Pcos_v1_contig_27091,392,245,67,13.887851,3.842919402
Pcos_v1_contig_27092,485,2,69,0.091631182,3.198747006
Pcos_v1_contig_27093,833,11,100,0.293428785,2.699153223
Pcos_v1_contig_27094,844,242,57,6.37129847,1.518465571
Pcos_v1_contig_27095,302,59,104,4.341103095,7.742815962
Pcos_v1_contig_27096,252,8,170,0.705414654,15.16774159
Pcos_v1_contig_27097,446,511,149,25.45898426,7.511452929
Pcos_v1_contig_27098,1193,309,412,5.755367591,7.764782813
Pcos_v1_contig_27099,445,10,196,0.499338463,9.903041538
Pcos_v1_contig_271,1310,1163,2548,19.72710927,43.73213382
Pcos_v1_contig_2710,1296,240,452,4.114918816,7.841623264
Pcos_v1_contig_27100,691,143,145,4.598466439,4.718049523
Pcos_v1_contig_27101,166,0,7,0,0.94811822
Pcos_v1_contig_27102,519,22,32,0.941912053,1.386293417
Pcos_v1_contig_27103,376,182,149,10.75569737,8.909861718
Pcos_v1_contig_27104,250,0,10,0,0.899357854
Pcos_v1_contig_27105,283,6,21,0.471107313,1.668420047
Pcos_v1_contig_27106,242,14,3,1.285487035,0.278726608
Pcos_v1_contig_27107,279,0,72,0,5.802308735
Pcos_v1_contig_27108,541,17,33,0.698243156,1.371479167
Pcos_v1_contig_27109,342,23,32,1.494365254,2.103761062
Pcos_v1_contig_2711,2328,5642,13240,53.85240918,127.8726158
Pcos_v1_contig_27110,538,13,283,0.536928069,11.82705728
Pcos_v1_contig_27111,1484,328,234,4.911283158,3.545312295
Pcos_v1_contig_27112,208,20,15,2.136592462,1.621438439
Pcos_v1_contig_27113,574,4,0,0.154847119,0
Pcos_v1_contig_27114,1254,0,0,0,0
Pcos_v1_contig_27115,1083,396,122,8.124969895,2.532817594
Pcos_v1_contig_27116,385,142,3,8.195635709,0.175199582
Pcos_v1_contig_27117,751,546,48,16.15502881,1.437056491
Pcos_v1_contig_27118,909,1051,49,25.69176045,1.212005909
Pcos_v1_contig_27119,500,58,69,2.577585146,3.102784596
Pcos_v1_contig_2712,1432,702,1185,10.89304068,18.60577963
Pcos_v1_contig_27120,305,18,134,1.311377406,9.878192823
Pcos_v1_contig_27121,658,15,85,0.506547757,2.904461155
Pcos_v1_contig_27122,341,0,2,0,0.131870653
Pcos_v1_contig_27123,339,0,3,0,0.198972977
Pcos_v1_contig_27124,335,14,69,0.928620485,4.631021785
Pcos_v1_contig_27125,226,17,3,1.671458174,0.298459465
Pcos_v1_contig_27126,874,34,130,0.86441544,3.34429408
Pcos_v1_contig_27127,912,42,58,1.023315337,1.429900097
Pcos_v1_contig_27128,310,68,32,4.874187707,2.320923494
Pcos_v1_contig_27129,219,2,22,0.202927503,2.258661277
Pcos_v1_contig_2713,1496,5142,3838,76.37575386,57.68274471
Pcos_v1_contig_27130,382,0,29,0,1.706896451
Pcos_v1_contig_27131,213,0,0,0,0
Pcos_v1_contig_27132,296,0,0,0,0
Pcos_v1_contig_27133,209,1314,575,139.7024782,61.85774713
Pcos_v1_contig_27134,669,19,171,0.631077235,5.747017677
Pcos_v1_contig_27135,201,65,22,7.185753753,2.460929451
Pcos_v1_contig_27136,1853,10,12,0.119916684,0.145605697
Pcos_v1_contig_27137,451,4,3,0.197078152,0.149560619
Pcos_v1_contig_27138,242,2,1,0.183641005,0.092908869
Pcos_v1_contig_27139,1000,218,110,4.84408243,2.473234098
Pcos_v1_contig_2714,3143,1091,2987,7.713214353,21.36797574
Pcos_v1_contig_27140,368,17,14,1.026493335,0.855367524
Pcos_v1_contig_27141,297,2,33,0.149633411,2.498216261
Pcos_v1_contig_27142,281,82,22,6.484291999,1.760308967
Pcos_v1_contig_27143,1264,0,1,0,0.017787932
Pcos_v1_contig_27144,409,9,77,0.488961013,4.232918995
Pcos_v1_contig_27145,269,43,31,3.551985684,2.591086754
Pcos_v1_contig_27146,550,4,16,0.161604084,0.654078439
Pcos_v1_contig_27147,425,84,214,4.391828647,11.32132828
Pcos_v1_contig_27148,330,0,0,0,0
Pcos_v1_contig_27149,538,41,21,1.693388524,0.877626159
Pcos_v1_contig_2715,2030,3727,3589,40.79607542,39.75117411
Pcos_v1_contig_27150,251,10,8,0.885281339,0.716619804
Pcos_v1_contig_27151,450,130,194,6.419273353,9.693079093
Pcos_v1_contig_27152,392,14,92,0.793591486,5.276844552
Pcos_v1_contig_27153,250,18,0,1.599880436,0
Pcos_v1_contig_27154,309,6,30,0.431467216,2.182907413
Pcos_v1_contig_27155,927,0,0,0,0
Pcos_v1_contig_27156,477,182,119,8.47828556,5.609202549
Pcos_v1_contig_27157,328,8,51,0.541964917,3.495979463
Pcos_v1_contig_27158,516,6,194,0.258378623,8.453266651
Pcos_v1_contig_27159,1183,3110,364,58.41584666,6.918137338
Pcos_v1_contig_2716,1573,1017,1053,14.36637708,15.05123681
Pcos_v1_contig_27160,302,0,0,0,0
Pcos_v1_contig_27161,380,11,60,0.643226783,3.550096792
Pcos_v1_contig_27162,535,25,26,1.038344,1.092677767
Pcos_v1_contig_27163,303,1,11,0.073335187,0.816248877
Pcos_v1_contig_27164,252,16,35,1.410829308,3.122770326
Pcos_v1_contig_27165,369,1,73,0.060218324,4.448043587
Pcos_v1_contig_27166,357,3,13,0.186727408,0.818743144
Pcos_v1_contig_27167,278,17,27,1.358811321,2.183692631
Pcos_v1_contig_27168,246,1,14,0.090327486,1.279574183
Pcos_v1_contig_27169,287,212,83,16.41379464,6.502325948
Pcos_v1_contig_2717,4601,2890,3032,13.95727517,14.81663233
Pcos_v1_contig_27170,269,1,180,0.082604318,15.04501986
Pcos_v1_contig_27171,226,5,134,0.491605345,13.33118943
Pcos_v1_contig_27172,651,3,185,0.102398901,6.389447119
Pcos_v1_contig_27173,697,165,321,5.260247726,10.35487343
Pcos_v1_contig_27174,578,50,110,1.922193911,4.278951727
Pcos_v1_contig_27175,381,29,82,1.691328836,4.839064569
Pcos_v1_contig_27176,579,191,62,7.330098906,2.407607381
Pcos_v1_contig_27177,1035,354,227,7.600076143,4.931261663
Pcos_v1_contig_27178,537,76,66,3.144809464,2.763390054
Pcos_v1_contig_27179,486,5,70,0.228606601,3.238428487
Pcos_v1_contig_2718,513,13,1333,0.563094154,58.42319783
Pcos_v1_contig_27180,319,97,32,6.756722494,2.255442894
Pcos_v1_contig_27181,307,309,336,22.36532096,24.60783705
Pcos_v1_contig_27182,917,511,19,12.38245036,0.465861484
Pcos_v1_contig_27183,333,1,80,0.066728413,5.401548673
Pcos_v1_contig_27184,307,4,35,0.289518718,2.563316359
Pcos_v1_contig_27185,257,9,1,0.778151963,0.087486173
Pcos_v1_contig_27186,244,141,19,12.84057044,1.750799101
Pcos_v1_contig_27187,617,54,172,1.944749314,6.267810004
Pcos_v1_contig_27188,787,20,128,0.564690257,3.656855315
Pcos_v1_contig_27189,595,213,63,7.9545876,2.380653143
Pcos_v1_contig_2719,768,4904,4757,141.8875444,139.2657979
Pcos_v1_contig_27190,271,5,6,0.409973461,0.49779955
Pcos_v1_contig_27191,650,63,50,2.153685202,1.729534335
Pcos_v1_contig_27192,636,684,247,23.89758512,8.731972875
Pcos_v1_contig_27193,365,8,18,0.487026008,1.108797354
Pcos_v1_contig_27194,423,19,82,0.998086692,4.358590073
Pcos_v1_contig_27195,399,6,2,0.334143784,0.112701485
Pcos_v1_contig_27196,1254,0,0,0,0
Pcos_v1_contig_27197,2022,1097,1353,12.05536898,15.04489585
Pcos_v1_contig_27198,318,36,45,2.515535276,3.181690521
Pcos_v1_contig_27199,877,1113,2618,28.200097,67.11855364
Pcos_v1_contig_272,1126,3009,11864,59.37981338,236.9001239
Pcos_v1_contig_2720,1163,1427,3239,27.26460998,62.61866056
Pcos_v1_contig_27200,1557,0,16,0,0.231048903
Pcos_v1_contig_27201,1268,551,638,9.655780319,11.31290045
Pcos_v1_contig_27202,820,58,513,1.57169826,14.06617619
Pcos_v1_contig_27203,950,17,181,0.397631102,4.283783462
Pcos_v1_contig_27204,672,24,65,0.793591486,2.174786477
Pcos_v1_contig_27205,714,82,166,2.551941249,5.227360076
Pcos_v1_contig_27206,632,47,60,1.652478474,2.134551869
Pcos_v1_contig_27207,1277,0,2,0,0.035213698
Pcos_v1_contig_27208,280,6,21,0.476154892,1.686295976
Pcos_v1_contig_27209,900,578,270,14.27053845,6.745183905
Pcos_v1_contig_2721,2759,4118,4884,33.16573856,39.80123015
Pcos_v1_contig_27210,364,98,280,5.982458894,17.29534335
Pcos_v1_contig_27211,285,21,28,1.637304539,2.208949115
Pcos_v1_contig_27212,967,416,503,9.559207475,11.6953723
Pcos_v1_contig_27213,881,0,1,0,0.025520938
Pcos_v1_contig_27214,650,581,37,19.86176353,1.279855408
Pcos_v1_contig_27215,618,158,41,5.680985006,1.491653399
Pcos_v1_contig_27216,267,10,12,0.832230772,1.010514443
Pcos_v1_contig_27217,275,0,9,0,0.735838244
Pcos_v1_contig_27218,299,4,68,0.297265038,5.113405859
Pcos_v1_contig_27219,357,1,40,0.062242469,2.519209675
Pcos_v1_contig_2722,1290,835,905,14.3830767,15.77362128
Pcos_v1_contig_27220,409,9,171,0.488961013,9.400378547
Pcos_v1_contig_27221,523,14,42,0.594814269,1.805594162
