Contig ID,Size,Hbet_ech1,Hbet_ech2,Hbet_ech3,HBET1 RPKM,HBET2 RPKM,HBET3 RPKM
Hbet_v1_contig_26689,522,5,52,26,2.724340779,1.08132519,1.998065013
Hbet_v1_contig_2669,1695,937,720,579,11.61693032,7.415873902,24.29228838
Hbet_v1_contig_26690,259,175,94,105,9.925597962,8.801222702,11.73079163
Hbet_v1_contig_26691,1359,81,142,139,2.85757395,2.220489986,2.719508585
Hbet_v1_contig_26692,451,2,2,55,0.121278005,2.647522276,0.351919867
Hbet_v1_contig_26693,826,18,5,132,0.165545945,3.469343961,1.043099737
Hbet_v1_contig_26694,358,2,7,18,0.534741148,1.09154829,0.443340391
Hbet_v1_contig_26695,1340,77,62,125,1.265364021,2.025156965,6.226805591
Hbet_v1_contig_26696,752,5,57,43,2.072934624,1.241378131,0.783930919
Hbet_v1_contig_26697,849,411,298,493,9.599246947,12.60644706,12.28492269
Hbet_v1_contig_26698,453,0,11,22,0.664084087,1.054333375,0.700732273
Hbet_v1_contig_26699,954,18,79,145,2.264682411,3.299689713,4.016618797
Hbet_v1_contig_267,2765,25880,125850,34088,1244.763012,267.6454476,269.3290469
Hbet_v1_contig_2670,5974,1091,2209,1896,10.11251289,6.890116896,9.412581486
Hbet_v1_contig_26700,1457,28,17,264,0.319093502,3.933669337,1.509504698
Hbet_v1_contig_26701,323,23,2,28,0.169338639,1.881953915,0.631774763
Hbet_v1_contig_26702,382,72,31,185,2.219355743,10.51385155,12.52395155
Hbet_v1_contig_26703,1192,321,416,685,9.54433481,12.4757824,8.959152686
Hbet_v1_contig_26704,1133,141,118,161,2.848266933,3.08495932,1.580954852
Hbet_v1_contig_26705,372,8,9,28,0.661649761,1.634062136,0.914261866
Hbet_v1_contig_26706,379,8,12,17,0.865905756,0.973785238,1.675101424
Hbet_v1_contig_26707,657,238,297,153,12.36288047,5.055679525,12.35492017
Hbet_v1_contig_26708,270,368,164,186,16.61149326,14.95555917,17.63509555
Hbet_v1_contig_26709,236,87,151,122,17.4982064,11.22280206,13.0661967
Hbet_v1_contig_2671,3499,2916,3265,3174,25.51924572,19.69320743,36.12627767
Hbet_v1_contig_26710,894,11,9,167,0.27531735,4.055388149,3.981845638
Hbet_v1_contig_26711,371,11,41,93,3.022306726,5.442049833,1.10007142
Hbet_v1_contig_26712,448,15,62,32,3.78479417,1.550691619,3.036655483
Hbet_v1_contig_26713,332,10,35,22,2.883092333,1.43859343,4.84889245
Hbet_v1_contig_26714,363,19,89,212,6.70520364,12.67893313,21.86168869
Hbet_v1_contig_26715,479,27,67,109,3.825320957,4.940199187,4.591541429
Hbet_v1_contig_26716,1044,2701,1958,523,51.29095428,10.87563605,16.20170108
Hbet_v1_contig_26717,474,26,40,182,2.307864146,8.335785327,4.40080142
Hbet_v1_contig_26718,1199,793,67,693,1.528214127,12.54779824,39.74987937
Hbet_v1_contig_26719,539,5,50,53,2.53693786,2.134718333,2.734304504
Hbet_v1_contig_2672,4169,2373,2612,1088,17.13443814,5.665659568,32.39798436
Hbet_v1_contig_26720,236,44,184,13,21.32231773,1.19587235,29.6871675
Hbet_v1_contig_26721,470,18,21,104,1.22194041,4.803844675,2.84627226
Hbet_v1_contig_26722,646,460,406,562,17.18787181,18.88675179,13.47786161
Hbet_v1_contig_26723,278,2,35,8,3.443117462,0.62473907,1.875881181
Hbet_v1_contig_26724,209,5,6,17,0.785115506,1.765859356,1.518812057
Hbet_v1_contig_26725,322,0,23,19,1.953442152,1.28100612,1.408303992
Hbet_v1_contig_26726,971,502,390,573,10.98434001,12.81117216,30.35613033
Hbet_v1_contig_26727,340,36,34,15,2.734819013,0.957780118,8.069167668
Hbet_v1_contig_26728,308,12,11,43,0.976721076,3.030897255,0.441695343
Hbet_v1_contig_26729,258,162,101,227,10.70607443,19.1011549,14.50061843
Hbet_v1_contig_2673,667,236,106,574,4.346189136,18.68269543,9.484198954
Hbet_v1_contig_26730,266,5,2,25,0.20562549,2.040383709,4.773409321
Hbet_v1_contig_26731,318,27,27,28,2.322016143,1.911544386,5.204967553
Hbet_v1_contig_26732,436,1,14,37,0.878152894,1.842335456,0.832062175
Hbet_v1_contig_26733,297,19,22,28,2.025791861,2.04670409,5.114941132
Hbet_v1_contig_26734,500,118,107,69,5.852512687,2.995936208,10.2938572
Hbet_v1_contig_26735,1278,71,0,167,0,2.836867766,7.824021263
Hbet_v1_contig_26736,1243,29,92,117,2.024162101,2.043469728,2.736165841
Hbet_v1_contig_26737,526,604,95,89,4.939311905,3.673311326,13.06108244
Hbet_v1_contig_26738,953,804,159,165,4.562814512,3.758759328,15.15544937
Hbet_v1_contig_26739,1208,466,207,243,4.686320659,4.367096761,16.32956458
Hbet_v1_contig_2674,352,105,34,743,2.641586546,45.82469949,12.81836693
Hbet_v1_contig_26740,815,237,138,238,4.630736488,6.339760091,7.761914972
Hbet_v1_contig_26741,435,28,61,55,3.835033558,2.744902406,1.824320229
Hbet_v1_contig_26742,316,70,76,149,6.577412816,10.23652759,9.471290013
Hbet_v1_contig_26743,323,3,15,58,1.270039789,3.89833311,0.701971959
Hbet_v1_contig_26744,358,106,130,127,9.93090703,7.701479605,17.16360656
Hbet_v1_contig_26745,277,309,119,392,11.74886146,30.72272782,35.27928603
Hbet_v1_contig_26746,589,316,269,198,12.49009023,7.297991796,5.966761651
Hbet_v1_contig_26747,284,5,1,56,0.096296444,4.280782498,1.277391227
Hbet_v1_contig_26748,448,4,7,39,0.427315471,1.889905411,1.164051268
Hbet_v1_contig_26749,948,306,147,306,4.240700368,7.007555797,7.605732889
Hbet_v1_contig_2675,664,5517,3455,3744,142.3012001,122.4112227,105.4463372
Hbet_v1_contig_26750,237,451,41,89603,4.731121499,8207.817282,2674.15655
Hbet_v1_contig_26751,753,899,157,69,5.702079482,1.989333471,33.87504124
Hbet_v1_contig_26752,876,1370,1654,553,51.63687953,13.70485675,37.0647605
Hbet_v1_contig_26753,388,69,60,141,4.229101566,7.889343443,9.525289089
Hbet_v1_contig_26754,408,4,15,14,1.005448166,0.744940091,0.500155021
Hbet_v1_contig_26755,944,482,352,560,10.19763022,12.87862531,19.02284519
Hbet_v1_contig_26756,454,153,188,260,11.3248012,12.43285791,19.92688109
Hbet_v1_contig_26757,373,0,12,19,0.879834535,1.105855149,1.33732245
Hbet_v1_contig_26758,296,219,149,266,13.7664876,19.50937699,8.272834397
Hbet_v1_contig_26759,284,0,2,13,0.192592888,0.99375308,0.47902171
Hbet_v1_contig_2676,4380,4699,4400,5020,27.47306771,24.88187374,23.85396877
Hbet_v1_contig_26760,233,26,3,58,0.35212262,5.404127016,2.043551844
Hbet_v1_contig_26761,267,256,148,647,15.1592964,52.60735837,12.05866886
Hbet_v1_contig_26762,1070,253,285,231,7.284331015,4.686856725,22.75845575
Hbet_v1_contig_26763,881,476,204,167,6.332611562,4.115229291,21.05230637
Hbet_v1_contig_26764,332,30,817,66,67.29961245,4.315780289,7.170897285
Hbet_v1_contig_26765,1759,62,98,163,1.523662668,2.011755699,2.603801161
Hbet_v1_contig_26766,212,403,0,219,0,22.42651181,0
Hbet_v1_contig_26767,1218,561,376,392,8.442462634,6.987024306,13.25424493
Hbet_v1_contig_26768,367,0,0,14,0,0.828162282,0.061781183
Hbet_v1_contig_26769,736,118,59,124,2.192314154,3.65760958,8.687475251
Hbet_v1_contig_2677,1723,52518,71379,5712,1132.957901,71.97081102,57.45406221
Hbet_v1_contig_26770,482,107,47,74,2.666732232,3.33302182,4.186636494
Hbet_v1_contig_26771,264,22,3,89,0.310774888,7.318794535,0.858852056
Hbet_v1_contig_26772,704,17,9,51,0.349621749,1.572718489,0.934001611
Hbet_v1_contig_26773,283,2,7,17,0.676457,1.304115213,0.480714366
Hbet_v1_contig_26774,255,55,245,142,26.27571208,12.08931348,17.24979094
Hbet_v1_contig_26775,231,3,0,24,0,2.255551446,7.656052611
Hbet_v1_contig_26776,240,23,11,30,1.253458714,2.713710333,1.70052707
Hbet_v1_contig_26777,384,118,66,88,4.700470178,4.975135611,6.908391224
Hbet_v1_contig_26778,517,40,4,206,0.211591413,8.650279747,5.525890674
Hbet_v1_contig_26779,732,14,54,32,2.017489436,0.949057166,3.778949045
Hbet_v1_contig_2678,453,2422,733,2001,44.25214871,95.89641284,71.22443035
Hbet_v1_contig_26780,882,2751,1561,238,48.40195554,5.858168338,23.62485832
Hbet_v1_contig_26781,380,1,21,23,1.511347349,1.314007109,2.625375126
Hbet_v1_contig_26782,404,49,29,70,1.963112658,3.76157868,3.030642304
Hbet_v1_contig_26783,772,11,97,58,3.436236324,1.631038335,5.110392232
Hbet_v1_contig_26784,580,3,36,49,1.69747387,1.83409388,4.143813091
Hbet_v1_contig_26785,421,165,114,95,7.405448158,4.898859509,9.263362031
Hbet_v1_contig_26786,243,7,15,60,1.688159884,5.360415473,2.612606747
Hbet_v1_contig_26787,637,32,101,105,4.33621225,3.578519121,4.769662531
Hbet_v1_contig_26788,2317,214,87,546,1.026884998,5.115876882,24.69935449
Hbet_v1_contig_26789,438,0,0,122,0,6.046989236,19.20534378
Hbet_v1_contig_2679,1201,11252,3455,8810,78.67443538,159.2525431,125.2056123
Hbet_v1_contig_26790,578,5,12,55,0.567782494,2.065800254,1.56911379
Hbet_v1_contig_26791,313,2,4,14,0.349497637,0.971040119,0.724399178
Hbet_v1_contig_26792,246,20,21,76,2.334601596,6.707056433,2.396406712
Hbet_v1_contig_26793,350,15,24,135,1.875304466,8.373734743,6.348634396
Hbet_v1_contig_26794,1755,42,4,252,0.062332057,3.117287767,0.749330067
Hbet_v1_contig_26795,902,2,0,116,0,2.791932582,0.779251134
Hbet_v1_contig_26796,221,342,205,164,25.36823066,16.11035275,22.46850247
Hbet_v1_contig_26797,1529,182,33,284,0.590248708,4.032406721,15.18499865
Hbet_v1_contig_26798,234,29,12,67,1.402471289,6.216020251,3.391364528
Hbet_v1_contig_26799,512,9,39,33,2.08316292,1.399256891,0.177138237
Hbet_v1_contig_268,327,5,3,97,0.250900827,6.439875286,0
Hbet_v1_contig_2680,1110,3650,2814,5283,69.33135768,103.3263545,61.46409555
Hbet_v1_contig_26800,275,6,0,10,0,0.789443006,2.473493921
Hbet_v1_contig_26801,708,124,147,76,5.678225916,2.330417913,7.974222986
Hbet_v1_contig_26802,317,44,28,42,2.415613008,2.876361741,5.006809461
Hbet_v1_contig_26803,1255,53,170,158,3.704535715,2.733171204,4.299871902
Hbet_v1_contig_26804,1303,874,39,169,0.818556727,2.815760837,0.104406881
Hbet_v1_contig_26805,344,6,5,32,0.397502763,2.019505364,0.65911902
Hbet_v1_contig_26806,430,0,2,59,0.127200884,2.978770412,5.589329286
Hbet_v1_contig_26807,610,6,64,102,2.869318309,3.630143659,4.088698967
Hbet_v1_contig_26808,521,0,11,20,0.577409005,0.833385131,1.087989169
Hbet_v1_contig_26809,647,7,64,155,2.705230554,5.200928614,2.242838382
Hbet_v1_contig_2681,1350,555,111,1093,2.248628966,17.57680234,9.069477709
Hbet_v1_contig_26810,2046,145,483,413,6.45609767,4.382257547,4.100325944
Hbet_v1_contig_26811,521,71,0,99,0,4.125256399,14.23089832
Hbet_v1_contig_26812,1030,289,79,72,2.097579631,1.51757005,17.43452996
Hbet_v1_contig_26813,862,64,2,69,0.063452877,1.737782023,4.760949725
Hbet_v1_contig_26814,1823,262,138,360,2.070241491,4.287156204,7.524731231
Hbet_v1_contig_26815,337,0,0,31,0,1.997033124,0
Hbet_v1_contig_26816,335,3,15,19,1.224545827,1.231295435,5.211565549
Hbet_v1_contig_26817,287,148,108,59,10.291305,4.462966123,12.24537496
Hbet_v1_contig_26818,253,38,34,82,3.675250847,7.036339836,3.853631833
Hbet_v1_contig_26819,429,18,15,91,0.956230424,4.605084202,0.687081645
Hbet_v1_contig_2682,1514,17,113,296,2.041179316,4.244429372,0.70387294
Hbet_v1_contig_26820,212,39,30,54,3.870026905,5.52982483,5.668423568
Hbet_v1_contig_26821,252,95,75,147,8.1393423,12.66398156,7.557898091
Hbet_v1_contig_26822,298,25,70,42,6.424071507,3.059753933,14.91289959
Hbet_v1_contig_26823,432,19,63,49,3.988277727,2.462440858,1.154678875
Hbet_v1_contig_26824,560,0,15,57,0.732540807,2.209735557,2.874700524
Hbet_v1_contig_26825,958,10,58,66,1.655735937,1.495656635,0.35501609
Hbet_v1_contig_26826,393,38,20,22,1.391765401,1.215300302,8.134836876
Hbet_v1_contig_26827,421,6,66,34,4.287364723,1.753276035,2.800551312
Hbet_v1_contig_26828,1318,201,174,206,3.610459091,3.393167397,19.21586988
Hbet_v1_contig_26829,1332,33,258,426,5.297171962,6.943186799,8.426035034
Hbet_v1_contig_2683,346,22,3,222,0.237123036,13.92933396,1.376149074
Hbet_v1_contig_26830,1110,129,54,239,1.330452493,4.674427169,1.695420383
Hbet_v1_contig_26831,521,4,4,34,0.209966911,1.416754723,1.262067436
Hbet_v1_contig_26832,509,0,4,18,0.214917015,0.767729446,0.222727842
Hbet_v1_contig_26833,445,1084,524,340,32.20326208,16.58717327,1.885228513
Hbet_v1_contig_26834,495,2,28,47,1.54696833,2.061323405,1.282552403
Hbet_v1_contig_26835,1135,14,11,98,0.265048539,1.874492424,2.696871125
Hbet_v1_contig_26836,454,42,47,70,2.8312003,3.3473079,5.14403196
Hbet_v1_contig_26837,305,0,0,25,0,1.779482186,0
Hbet_v1_contig_26838,496,2,16,44,0.882199682,1.925858946,1.279966612
Hbet_v1_contig_26839,431,0,10,41,0.634528773,2.06519023,1.893858454
Hbet_v1_contig_2684,274,5,3,150,0.299432739,11.88486277,0.165501418
Hbet_v1_contig_26840,266,4973,37,103768,3.804071559,8469.06147,31.19763949
Hbet_v1_contig_26841,302,29,118,36,10.68571667,2.587909192,1.126176868
Hbet_v1_contig_26842,432,0,1,35,0.063305996,1.758886327,0
Hbet_v1_contig_26843,222,13,19,48,2.340610867,4.693985441,20.63101911
Hbet_v1_contig_26844,280,17,14,6,1.367409506,0.465207486,2.510301866
Hbet_v1_contig_26845,1441,2,16,82,0.303657906,1.23538791,0.204551024
Hbet_v1_contig_26846,443,94,66,119,4.074448191,5.831720626,1.944921856
Hbet_v1_contig_26847,678,6,15,25,0.605048454,0.800504523,0.902934728
Hbet_v1_contig_26848,798,41,11,373,0.376980064,10.14750831,2.699249318
Hbet_v1_contig_26849,365,33,28,13,2.097943352,0.773221574,7.268006109
Hbet_v1_contig_2685,274,10,2,115,0.199621826,9.111728126,2.648022689
Hbet_v1_contig_26850,439,1261,762,385,47.46997922,19.03924334,75.40681922
Hbet_v1_contig_26851,296,3,9,22,0.831532808,1.613557495,1.378805733
Hbet_v1_contig_26852,312,48,14,46,1.227162378,3.200786547,1.671458232
Hbet_v1_contig_26853,705,10,99,76,3.840384146,2.340334585,1.189966933
Hbet_v1_contig_26854,362,4,12,28,0.906569839,1.679201974,3.006456699
Hbet_v1_contig_26855,387,13,59,38,4.169362319,2.131700107,2.226357577
Hbet_v1_contig_26856,990,61,254,301,7.016606356,6.600620689,9.069477709
Hbet_v1_contig_26857,577,103,110,153,5.213693092,5.756640291,4.086766385
Hbet_v1_contig_26858,335,5,0,22,0,1.425710503,0
Hbet_v1_contig_26859,710,30,33,133,1.271113062,4.066743373,3.289282409
Hbet_v1_contig_2686,661,5285,1268,3511,52.46218621,115.3142146,69.11875032
Hbet_v1_contig_26860,310,32,2,50,0.176439936,3.50156172,0.073140949
Hbet_v1_contig_26861,407,2,69,45,4.636425353,2.400333464,0.779930516
Hbet_v1_contig_26862,474,0,60,47,3.461796219,2.152647859,1.769887528
Hbet_v1_contig_26863,725,460,661,560,24.93400507,16.76885834,10.85209919
Hbet_v1_contig_26864,1294,334,200,385,4.22692274,6.459217795,10.39064969
Hbet_v1_contig_26865,604,16,42,69,1.90169534,2.480079642,5.405648966
Hbet_v1_contig_26866,523,13,36,82,1.882475802,3.403812579,1.864185189
Hbet_v1_contig_26867,267,50,117,105,11.98403837,8.537515655,8.06741931
Hbet_v1_contig_26868,1430,373,452,752,8.644323034,11.4165604,12.41503679
Hbet_v1_contig_26869,439,26,6,96,0.373779364,4.74744769,0.516485063
Hbet_v1_contig_2687,447,31,28,1120,1.713085735,54.39562547,8.927450094
Hbet_v1_contig_26870,250,1,19,14,2.07846245,1.215742229,10.97406803
Hbet_v1_contig_26871,240,0,4,25,0.455803169,2.261425278,3.684475319
Hbet_v1_contig_26872,414,0,30,156,1.981752908,8.180460135,1.752556079
Hbet_v1_contig_26873,232,14,18,52,2.121842338,4.865963356,2.443286021
Hbet_v1_contig_26874,204,1,2,29,0.268119511,3.086180379,0
Hbet_v1_contig_26875,412,0,124,152,8.231008679,8.009397488,15.95963917
Hbet_v1_contig_26876,487,283,37,143,2.077788572,6.374711748,2.886589415
Hbet_v1_contig_26877,361,4,4,17,0.303027037,1.022339627,0.502464139
Hbet_v1_contig_26878,237,267,111,269,12.80864601,24.64094784,15.68981376
Hbet_v1_contig_26879,1411,23,10,226,0.193821333,3.477241873,0.417800178
Hbet_v1_contig_2688,2096,4100,6091,5255,79.47415366,54.42957176,49.41480698
Hbet_v1_contig_26880,394,36,26,36,1.804702902,1.983625827,6.445314108
Hbet_v1_contig_26881,393,61,59,119,4.105707933,6.573669815,12.40418389
Hbet_v1_contig_26882,353,389,191,252,14.79746265,15.4981304,31.7303257
Hbet_v1_contig_26883,427,121,124,216,7.941863175,10.9819472,8.761497787
Hbet_v1_contig_26884,356,0,3,19,0.230462276,1.158662839,0.700591677
Hbet_v1_contig_26885,233,37,37,129,4.342845643,12.01952388,4.573663652
Hbet_v1_contig_26886,584,109,37,218,1.732676429,8.103956886,2.834211784
Hbet_v1_contig_26887,435,6,36,42,2.263298493,2.096107292,1.303085878
Hbet_v1_contig_26888,285,0,2,8,0.191917124,0.609394601,0.716011398
Hbet_v1_contig_26889,518,63,42,75,2.217420821,3.143293822,2.626296634
Hbet_v1_contig_2689,2186,2371,16340,5787,204.4233425,57.47206477,45.98009456
Hbet_v1_contig_26890,495,95,358,34,19.77909508,1.491170123,7.603703534
Hbet_v1_contig_26891,256,0,14,15,1.495604148,1.272051719,1.151398537
Hbet_v1_contig_26892,638,4,3,62,0.128596505,2.109718378,1.812473994
Hbet_v1_contig_26893,518,4,45,65,2.375808023,2.724187979,2.713839855
Hbet_v1_contig_26894,261,136,77,279,8.06824,23.20690216,15.37641336
Hbet_v1_contig_26895,562,10,208,45,10.12175008,1.738319786,0.24206791
Hbet_v1_contig_26896,483,0,0,37,0,1.663060577,0
Hbet_v1_contig_26897,231,13,40,19,4.735617338,1.785644895,0.196309041
Hbet_v1_contig_26898,1505,10,2,143,0.03634311,2.062780479,0.210918086
Hbet_v1_contig_26899,462,12,93,47,5.505155156,2.208560791,0.588927124
Hbet_v1_contig_269,1128,9785,2045,8306,49.58071703,159.8587094,32.10096609
Hbet_v1_contig_2690,208,506,508,396,66.79269512,41.33189585,58.97340674
Hbet_v1_contig_26900,258,194,888,177,94.12865439,14.89385206,7.118485411
Hbet_v1_contig_26901,240,14,4,17,0.455803169,1.537769189,1.417105892
Hbet_v1_contig_26902,672,29,175,107,7.121924513,3.456750067,1.687030824
Hbet_v1_contig_26903,495,6,9,11,0.497239821,0.482437393,0.549665316
Hbet_v1_contig_26904,573,17,29,71,1.384114335,2.690030487,3.284322207
Hbet_v1_contig_26905,2084,6,0,285,0,2.96893453,1.447025594
Hbet_v1_contig_26906,219,13,0,33,0,3.271322046,0
Hbet_v1_contig_26907,568,100,0,51,0,1.949284887,0.119755427
Hbet_v1_contig_26908,367,9,20,26,1.490364585,1.538015666,2.471247332
Hbet_v1_contig_26909,1614,329,274,314,4.642753467,4.223568995,11.53352106
Hbet_v1_contig_2691,1110,2990,2456,2868,60.51095041,56.09312602,55.09094906
Hbet_v1_contig_26910,257,0,13,15,1.383371485,1.267102101,0.705795931
Hbet_v1_contig_26911,229,9,31,9,3.702156742,0.853218969,0
Hbet_v1_contig_26912,1830,40,357,319,5.33513873,3.784365448,3.692219067
Hbet_v1_contig_26913,229,81,33,99,3.941005564,9.385408664,10.69327066
Hbet_v1_contig_26914,272,42,100,105,10.05448166,8.380576029,20.9231517
Hbet_v1_contig_26915,1171,167,61,146,1.424628179,2.706758044,3.330380371
Hbet_v1_contig_26916,314,0,0,11,0,0.760530284,0.577673739
Hbet_v1_contig_26917,283,7,26,24,2.51255457,1.84110383,1.121666854
Hbet_v1_contig_26918,277,7,10,30,0.987299283,2.35122917,2.455634759
Hbet_v1_contig_26919,259,100,223,14,23.54689729,1.17349636,21.79826206
Hbet_v1_contig_2692,1708,2111,612,4144,9.799234402,52.6726727,49.4759125
Hbet_v1_contig_26920,256,0,11,16,1.175117545,1.356855167,1.062829419
Hbet_v1_contig_26921,210,5,2,18,0.260458954,1.860829943,0.539849864
Hbet_v1_contig_26922,636,1413,406,355,17.45812137,12.11782602,29.44728218
Hbet_v1_contig_26923,220,0,9,17,1.118789596,1.677566388,1.23674696
Hbet_v1_contig_26924,1182,8,35,151,0.809802584,2.773402777,2.359445343
Hbet_v1_contig_26925,436,0,3,31,0.18817562,1.543578355,0.104007772
Hbet_v1_contig_26926,2346,42,64,255,0.746071683,2.359748116,3.305372311
Hbet_v1_contig_26927,1610,134,13,225,0.220823895,3.033961863,0.577404637
Hbet_v1_contig_26928,359,0,3,13,0.228536408,0.786144498,0.126315846
Hbet_v1_contig_26929,452,31,47,45,2.843727735,2.161362212,3.059945466
Hbet_v1_contig_2693,232,113,75,237,8.84100974,22.17756376,12.80281875
Hbet_v1_contig_26930,209,16,2,34,0.261705169,3.531718711,2.061244934
Hbet_v1_contig_26931,1020,17,66,68,1.769588773,1.447312178,1.689412514
Hbet_v1_contig_26932,387,5,3,50,0.212001474,2.804868562,1.757650719
Hbet_v1_contig_26933,977,47,3,150,0.083976019,3.333114022,0.742638912
Hbet_v1_contig_26934,544,18,12,26,0.6032689,1.037595127,3.29268722
Hbet_v1_contig_26935,244,16,31,26,3.474565139,2.313326841,6.41182338
Hbet_v1_contig_26936,308,30,37,57,3.285334528,4.017701013,7.067125488
Hbet_v1_contig_26937,384,3,9,40,0.640973206,2.261425278,3.424672572
Hbet_v1_contig_26938,315,20,83,40,7.20603105,2.7567851,5.470478618
Hbet_v1_contig_26939,490,292,567,135,31.64576286,5.981239102,29.70716678
Hbet_v1_contig_2694,1185,555,64,523,1.477033053,9.581573025,9.949637993
Hbet_v1_contig_26940,388,10,512,101,36.08833337,5.651231828,0.116874713
Hbet_v1_contig_26941,559,29,40,53,1.956936682,2.058342006,2.149742033
Hbet_v1_contig_26942,356,197,270,129,20.74160487,7.866710854,11.6552979
Hbet_v1_contig_26943,431,0,1,16,0.063452877,0.805927895,1.893858454
Hbet_v1_contig_26944,898,58,72,179,2.192727939,4.327431177,5.529553503
Hbet_v1_contig_26945,345,14,51,18,4.042775932,1.132679096,1.248696206
Hbet_v1_contig_26946,268,175,3,56,0.306136457,4.536351602,24.87338103
Hbet_v1_contig_26947,204,0,65,55,8.713884109,5.853100719,4.890404647
Hbet_v1_contig_26948,1001,85,156,349,4.262055604,7.56911014,3.488260657
Hbet_v1_contig_26949,450,3,12,21,0.72928507,1.013118524,2.317755415
Hbet_v1_contig_2695,2398,6031,9031,9123,102.9947894,82.59275853,45.00699947
Hbet_v1_contig_26950,450,809,1072,294,65.14946626,14.18365934,20.25516688
Hbet_v1_contig_26951,280,53,50,93,4.88360538,7.210716028,4.534738854
Hbet_v1_contig_26952,237,16,140,44,16.15504902,4.030489609,7.653567687
Hbet_v1_contig_26953,279,5,7,9,0.686155308,0.700312344,0.406338607
Hbet_v1_contig_26954,239,9,3,21,0.343282721,1.907545339,1.517904219
Hbet_v1_contig_26955,500,166,240,214,13.12713126,9.291744181,13.01470051
Hbet_v1_contig_26956,939,11,72,64,2.096985825,1.479680182,3.694435808
Hbet_v1_contig_26957,288,2,2,29,0.189917987,2.186044435,0.629824841
Hbet_v1_contig_26958,411,0,17,47,1.131190346,2.482615779,3.696198336
