Contig ID,Size,Phco_ech1,Phco_ech2,Phco_ech3,Phco_F1_RPKM,Phco_F2_RPKM,Phco_F3_RPKM
Phco_v1_contig_1031,1284,5640,2068,1222,66.85025617,64.15319332,69.37418222
Phco_v1_contig_10310,1637,167,75,55,1.55259001,1.824926393,2.449095411
Phco_v1_contig_10311,2996,1048,560,530,5.323637421,7.445244873,12.8951309
Phco_v1_contig_10312,1608,1964,620,262,18.5885038,15.35813261,11.87700506
Phco_v1_contig_10313,1328,587,291,101,6.72711763,8.728260151,5.543894962
Phco_v1_contig_10314,584,530,102,21,13.81185524,6.956969395,2.621187826
Phco_v1_contig_10315,483,311,47,60,9.799462467,3.875997564,9.055153447
Phco_v1_contig_10316,2506,2116,799,519,12.85060553,12.69984677,15.09655959
Phco_v1_contig_10317,1851,2929,1137,632,24.08252105,24.46734322,24.88870809
Phco_v1_contig_10318,808,524,177,120,9.869812942,8.725587416,10.82583939
Phco_v1_contig_10319,1126,560,245,7,7.56900221,8.666833674,0.453159766
Phco_v1_contig_1032,1201,1917,684,708,24.29227009,22.68536976,42.97164159
Phco_v1_contig_10320,1255,1065,1231,944,12.91501389,39.07033143,54.83021679
Phco_v1_contig_10321,1395,721,290,174,7.865929555,8.280499943,9.092152999
Phco_v1_contig_10322,1931,690,368,164,5.438207976,7.590988144,6.190892584
Phco_v1_contig_10323,204,170,74,66,12.68258406,14.44888453,23.58334817
Phco_v1_contig_10324,306,497,1,51,24.71860501,0.130170131,12.14899754
Phco_v1_contig_10325,266,29,13,5,1.659225283,1.946679627,1.370187693
Phco_v1_contig_10326,769,1168,355,146,23.11561745,18.38801213,13.83943023
Phco_v1_contig_10327,1024,476,346,182,7.074503921,13.45887967,12.95576691
Phco_v1_contig_10328,1594,563,200,118,5.37537879,4.997749068,5.396167038
Phco_v1_contig_10329,1826,2491,1197,582,20.76165404,26.11115876,23.2334608
Phco_v1_contig_1033,3186,5587,1409,1637,26.68836051,17.6156223,37.45368922
Phco_v1_contig_10330,2766,1593,1327,729,8.765013626,19.10959642,19.21175533
Phco_v1_contig_10331,333,559,45,59,25.54798014,5.38271082,12.91515054
Phco_v1_contig_10332,1333,2582,1044,599,29.47915863,31.19630211,32.75581183
Phco_v1_contig_10333,2243,1474,713,334,10.00131729,12.6617293,10.85447663
Phco_v1_contig_10334,1191,592,238,85,7.564825958,7.959723171,5.202341516
Phco_v1_contig_10335,1870,637,462,197,5.184260565,9.840861899,7.679205932
Phco_v1_contig_10336,1821,1203,222,177,10.05413418,4.855967784,7.08524733
Phco_v1_contig_10337,1167,784,499,299,10.22431455,17.03187487,18.67635098
Phco_v1_contig_10338,2345,531,126,227,3.44620152,2.140230093,7.056262111
Phco_v1_contig_10339,1331,347,259,126,3.967714502,7.750941816,6.900557582
Phco_v1_contig_1034,1607,1509,597,318,14.29099142,14.79759792,14.42457207
Phco_v1_contig_10340,2132,2019,692,338,14.41245997,12.92860486,11.55636351
Phco_v1_contig_10341,2811,2252,1373,545,12.19260589,19.45550284,14.13277195
Phco_v1_contig_10342,839,770,762,367,13.96747041,36.17643596,31.88568842
Phco_v1_contig_10343,1945,1939,962,388,15.17215249,19.70099835,14.54131942
Phco_v1_contig_10344,1797,996,411,217,8.435294641,9.110170667,8.802445631
Phco_v1_contig_10345,1303,881,465,172,10.29012116,14.21481806,9.622229825
Phco_v1_contig_10346,757,1425,562,170,28.64890191,29.57148977,16.36985138
Phco_v1_contig_10347,189,18,9,2,1.449438178,1.896764765,0.771364923
Phco_v1_contig_10348,2209,993,418,189,6.841361325,7.537257179,6.236742061
Phco_v1_contig_10349,966,461,230,115,7.262945655,9.483823826,8.677855387
Phco_v1_contig_1035,553,189,18,8,5.201464855,1.296522751,1.054524199
Phco_v1_contig_10350,849,2289,961,378,41.03241684,45.08670168,32.45456587
Phco_v1_contig_10351,561,622,74,231,16.87394072,5.254139831,30.0151704
Phco_v1_contig_10352,2208,1916,781,385,13.20642992,14.08914806,12.71022841
Phco_v1_contig_10353,322,18,15,12,0.850757192,1.855530749,2.716546034
Phco_v1_contig_10354,436,515,172,106,17.97669025,15.71356498,17.72193219
Phco_v1_contig_10355,616,895,908,430,22.11216766,58.71349114,50.8837884
Phco_v1_contig_10356,638,199,108,61,4.747023626,6.742731171,6.969487618
Phco_v1_contig_10357,361,119,46,6,5.016822725,5.075553361,1.211534381
Phco_v1_contig_10358,314,664,331,161,32.18306681,41.98857287,37.37557842
Phco_v1_contig_10359,1440,378,214,234,3.995013979,5.919486705,11.8452726
Phco_v1_contig_1036,1110,2994,1299,585,41.05043965,46.6142757,38.41710033
Phco_v1_contig_10360,4118,2609,978,654,9.642213253,9.459872449,11.57665526
Phco_v1_contig_10361,209,60,24,10,4.369119868,4.574016467,3.48775049
Phco_v1_contig_10362,1337,2605,1138,765,29.6527732,33.90342884,41.70822641
Phco_v1_contig_10363,285,224,46,20,11.96167928,6.429034257,5.115367386
Phco_v1_contig_10364,2036,785,241,189,5.867875336,4.714895126,6.766681342
Phco_v1_contig_10365,294,703,132,23,36.39125141,17.88378207,5.702590683
Phco_v1_contig_10366,661,93,27,3,2.141265327,1.627028172,0.330835031
Phco_v1_contig_10367,2542,457,179,85,2.736085405,2.804853954,2.437446399
Phco_v1_contig_10368,1380,786,608,180,8.668270497,17.54919748,9.507911119
Phco_v1_contig_10369,1529,248,2375,1577,2.468500338,61.87125092,75.18235104
Phco_v1_contig_1037,481,40,6,2,1.265621694,0.496865614,0.303093494
Phco_v1_contig_10370,2318,1805,934,456,11.8509392,16.0496739,14.33980038
Phco_v1_contig_10371,494,3235,895,522,99.66354519,72.16537199,77.02562814
Phco_v1_contig_10372,282,105,10,14,5.666686495,1.4124844,3.618850331
Phco_v1_contig_10373,1008,116,61,25,1.751404465,2.410471889,1.807886539
Phco_v1_contig_10374,1779,2299,884,411,19.66762951,19.79288426,16.8406003
Phco_v1_contig_10375,279,467,220,132,25.47426562,31.40879289,34.48747689
Phco_v1_contig_10376,2232,2949,898,470,20.10803247,16.02562273,15.3495399
Phco_v1_contig_10377,897,538,5431,2314,9.12806719,241.1682477,188.0453532
Phco_v1_contig_10378,1281,1480,484,119,17.58334839,15.0497401,6.7715724
Phco_v1_contig_10379,209,170,88,12,12.37917296,16.77139371,4.185300588
Phco_v1_contig_1038,3878,16374,5895,2665,64.25929801,60.54925067,50.09346846
Phco_v1_contig_10380,206,127,0,12,9.382649567,0,4.246251568
Phco_v1_contig_10381,856,1411,482,239,25.08662539,22.42880018,20.35240943
Phco_v1_contig_10382,1625,1844,743,219,17.27016739,18.21244347,9.82386632
Phco_v1_contig_10383,1745,616,264,99,5.372473431,6.0261684,4.135532687
Phco_v1_contig_10384,903,100,4029,858,1.685393231,177.7224474,69.26139462
Phco_v1_contig_10385,298,21,13,10,1.072486974,1.737640204,2.446106888
Phco_v1_contig_10386,740,1537,930,397,31.61048384,50.05921063,39.10663803
Phco_v1_contig_10387,1598,348,436,356,3.314297311,10.86782115,16.23921073
Phco_v1_contig_10388,1119,652,431,180,8.867608373,15.34192841,11.72557403
Phco_v1_contig_10389,281,876,347,133,47.44459916,49.1876329,34.50142362
Phco_v1_contig_1039,1214,5720,2531,696,71.70778994,83.04361123,41.79095036
Phco_v1_contig_10390,281,196,10,34,10.61545826,1.417511034,8.819912806
Phco_v1_contig_10391,3071,1112,501,193,5.510791329,6.498164147,4.58109383
Phco_v1_contig_10392,399,166,154,5,6.331756253,15.37377757,0.913458462
Phco_v1_contig_10393,1511,645,306,58,6.496571848,8.066585295,2.798048408
Phco_v1_contig_10394,1162,2162,824,362,28.31643381,28.24579819,22.70879747
Phco_v1_contig_10395,1421,495,352,110,5.30151649,9.866914246,5.642743404
Phco_v1_contig_10396,1935,1009,373,165,7.935954925,7.678221398,6.215766184
Phco_v1_contig_10397,689,1584,640,378,34.98846993,36.99930108,39.99118494
Phco_v1_contig_10398,285,89,11,14,4.752631501,1.537377757,3.58075717
Phco_v1_contig_10399,251,148,73,26,8.973812467,11.58462305,7.55077138
Phco_v1_contig_104,1872,15425,4260,2067,125.4031148,90.64347003,80.48710871
Phco_v1_contig_1040,1181,8002,1668,1283,103.1187512,56.25730414,79.18965544
Phco_v1_contig_10400,1828,467,345,152,3.888030693,7.517538689,6.061206651
Phco_v1_contig_10401,260,372,0,0,21.77502125,0,0
Phco_v1_contig_10402,1088,1598,496,233,22.35305441,18.15873327,15.61056853
Phco_v1_contig_10403,1242,2648,484,290,32.44780927,15.52231648,17.02033472
Phco_v1_contig_10404,185,4,51,91,0.32906164,10.98073007,35.85596031
Phco_v1_contig_10405,2062,1253,545,204,9.24807633,10.52787233,7.211626087
Phco_v1_contig_10406,227,348,54,42,23.33148504,9.475468034,13.48699287
Phco_v1_contig_10407,1359,1368,471,204,15.31988962,13.80493031,10.94214348
Phco_v1_contig_10408,289,628,951,559,33.07126418,131.0736648,140.9956324
Phco_v1_contig_10409,864,1257,463,243,22.14167801,21.3451896,20.50143335
Phco_v1_contig_1041,1627,1254,698,480,11.73002612,17.08836996,21.50529374
Phco_v1_contig_10410,327,617,193,137,28.71616281,23.50944218,30.53968189
Phco_v1_contig_10411,1548,433,580,224,4.257022402,14.92415687,10.54796686
Phco_v1_contig_10412,1740,960,331,233,8.396745309,7.577248208,9.761091128
Phco_v1_contig_10413,1611,187,108,55,1.766587128,2.670305703,2.48862147
Phco_v1_contig_10414,2061,1639,629,310,12.10291428,12.15641232,10.96416081
Phco_v1_contig_10415,206,354,141,163,26.15321218,27.2636916,57.67825046
Phco_v1_contig_10416,207,344,228,0,25.29164589,43.8729937,0
Phco_v1_contig_10417,2063,416,267,178,3.068902551,5.155191487,6.289447103
Phco_v1_contig_10418,404,164,51,29,6.178050849,5.028304613,5.23248904
Phco_v1_contig_10419,1397,1697,779,309,18.48734014,22.21129191,16.1232938
Phco_v1_contig_1042,614,539,154,108,13.36009018,9.990451548,12.82174333
Phco_v1_contig_10420,262,115,53,29,6.680139696,8.057630472,8.068418214
Phco_v1_contig_10421,1292,2010,710,374,23.67677458,21.88913518,21.10089047
Phco_v1_contig_10422,1176,313,176,136,4.050662052,5.96126069,8.429916661
Phco_v1_contig_10423,2865,1181,586,311,6.273563047,8.147150855,7.912750231
Phco_v1_contig_10424,1771,931,722,382,8.000555004,16.23870546,15.72303917
Phco_v1_contig_10425,855,45,18,11,0.801005309,0.838569686,0.937817354
Phco_v1_contig_10426,364,36,10,5,1.505185801,1.094287365,1.001291006
Phco_v1_contig_10427,3115,976,442,317,4.768488749,5.651932761,7.418103796
Phco_v1_contig_10428,1034,2037,646,130,29.98192309,24.88540697,9.164620969
Phco_v1_contig_10429,667,31,0,0,0.707334523,0,0
Phco_v1_contig_1043,636,9219,4668,2311,220.6051744,292.3522899,264.871069
Phco_v1_contig_10430,1850,489,42,24,4.022778555,0.904295418,0.945651701
Phco_v1_contig_10431,340,86,26,8,3.84953728,3.045981064,1.715152594
Phco_v1_contig_10432,2139,1548,536,458,11.01410386,9.981292285,15.60796879
Phco_v1_contig_10433,324,13,0,0,0.610642936,0,0
Phco_v1_contig_10434,207,348,187,55,25.5857348,35.98355185,19.36796709
Phco_v1_contig_10435,871,133,39,31,2.323926999,1.783525078,2.594389831
Phco_v1_contig_10436,289,144,1,3,7.583219812,0.137827197,0.756684968
Phco_v1_contig_10437,3372,3857,781,508,17.4080878,9.225634316,10.98165614
Phco_v1_contig_10438,221,377,5,111,25.96199561,0.90117783,36.61191114
Phco_v1_contig_10439,320,150,140,142,7.133953534,17.42652628,32.34670595
Phco_v1_contig_1044,422,2199,1013,771,79.30521995,95.61582192,133.1783475
Phco_v1_contig_10440,1890,229,214,101,1.84400746,4.510085108,3.895392862
Phco_v1_contig_10441,1865,441,119,151,3.598725729,2.541563082,5.901872264
Phco_v1_contig_10442,868,441,641,169,7.732285121,29.41515035,14.19249252
Phco_v1_contig_10443,248,517,457,180,31.72691593,73.40020746,52.90692478
Phco_v1_contig_10444,226,681,0,156,45.85932608,0,50.31620221
Phco_v1_contig_10445,328,584,227,110,27.0974235,27.56670011,24.44615359
Phco_v1_contig_10446,343,537,68,288,23.82698883,7.896734941,61.20544534
Phco_v1_contig_10447,231,837,229,125,55.14453433,39.48719375,39.44479721
Phco_v1_contig_10448,1754,328,202,64,2.845989217,4.587272596,2.659757729
Phco_v1_contig_10449,260,391,124,158,22.88718631,18.99682865,44.29711411
Phco_v1_contig_1045,421,1662,850,169,60.08110606,80.42102389,29.26148101
Phco_v1_contig_10450,260,378,166,55,22.12623127,25.43123835,15.41988149
Phco_v1_contig_10451,1348,2448,1167,645,27.63824847,34.48368998,34.87879858
Phco_v1_contig_10452,632,322,84,115,7.754035571,5.294134566,13.26393719
Phco_v1_contig_10453,1346,1846,409,374,20.87255588,12.10350116,20.25434657
Phco_v1_contig_10454,1112,5995,1889,926,82.04901954,67.66435384,60.70128628
Phco_v1_contig_10455,397,245,97,60,9.392140337,9.732266566,11.01672321
Phco_v1_contig_10456,3038,720,185,148,3.606896849,2.425586278,3.551122389
Phco_v1_contig_10457,1154,1264,127,61,16.66979506,4.383597599,3.853148267
Phco_v1_contig_10458,1278,609,253,129,7.252294547,7.885376524,7.357843581
Phco_v1_contig_10459,442,196,69,19,6.748741563,6.218127024,3.133451855
Phco_v1_contig_1046,1751,11077,4166,1887,96.27754447,94.76891048,78.555654
Phco_v1_contig_10460,197,87,56,31,6.721125766,11.32281911,11.47062712
Phco_v1_contig_10461,271,174,47,0,9.771673623,6.908143259,0
Phco_v1_contig_10462,674,215,391,322,4.854757697,23.10732268,34.82472292
Phco_v1_contig_10463,615,885,297,161,21.90065735,19.23597047,19.08281565
Phco_v1_contig_10464,289,45,29,8,2.369756191,3.996988727,2.017826581
Phco_v1_contig_10465,854,1672,888,447,29.79664714,41.41787979,38.15411172
Phco_v1_contig_10466,299,179,25,60,9.111100522,3.330439805,14.62755557
Phco_v1_contig_10467,4777,2709,1317,784,8.630635182,10.98154137,11.96334194
Phco_v1_contig_10468,280,373,231,46,20.27401652,32.86144956,11.97544043
Phco_v1_contig_10469,680,264,93,57,5.908592103,5.44761998,6.110231116
Phco_v1_contig_1047,1314,6579,2346,1337,76.19974478,71.11568715,74.16990736
Phco_v1_contig_10470,465,37,16,10,1.21098222,1.370565508,1.567612586
Phco_v1_contig_10471,822,911,1552,174,16.86691106,75.20603069,15.43011367
Phco_v1_contig_10472,1537,2561,597,455,25.35856691,15.47152886,21.57889609
Phco_v1_contig_10473,1587,316,963,566,3.030394377,24.17030488,25.99747678
Phco_v1_contig_10474,317,17,4,2,0.816166293,0.502612745,0.459898961
Phco_v1_contig_10475,200,1233,824,226,93.82575688,164.1080875,82.37020333
Phco_v1_contig_10476,203,1206,102,56,90.41495395,20.01413856,20.10868559
Phco_v1_contig_10477,1090,4734,1503,711,66.09837021,54.92439109,47.54827845
Phco_v1_contig_10478,1481,4189,1345,803,43.04713947,36.17428818,39.5232074
Phco_v1_contig_10479,716,1601,268,342,34.03041969,14.90920684,34.81807675
Phco_v1_contig_1048,254,3556,1143,585,213.0674122,179.2442703,167.8857534
Phco_v1_contig_10480,755,4671,2310,692,94.15684791,121.8702765,66.81144078
Phco_v1_contig_10481,1604,420,65,84,3.985051351,1.614142085,3.817390749
Phco_v1_contig_10482,2707,1101,1362,743,6.189963081,20.041103,20.0074736
Phco_v1_contig_10483,302,75,38,24,3.779578031,5.011981068,5.79289949
Phco_v1_contig_10484,1467,1712,659,311,17.76080484,17.89320217,15.45332612
Phco_v1_contig_10485,240,145,67,26,9.194873444,11.11978344,7.896848402
Phco_v1_contig_10486,321,45,11,15,2.133518814,1.36496156,3.406260993
Phco_v1_contig_10487,3206,1723,557,274,8.179198629,6.920292407,6.229866487
Phco_v1_contig_10488,393,51,16,22,1.974997823,1.621661479,4.080579327
Phco_v1_contig_10489,831,538,173,107,9.853040035,8.292354262,9.385868137
Phco_v1_contig_1049,1877,14348,4060,1805,116.336526,86.15778576,70.09783877
Phco_v1_contig_10490,716,2107,758,354,44.78581779,42.16857756,36.03976366
Phco_v1_contig_10491,778,436,293,85,8.528956273,15.00102005,7.963995818
Phco_v1_contig_10492,1895,951,491,285,7.637659594,10.32060237,10.96294765
Phco_v1_contig_10493,919,346,98,55,5.729933517,4.247597265,4.362534482
Phco_v1_contig_10494,313,43,11,8,2.090802995,1.399848756,1.863105054
Phco_v1_contig_10495,229,18,6,2,1.196261204,1.043634762,0.636628692
Phco_v1_contig_10496,3111,965,536,219,4.720807567,6.862740018,5.131399154
Phco_v1_contig_10497,209,465,133,46,33.86067897,25.34767459,16.04365226
Phco_v1_contig_10498,285,936,306,104,49.98273129,42.76705397,26.59991041
Phco_v1_contig_10499,1899,767,153,121,6.146945955,3.20921811,4.64464045
Phco_v1_contig_105,336,540,332,5,24.45926926,39.35786888,1.084731923
Phco_v1_contig_1050,265,1168,48,3,67.07890498,7.21486371,0.825214927
Phco_v1_contig_10500,1175,1230,1439,565,15.93148432,48.78156122,35.05115035
Phco_v1_contig_10501,1896,1139,899,482,9.142698256,18.88661498,18.53106587
Phco_v1_contig_10502,422,995,365,287,35.88389898,34.4519003,49.57481935
Phco_v1_contig_10503,1083,1702,837,464,23.91773747,30.78433451,31.23066404
Phco_v1_contig_10504,2364,1309,723,290,8.427158647,12.1821402,8.942155551
Phco_v1_contig_10505,1377,1462,736,343,16.15855154,21.29004808,18.1573253
Phco_v1_contig_10506,707,1070,477,178,23.03315125,26.87396415,18.35237535
Phco_v1_contig_10507,1786,2207,1051,380,18.8065821,23.4398069,15.50935856
Phco_v1_contig_10508,1018,1129,614,229,16.87855097,24.02444487,16.39756643
Phco_v1_contig_10509,1496,244,165,119,2.482259768,4.393241919,5.79838519
Phco_v1_contig_1051,449,7625,894,381,258.4535505,79.30926882,61.85436165
Phco_v1_contig_10510,745,1000,57,34,20.42832332,3.047553589,3.326705367
Phco_v1_contig_10511,277,345,258,30,18.95519784,37.0998971,7.894655442
Phco_v1_contig_10512,212,431,0,0,30.94071923,0,0
Phco_v1_contig_10513,212,716,398,323,51.40035955,74.77905617,111.0601756
Phco_v1_contig_10514,684,1537,374,118,34.19847667,21.77951822,12.57527816
Phco_v1_contig_10515,528,83,142,60,2.392396539,10.71241009,8.283407414
Phco_v1_contig_10516,2289,1012,408,323,6.728584571,7.099816736,10.2860451
Phco_v1_contig_10517,1213,929,477,235,11.6558489,15.66355536,14.12208288
Phco_v1_contig_10518,200,851,304,176,64.75727421,60.5447313,64.14670702
Phco_v1_contig_10519,883,140,46,63,2.412994476,2.075056357,5.200816614
Phco_v1_contig_1052,451,6697,853,747,225.9918371,75.33646838,120.7357139
Phco_v1_contig_10520,374,23,6,8,0.935934011,0.639017006,1.559229631
Phco_v1_contig_10521,1787,2492,835,463,21.22327889,18.6120706,18.88635432
Phco_v1_contig_10522,637,187,154,58,4.467773726,9.629728808,6.637128955
Phco_v1_contig_10523,335,1581,789,223,71.82507009,93.81341909,48.52345884
Phco_v1_contig_10524,362,460,222,125,19.33918895,24.42739595,25.17057502
Phco_v1_contig_10525,1166,93,124,43,1.213873397,4.235999527,2.688200142
Phco_v1_contig_10526,1550,1538,610,351,15.10127558,15.67584299,16.50696053
Phco_v1_contig_10527,3297,1473,565,262,6.799434512,6.825936894,5.792606653
Phco_v1_contig_10528,354,155,89,20,6.663730608,10.01427499,4.118304251
Phco_v1_contig_10529,4694,1431,996,578,4.639653462,8.451796299,8.975867804
Phco_v1_contig_1053,1367,7705,2514,1222,85.78139885,73.2536935,65.16199705
Phco_v1_contig_10530,779,567,168,126,11.07731732,8.590226048,11.790298
Phco_v1_contig_10531,425,13,24,1,0.465525438,2.249339863,0.171515259
Phco_v1_contig_10532,716,268,0,51,5.696534963,0,5.19216934
Phco_v1_contig_10533,950,652,440,118,10.44510923,18.44853308,9.054200273
Phco_v1_contig_10534,1318,5835,900,627,67.37743065,27.19943404,34.67718418
Phco_v1_contig_10535,309,531,149,130,26.15321218,19.20704515,30.66737243
Phco_v1_contig_10536,505,372,305,111,11.21090203,24.05698677,16.0222423
Phco_v1_contig_10537,3492,2401,917,533,10.46422142,10.4599081,11.1261438
Phco_v1_contig_10538,867,1459,689,494,25.61092061,31.65431302,41.53359713
Phco_v1_contig_10539,2848,3619,6555,2187,19.33915943,91.67807365,55.97582364
Phco_v1_contig_1054,1122,15120,11005,6756,205.0916267,390.6878976,438.9231411
Phco_v1_contig_10540,897,3587,1695,699,60.85943682,75.26793959,56.80367412
Phco_v1_contig_10541,1974,1502,564,251,11.58008587,11.38058859,9.268688094
Phco_v1_contig_10542,1915,387,304,95,3.075609419,6.323209536,3.616150704
Phco_v1_contig_10543,267,16,4,4,0.912006045,0.596734982,1.092044723
Phco_v1_contig_10544,205,35,38,9,2.598383076,7.383503818,3.200223743
Phco_v1_contig_10545,606,174,96,27,4.369840845,6.310029318,3.247751818
Phco_v1_contig_10546,897,197,240,40,3.342433525,10.65740738,3.250567904
Phco_v1_contig_10547,2327,1745,1076,548,11.4126906,18.41826241,17.16626726
Phco_v1_contig_10548,1399,2073,692,220,22.55124811,19.70249147,11.46295694
Phco_v1_contig_10549,957,566,171,107,9.001056524,7.117327348,8.150111203
Phco_v1_contig_1055,814,14249,3014,1570,266.409052,147.4862765,140.5940502
Phco_v1_contig_10550,1851,536,434,182,4.407043797,9.339337693,7.167317836
Phco_v1_contig_10551,254,8,1,1,0.47934176,0.156819134,0.286984194
Phco_v1_contig_10552,216,59,9,11,4.15706922,1.65966917,3.712193693
Phco_v1_contig_10553,426,44,6,11,1.571925912,0.561014931,1.882239056
Phco_v1_contig_10554,1770,1121,328,166,9.638763886,7.381308306,6.836385057
Phco_v1_contig_10555,1319,2884,1328,511,33.27663906,40.1038482,28.24020202
