Contig ID,Size,Pgra_ech1,Pgra_ech2,Pgra_ENV_F1_RPKM,Pgra_ENV_F2_RPKM
Pgra_v1_contig_10368,662,304,360,9.083837503,11.90571877
Pgra_v1_contig_10369,635,1490,1041,46.41584975,35.89121106
Pgra_v1_contig_1037,2653,1653,1215,12.32506919,10.02651797
Pgra_v1_contig_10370,941,187,94,3.931024456,2.187002798
Pgra_v1_contig_10371,866,63,0,1.439051777,0
Pgra_v1_contig_10372,1438,469,53,6.451604248,0.806915563
Pgra_v1_contig_10373,1134,122,376,2.128141686,7.259152145
Pgra_v1_contig_10374,2669,1821,3065,13.49631278,25.14160585
Pgra_v1_contig_10375,409,94,60,4.546302279,3.211730166
Pgra_v1_contig_10376,1517,835,926,10.88816409,13.36400146
Pgra_v1_contig_10377,2370,863,610,7.203046398,5.634982836
Pgra_v1_contig_10378,2088,716,1421,6.783226057,14.89960284
Pgra_v1_contig_10379,1989,984,2645,9.78619979,29.11400832
Pgra_v1_contig_1038,1514,3941,3217,51.49135521,46.51963454
Pgra_v1_contig_10380,2911,861,2649,5.850792669,19.9228223
Pgra_v1_contig_10381,2680,853,1068,6.296047555,8.724641029
Pgra_v1_contig_10382,232,3060,1297,260.9078849,122.3948374
Pgra_v1_contig_10383,1846,1174,40899,12.58027581,485.0562459
Pgra_v1_contig_10384,1929,2632,5484,26.99028185,62.24096637
Pgra_v1_contig_10385,2171,1980,1581,18.04093864,15.94348124
Pgra_v1_contig_10386,1054,298,297,5.592801631,6.169172968
Pgra_v1_contig_10387,975,2776,1910,56.32077323,42.88840152
Pgra_v1_contig_10388,1409,1859,1037,26.09889735,16.11309144
Pgra_v1_contig_10389,243,82,30,6.675154795,2.702875799
Pgra_v1_contig_1039,698,5419,2891,153.5739275,90.67838519
Pgra_v1_contig_10390,1450,1271,1862,17.33929002,28.11400922
Pgra_v1_contig_10391,535,37,364,1.368049163,14.89562431
Pgra_v1_contig_10392,352,160,143,8.991477911,8.894150675
Pgra_v1_contig_10393,3403,1173,824,6.818515398,5.301226632
Pgra_v1_contig_10394,2279,958,3281,8.315243022,31.51904235
Pgra_v1_contig_10395,734,964,663,25.97973618,19.77555027
Pgra_v1_contig_10396,2368,2279,2192,19.03778376,20.26608969
Pgra_v1_contig_10397,345,248,163,14.21956623,10.34378816
Pgra_v1_contig_10398,1665,617,2011,7.33034962,26.44289139
Pgra_v1_contig_10399,2783,672,1382,4.776500519,10.87191242
Pgra_v1_contig_104,2120,11760,1196,109.7299606,12.35112245
Pgra_v1_contig_1040,2022,1600,2950,15.6528201,31.9412548
Pgra_v1_contig_10400,2236,1987,2822,17.57841974,27.63098192
Pgra_v1_contig_10401,658,1146,1433,34.45184515,47.67946847
Pgra_v1_contig_10402,613,1273,2766,41.07917298,98.78768534
Pgra_v1_contig_10403,360,423,145,23.2429704,8.818132293
Pgra_v1_contig_10404,358,356,434,19.67074162,26.54103235
Pgra_v1_contig_10405,1479,569,268,7.610231271,3.967141841
Pgra_v1_contig_10406,1706,474,478,5.496080402,6.134228908
Pgra_v1_contig_10407,3419,3083,10599,17.8372618,67.86985164
Pgra_v1_contig_10408,3430,1786,2454,10.30009184,15.66359866
Pgra_v1_contig_10409,334,537,507,31.80398804,33.23323366
Pgra_v1_contig_1041,1843,7148,3950,76.72077322,46.92268648
Pgra_v1_contig_10410,1177,1445,915,24.28539361,17.01985045
Pgra_v1_contig_10411,2228,1805,4406,16.02565475,43.29526626
Pgra_v1_contig_10412,3285,1144,3790,6.888813275,25.25892972
Pgra_v1_contig_10413,1455,4228,4863,57.48118965,73.17325675
Pgra_v1_contig_10414,501,467,77,18.43881119,3.364837596
Pgra_v1_contig_10415,1732,1070,201,12.22051906,2.540734462
Pgra_v1_contig_10416,1728,679,1041,7.772841264,13.18918925
Pgra_v1_contig_10417,1313,817,1349,12.308669,22.49356707
Pgra_v1_contig_10418,343,160,226,9.227405903,14.42531906
Pgra_v1_contig_10419,324,108,142,6.593750468,9.595209085
Pgra_v1_contig_1042,1493,4804,4428,63.64978684,64.93201989
Pgra_v1_contig_10420,679,742,493,21.61662525,15.89601462
Pgra_v1_contig_10421,574,837,1885,28.84478646,71.89696712
Pgra_v1_contig_10422,917,1612,756,34.7735848,18.0494332
Pgra_v1_contig_10423,1980,1156,329,11.54905385,3.637825109
Pgra_v1_contig_10424,794,2992,817,74.54093728,22.52748258
Pgra_v1_contig_10425,2287,679,764,5.872964453,7.313719542
Pgra_v1_contig_10426,287,302,860,20.81511472,65.60359865
Pgra_v1_contig_10427,1548,867,2076,11.07903422,29.36077408
Pgra_v1_contig_10428,217,557,193,50.7749172,19.47191583
Pgra_v1_contig_10429,287,385,142,26.53582506,10.8322221
Pgra_v1_contig_1043,1434,722,392,9.959597988,5.98477771
Pgra_v1_contig_10430,527,533,440,20.00646489,18.27903102
Pgra_v1_contig_10431,564,135,131,4.734874007,5.085144521
Pgra_v1_contig_10432,862,235,294,5.392800557,7.467086342
Pgra_v1_contig_10433,1118,107,75,1.893196691,1.468691456
Pgra_v1_contig_10434,656,748,504,22.5554513,16.82045756
Pgra_v1_contig_10435,1544,654,1111,8.378846126,15.75352953
Pgra_v1_contig_10436,213,429,65,39.84111198,6.68105215
Pgra_v1_contig_10437,1627,2027,3014,24.64449699,40.55709159
Pgra_v1_contig_10438,1978,168,736,1.680106287,8.146341942
Pgra_v1_contig_10439,1086,1885,6307,34.33486086,127.1464135
Pgra_v1_contig_1044,284,7,0,0.487566056,0
Pgra_v1_contig_10440,547,719,3183,26.00131583,127.3973578
Pgra_v1_contig_10441,1743,1706,1724,19.36133959,21.65464073
Pgra_v1_contig_10442,794,1060,1049,26.40821976,28.92451558
Pgra_v1_contig_10443,1862,909,679,9.656905224,7.983644793
Pgra_v1_contig_10444,609,332,210,10.78386776,7.549411713
Pgra_v1_contig_10445,603,332,524,10.89116993,19.02501831
Pgra_v1_contig_10446,554,90,44,3.213560698,1.738817571
Pgra_v1_contig_10447,891,227,87,5.039667866,2.137729041
Pgra_v1_contig_10448,1011,1880,3937,36.78412724,85.25608146
Pgra_v1_contig_10449,385,156,88,8.01526031,5.004181478
Pgra_v1_contig_1045,942,71,568,1.490943577,13.20105199
Pgra_v1_contig_10450,264,179,135,13.41228788,11.19543442
Pgra_v1_contig_10451,457,16,0,0.692560224,0
Pgra_v1_contig_10452,3004,1029,1609,6.775934652,11.72646804
Pgra_v1_contig_10453,852,533,513,12.37489084,13.18222982
Pgra_v1_contig_10454,1871,383,206,4.04928877,2.4104856
Pgra_v1_contig_10455,4027,1809,939,8.886089842,5.104992063
Pgra_v1_contig_10456,1240,501,508,7.992263673,8.969188174
Pgra_v1_contig_10457,278,371,220,26.3987204,17.32562832
Pgra_v1_contig_10458,1071,1494,1706,27.59401457,34.87391177
Pgra_v1_contig_10459,1905,688,670,7.144094996,7.700003653
Pgra_v1_contig_1046,3177,3874,3467,24.12104751,23.89173755
Pgra_v1_contig_10460,1010,2044,1723,40.03255235,37.34865892
Pgra_v1_contig_10461,1759,3793,2157,42.65508049,26.84697845
Pgra_v1_contig_10462,1169,1070,793,18.10602139,14.85148171
Pgra_v1_contig_10463,3150,1118,1561,7.020774308,10.84934346
Pgra_v1_contig_10464,3099,1190,1380,7.59589841,9.749191893
Pgra_v1_contig_10465,2923,3154,1306,21.34453196,9.781950709
Pgra_v1_contig_10466,2457,638,2789,5.136523564,24.85160638
Pgra_v1_contig_10467,3423,2080,4079,12.02015861,26.08902895
Pgra_v1_contig_10468,437,55,0,2.489631184,0
Pgra_v1_contig_10469,923,341,441,7.308132968,10.46039289
Pgra_v1_contig_1047,654,1755,2144,53.08271593,71.77251111
Pgra_v1_contig_10470,1441,2570,1498,35.27953929,22.75930213
Pgra_v1_contig_10471,1153,1318,239,22.61204627,4.53815894
Pgra_v1_contig_10472,405,337,628,16.45995487,33.94812003
Pgra_v1_contig_10473,1362,1015,719,14.74153464,11.5574731
Pgra_v1_contig_10474,1874,1849,539,19.51736064,6.296950613
Pgra_v1_contig_10475,2763,2993,3824,21.42789919,30.30038224
Pgra_v1_contig_10476,2032,1985,1846,19.32371262,19.88928182
Pgra_v1_contig_10477,1591,741,1269,9.213015268,17.46234447
Pgra_v1_contig_10478,1851,1921,2370,20.52932682,28.03193231
Pgra_v1_contig_10479,595,1174,543,39.03057,19.97993046
Pgra_v1_contig_1048,648,10748,4089,328.100139,138.1507393
Pgra_v1_contig_10480,515,12,0,0.460922363,0
Pgra_v1_contig_10481,1188,2640,5586,43.95833646,102.9427105
Pgra_v1_contig_10482,561,161,0,5.676972328,0
Pgra_v1_contig_10483,1407,1162,2959,16.33675489,46.04282648
Pgra_v1_contig_10484,2906,1140,2355,7.760022919,17.74215667
Pgra_v1_contig_10485,2729,5374,4509,38.95362589,36.17327318
Pgra_v1_contig_10486,1407,1354,1138,19.03611542,17.70758247
Pgra_v1_contig_10487,505,18,98,0.705074308,4.248599622
Pgra_v1_contig_10488,503,728,737,28.6297237,32.07824583
Pgra_v1_contig_10489,1472,519,1,6.974503722,0.014873162
Pgra_v1_contig_1049,2455,2058,857,16.58240953,7.642587752
Pgra_v1_contig_10490,419,566,107,26.72121312,5.590888913
Pgra_v1_contig_10491,467,71,7,3.007427944,0.328165006
Pgra_v1_contig_10492,1806,590,924,6.462313582,11.20122017
Pgra_v1_contig_10493,198,119,67,11.88873191,7.408336848
Pgra_v1_contig_10494,1317,388,17,5.827733899,0.282601365
Pgra_v1_contig_10495,1283,1434,2252,22.10936439,38.4284474
Pgra_v1_contig_10496,1129,351,3221,6.149884184,62.4608502
Pgra_v1_contig_10497,2486,1346,2450,10.71020289,21.57625512
Pgra_v1_contig_10498,2560,1129,1385,8.723840952,11.84461412
Pgra_v1_contig_10499,445,2967,1168,131.8898268,57.46374686
Pgra_v1_contig_105,761,8602,4331,223.598324,124.5990226
Pgra_v1_contig_1050,849,3593,774,83.71500153,19.9592574
Pgra_v1_contig_10500,301,266,57,17.48110589,4.145906167
Pgra_v1_contig_10501,334,465,204,27.53976618,13.371952
Pgra_v1_contig_10502,4404,2774,2051,12.45985272,10.19599136
Pgra_v1_contig_10503,2307,373,610,3.198269083,5.788864031
Pgra_v1_contig_10504,255,175,143,13.57536861,12.27741583
Pgra_v1_contig_10505,255,126,111,9.7742654,9.53002208
Pgra_v1_contig_10506,1831,1107,1177,11.95950044,14.07340634
Pgra_v1_contig_10507,1117,1581,1485,27.99835136,29.10612493
Pgra_v1_contig_10508,637,887,2930,27.54469387,100.7022784
Pgra_v1_contig_10509,1499,650,1405,8.577594005,20.52039895
Pgra_v1_contig_1051,601,4718,1966,155.2877606,71.6176638
Pgra_v1_contig_10510,1287,1321,685,20.30383303,11.6526079
Pgra_v1_contig_10511,546,476,221,17.24519353,8.861571368
Pgra_v1_contig_10512,491,156,7,6.284878247,0.312124354
Pgra_v1_contig_10513,1132,1404,669,24.53434362,12.93870465
Pgra_v1_contig_10514,1272,1382,756,21.49189422,13.01205208
Pgra_v1_contig_10515,1490,308,133,4.089010358,1.954233623
Pgra_v1_contig_10516,2800,1129,710,7.976083156,5.551513828
Pgra_v1_contig_10517,1711,706,11,8.162222964,0.140751744
Pgra_v1_contig_10518,1830,807,2130,8.723207587,25.48235855
Pgra_v1_contig_10519,1551,172,0,2.193665533,0
Pgra_v1_contig_1052,1719,4456,2962,51.27705425,37.72422149
Pgra_v1_contig_10520,1342,579,1817,8.534533952,29.64241069
Pgra_v1_contig_10521,261,19,11,1.44001447,0.922705876
Pgra_v1_contig_10522,303,25,43,1.632116453,3.106969111
Pgra_v1_contig_10523,675,799,935,23.41514055,30.32626646
Pgra_v1_contig_10524,1661,1523,3702,18.13777597,48.79528854
Pgra_v1_contig_10525,2066,469,604,4.490516413,6.400556417
Pgra_v1_contig_10526,2399,585,357,4.823689901,3.257984971
Pgra_v1_contig_10527,3175,2509,944,15.63186135,6.509376222
Pgra_v1_contig_10528,1320,843,1337,12.63302647,22.17525306
Pgra_v1_contig_10529,1303,1112,1180,16.88162054,19.82662078
Pgra_v1_contig_1053,1020,3479,930,67.469582,19.96153274
Pgra_v1_contig_10530,297,18,0,1.198863722,0
Pgra_v1_contig_10531,1731,1461,3275,16.69578758,41.4214545
Pgra_v1_contig_10532,227,242,57,21.08838256,5.497435049
Pgra_v1_contig_10533,227,274,213,23.87692901,20.54304676
Pgra_v1_contig_10534,1849,1426,1074,15.25584884,12.71681867
Pgra_v1_contig_10535,1820,803,880,8.727662021,10.58576851
Pgra_v1_contig_10536,321,2062,842,127.0683501,57.42726954
Pgra_v1_contig_10537,252,393,381,30.84933255,33.1005754
Pgra_v1_contig_10538,403,505,869,24.7879205,47.2091128
Pgra_v1_contig_10539,1475,1035,953,13.88040353,14.14529434
Pgra_v1_contig_1054,1885,4326,2603,45.39718492,30.23249029
Pgra_v1_contig_10540,494,1108,482,44.36766509,21.36147306
Pgra_v1_contig_10541,1730,1389,2387,15.88217237,30.20768364
Pgra_v1_contig_10542,1083,992,2912,18.11911486,58.8672872
Pgra_v1_contig_10543,418,416,167,19.68660427,8.746842327
Pgra_v1_contig_10544,645,186,287,5.70436087,9.741667238
Pgra_v1_contig_10545,2070,1166,1414,11.14248268,14.95512931
Pgra_v1_contig_10546,2261,1310,1389,11.46105234,13.44970602
Pgra_v1_contig_10547,1160,194,57,3.308243769,1.075791169
Pgra_v1_contig_10548,1003,825,4705,16.27072025,102.6998486
Pgra_v1_contig_10549,2418,1845,4069,15.09363476,36.84194092
Pgra_v1_contig_1055,877,1018,8274,22.96158943,206.5508715
Pgra_v1_contig_10550,1374,1539,26,22.15672919,0.414283583
Pgra_v1_contig_10551,1754,1489,922,16.79263588,11.50833355
Pgra_v1_contig_10552,1603,1410,768,17.39960354,10.48911402
Pgra_v1_contig_10553,3776,2159,2115,11.31030768,12.26279575
Pgra_v1_contig_10554,1619,646,270,7.892951456,3.651136116
Pgra_v1_contig_10555,404,25,0,1.224087339,0
Pgra_v1_contig_10556,1570,1453,1399,18.30710719,19.50873775
Pgra_v1_contig_10557,669,1976,1424,58.42713419,46.60097251
Pgra_v1_contig_10558,850,1685,1440,39.2134219,37.08981566
Pgra_v1_contig_10559,1292,961,1979,14.71345402,33.53469718
Pgra_v1_contig_1056,3008,2780,4918,18.28187464,35.79495337
Pgra_v1_contig_10560,386,139,89,7.123300376,5.047935656
Pgra_v1_contig_10561,2951,655,1241,4.390620017,9.206905393
Pgra_v1_contig_10562,297,216,190,14.38636466,14.00581096
Pgra_v1_contig_10563,270,174,12,12.74791757,0.973035287
Pgra_v1_contig_10564,665,1824,1760,54.25714671,57.94315396
Pgra_v1_contig_10565,1215,2190,27226,35.65509513,490.5899766
Pgra_v1_contig_10566,2385,1587,2374,13.16261886,21.79231861
Pgra_v1_contig_10567,1508,5837,2965,76.56708518,43.04616486
Pgra_v1_contig_10568,1261,2198,792,34.47992909,13.7505859
Pgra_v1_contig_10569,919,1288,719,27.72388663,17.12870333
Pgra_v1_contig_1057,1545,18150,5860,232.3816913,83.03864249
Pgra_v1_contig_10570,2571,1395,73,10.73311774,0.621629895
Pgra_v1_contig_10571,1247,290,197,4.600291024,3.458683971
Pgra_v1_contig_10572,990,1401,996,27.9934679,22.0259806
Pgra_v1_contig_10573,1643,3102,238,37.34719529,3.171396205
Pgra_v1_contig_10574,2925,1451,639,9.812853261,4.782842682
Pgra_v1_contig_10575,857,246,2,5.678165514,0.051092868
Pgra_v1_contig_10576,349,116,116,6.574857201,7.276854156
Pgra_v1_contig_10577,1192,653,3024,10.83654125,55.54137664
Pgra_v1_contig_10578,3062,1706,13693,11.0211675,97.90492303
Pgra_v1_contig_10579,2018,571,435,5.597172722,4.71931758
Pgra_v1_contig_1058,1603,7498,364,92.52640239,4.971402997
Pgra_v1_contig_10580,2243,1764,7332,15.55690035,71.5655958
Pgra_v1_contig_10581,2253,1498,350,13.15238109,3.401088721
Pgra_v1_contig_10582,2192,1055,3452,9.520629668,34.47794287
Pgra_v1_contig_10583,1103,1800,1018,32.28128062,20.20614076
Pgra_v1_contig_10584,424,12,12,0.559846738,0.619621527
Pgra_v1_contig_10585,697,197,462,5.590970627,14.51176731
Pgra_v1_contig_10586,1793,262,490,2.890511918,5.983108781
Pgra_v1_contig_10587,3312,1596,1253,9.532269699,8.282698473
Pgra_v1_contig_10588,274,9,33,0.649749134,2.63678358
Pgra_v1_contig_10589,343,11,40,0.634384156,2.553153816
Pgra_v1_contig_1059,1812,22785,12223,248.7394113,147.6830751
Pgra_v1_contig_10590,1115,1338,2039,23.73750169,40.03625686
Pgra_v1_contig_10591,778,6127,8002,155.7837113,225.1801264
Pgra_v1_contig_10592,984,1377,4020,27.68169023,89.4421156
Pgra_v1_contig_10593,1091,645,2134,11.69469034,42.82336327
Pgra_v1_contig_10594,726,251,275,6.838972593,8.292914382
Pgra_v1_contig_10595,947,3365,1373,70.28924074,31.74180847
Pgra_v1_contig_10596,693,1073,839,30.62811365,26.50573397
Pgra_v1_contig_10597,1118,1301,22,23.01914855,0.43081616
Pgra_v1_contig_10598,241,715,177,58.68711516,16.07930719
Pgra_v1_contig_10599,243,698,451,56.82022009,40.63323284
Pgra_v1_contig_106,1752,26047,5911,294.0880453,73.8648748
Pgra_v1_contig_1060,2742,2162,6228,15.59703338,49.7270003
Pgra_v1_contig_10600,2231,888,1524,7.873487785,14.95534738
Pgra_v1_contig_10601,4012,2222,3484,10.9556183,19.01202298
Pgra_v1_contig_10602,1179,1122,1012,18.82490592,18.79220822
Pgra_v1_contig_10603,1021,816,823,15.80950161,17.64758172
Pgra_v1_contig_10604,276,130,52,9.317256097,4.124823501
Pgra_v1_contig_10605,1606,2411,5105,29.69651129,69.59231987
Pgra_v1_contig_10606,1723,719,2240,8.254625514,28.46255281
Pgra_v1_contig_10607,1009,807,548,15.82108016,11.8905105
Pgra_v1_contig_10608,2747,1668,2729,12.0113314,21.74983591
Pgra_v1_contig_10609,1895,463,143,4.833097309,1.652106088
Pgra_v1_contig_1061,2248,3013,14515,26.51286054,141.3617268
Pgra_v1_contig_10610,1779,4116,765,45.76707745,9.414485602
Pgra_v1_contig_10611,331,215,79,12.8488491,5.225287684
Pgra_v1_contig_10612,485,222,41,9.054510952,1.850773305
Pgra_v1_contig_10613,392,430,76,21.69882169,4.244618218
Pgra_v1_contig_10614,239,160,38,13.24267876,3.480942137
Pgra_v1_contig_10615,1059,2224,908,41.54249587,18.77158727
Pgra_v1_contig_10616,3166,1269,1326,7.928745431,9.169459192
Pgra_v1_contig_10617,265,129,922,9.629363892,76.17213977
Pgra_v1_contig_10618,1741,693,611,7.873869744,7.683401846
Pgra_v1_contig_10619,1927,331,194,3.397817444,2.204099133
Pgra_v1_contig_1062,2159,3658,8357,33.51543198,84.74398226
Pgra_v1_contig_10620,1656,527,255,6.295120465,3.371249977
Pgra_v1_contig_10621,1400,966,2919,13.64906347,45.64751792
Pgra_v1_contig_10622,3783,4215,1433,22.04017306,8.29317744
Pgra_v1_contig_10623,2558,1554,1751,12.01722622,14.9863791
Pgra_v1_contig_10624,1700,690,315,8.028860864,4.056698588
Pgra_v1_contig_10625,1840,1380,1255,14.83593855,14.93265431
Pgra_v1_contig_10626,2115,735,1441,6.874335595,14.91642393
Pgra_v1_contig_10627,4304,2142,984,9.844665546,5.00534416
Pgra_v1_contig_10628,1496,898,3529,11.87403995,51.64534386
Pgra_v1_contig_10629,2067,570,4875,5.454916933,51.63512728
Pgra_v1_contig_1063,489,935,169,37.82304717,7.56639403
Pgra_v1_contig_10630,352,860,520,48.32919377,32.34236609
Pgra_v1_contig_10631,1838,1066,584,11.47269532,6.956302327
Pgra_v1_contig_10632,2468,1073,1405,8.600195607,12.46356484
Pgra_v1_contig_10633,2588,1897,1630,14.49962671,13.789053
Pgra_v1_contig_10634,290,16,0,1.091379388,0
Pgra_v1_contig_10635,1177,1800,996,30.25170138,18.52652574
Pgra_v1_contig_10636,272,395,180,28.72644965,14.48820924
Pgra_v1_contig_10637,284,164,71,11.42297616,5.473323492
Pgra_v1_contig_10638,372,478,100,25.41784455,5.885294077
Pgra_v1_contig_10639,880,743,74,16.70167022,1.841026993
Pgra_v1_contig_1064,268,502,254,37.05294106,20.74961443
Pgra_v1_contig_10640,3087,3599,1349,23.06210684,9.567234714
Pgra_v1_contig_10641,928,2113,1440,45.04071575,33.97235271
Pgra_v1_contig_10642,588,50,9,1.682079201,0.335101438
Pgra_v1_contig_10643,672,48,8,1.412946529,0.260634452
Pgra_v1_contig_10644,421,405,353,19.02946988,18.35708497
Pgra_v1_contig_10645,2438,548,92,4.44631902,0.826162037
Pgra_v1_contig_10646,2488,1644,856,13.0708912,7.532419468
Pgra_v1_contig_10647,1992,782,4033,7.765531425,44.3251278
Pgra_v1_contig_10648,776,1026,666,26.15407724,18.78986312
Pgra_v1_contig_10649,989,1560,1074,31.2019739,23.77492186
Pgra_v1_contig_1065,2300,3383,2946,29.09564065,28.04245393
Pgra_v1_contig_10650,253,97,90,7.584116151,7.788128289
Pgra_v1_contig_10651,253,61,35,4.769392631,3.028716557
Pgra_v1_contig_10652,325,891,1512,54.23106154,101.8543399
Pgra_v1_contig_10653,325,924,264,56.23961938,17.7840911
Pgra_v1_contig_10654,1786,642,545,7.110617806,6.680764397
Pgra_v1_contig_10655,372,156,22,8.295363492,1.294764697
Pgra_v1_contig_10656,842,1198,447,28.14482088,11.62268694
Pgra_v1_contig_10657,1021,3331,1967,64.53609053,42.1783636
Pgra_v1_contig_10658,1404,823,616,11.59542016,9.605604761
Pgra_v1_contig_10659,662,666,37,19.90077558,1.223643318
Pgra_v1_contig_1066,225,79,60,6.94541716,5.838211725
Pgra_v1_contig_10660,2593,2744,3177,20.93318699,26.82413997
Pgra_v1_contig_10661,1829,2030,1699,21.95513415,20.33718231
Pgra_v1_contig_10662,1733,2209,129,25.21453223,1.629679701
Pgra_v1_contig_10663,426,138,150,6.408011019,7.708906327
Pgra_v1_contig_10664,551,258,155,9.262364542,6.158730608
Pgra_v1_contig_10665,2390,1007,469,8.334610948,4.296215427
Pgra_v1_contig_10666,662,151,2434,4.512037707,80.49588749
Pgra_v1_contig_10667,249,193,2,15.33245591,0.175849751
Pgra_v1_contig_10668,299,235,1090,15.54713739,79.81167366
Pgra_v1_contig_10669,1352,1457,8765,21.31751723,141.9339657
Pgra_v1_contig_1067,2300,10721,3101,92.20643318,29.51787156
Pgra_v1_contig_10670,590,129,658,4.325053273,24.41658887
Pgra_v1_contig_10671,2114,1030,2416,9.637979634,25.02090739
Pgra_v1_contig_10672,227,13,22,1.132846997,2.121817037
Pgra_v1_contig_10673,1193,1563,1135,25.91625813,20.82890918
Pgra_v1_contig_10674,562,78,118,2.745440586,4.596812613
Pgra_v1_contig_10675,348,57,142,3.240032558,8.933470527
Pgra_v1_contig_10676,348,55,50,3.126347205,3.145588214
Pgra_v1_contig_10677,414,41,4,1.95901282,0.21152941
Pgra_v1_contig_10678,1981,1387,1304,13.84987163,14.41133535
Pgra_v1_contig_10679,1249,929,495,14.7131966,8.67668576
Pgra_v1_contig_1068,963,7038,2064,144.5695196,46.9239447
Pgra_v1_contig_10680,2604,1941,1992,14.74478071,16.74786543
Pgra_v1_contig_10681,761,655,146,17.02591284,4.200290301
Pgra_v1_contig_10682,295,527,600,35.33803217,44.52873349
Pgra_v1_contig_10683,2374,1876,665,15.63168814,6.132704502
Pgra_v1_contig_10684,2077,1377,1509,13.11448396,15.90610525
Pgra_v1_contig_10685,1832,2361,3976,25.49319572,47.51514018
Pgra_v1_contig_10686,1630,978,1206,11.86875084,16.19835124
Pgra_v1_contig_10687,1673,314,68,3.712679582,0.889864907
Pgra_v1_contig_10688,588,19,84,0.639190096,3.127613424
Pgra_v1_contig_10689,906,1532,1134,33.44909178,27.40286464
Pgra_v1_contig_1069,1611,553,181,6.790212307,2.459767975
Pgra_v1_contig_10690,2073,642,1847,6.126176267,19.5064708
Pgra_v1_contig_10691,1259,1363,466,21.41528647,8.103474971
Pgra_v1_contig_10692,2580,1666,4438,12.77347474,37.65985993
Pgra_v1_contig_10693,1550,1472,531,18.78580779,7.500218772
Pgra_v1_contig_10694,959,699,838,14.41824268,19.13094927
Pgra_v1_contig_10695,2274,1037,675,9.020737778,6.498669054
Pgra_v1_contig_10696,229,29,8,2.505049305,0.76483123
Pgra_v1_contig_10697,2248,2308,2260,20.30922075,22.01016209
Pgra_v1_contig_10698,1577,676,8,8.479471116,0.111063
Pgra_v1_contig_10699,538,51,168,1.87517439,6.836567633
Pgra_v1_contig_107,2654,2725,511,20.31044087,4.215325252
Pgra_v1_contig_1070,432,17,0,0.778428875,0
Pgra_v1_contig_10700,980,1722,884,34.75848461,19.74864476
