Contig ID,Size,Gpru_ech1,Gpru_ech2,Gpru_ech3,Gpru_ENV_F1_RPKM,Gpru_ENV_F2_RPKM,Gpru_ENV_F3_RPKM
Gpru_v1_contig_10291,831,70,126,59,1.777689404,2.802492749,1.335876144
Gpru_v1_contig_10292,456,28,43,22,1.295842013,1.742924558,0.907764186
Gpru_v1_contig_10293,416,842,602,2,42.71472635,26.74718841,0.090459019
Gpru_v1_contig_10294,839,2459,1537,1520,61.85224044,33.85999448,34.08763206
Gpru_v1_contig_10295,1712,6503,7437,3821,80.16205854,80.29139387,41.99411989
Gpru_v1_contig_10296,1482,241,270,215,3.431845331,3.367367661,2.72964056
Gpru_v1_contig_10297,587,109,55,43,3.918747348,1.731807294,1.378305727
Gpru_v1_contig_10298,1626,1128,2029,1777,14.64021403,23.06409839,20.5627925
Gpru_v1_contig_10299,323,193,172,196,12.60995841,9.842397503,11.41744046
Gpru_v1_contig_103,899,8207,12463,15215,192.6564748,256.2346627,318.4398945
Gpru_v1_contig_1030,241,27,109,289,2.36431637,8.359579487,22.56295653
Gpru_v1_contig_10300,326,88,170,111,5.696707745,9.638429999,6.406496381
Gpru_v1_contig_10301,1994,720,1180,836,7.620197193,10.93784663,7.888534512
Gpru_v1_contig_10302,1361,1062,1459,1533,16.4674085,19.81399928,21.19333173
Gpru_v1_contig_10303,2429,822,1445,1389,7.141725775,10.99550825,10.75944667
Gpru_v1_contig_10304,1166,884,915,682,15.99972736,14.50432491,11.00527833
Gpru_v1_contig_10305,1067,2050,1866,1324,40.54602737,32.32378402,23.34741334
Gpru_v1_contig_10306,210,30,33,62,3.014816112,2.904488233,5.555045253
Gpru_v1_contig_10307,268,34,36,35,2.677336696,2.48280541,2.457244981
Gpru_v1_contig_10308,298,36,37,38,2.549441813,2.294882405,2.399288868
Gpru_v1_contig_10309,1958,679,1798,3798,7.318396823,16.97274069,36.4970262
Gpru_v1_contig_1031,1326,25,340,47,0.397882971,4.73925819,0.666913548
Gpru_v1_contig_10310,610,674,698,1003,23.31787281,21.14952237,30.93757752
Gpru_v1_contig_10311,589,977,1032,571,35.00564922,32.38466275,18.2404698
Gpru_v1_contig_10312,961,402,316,536,8.827983911,6.077691772,10.49437571
Gpru_v1_contig_10313,1039,2208,1765,2333,44.84792861,31.39815568,42.2488019
Gpru_v1_contig_10314,1924,1444,1157,2283,15.83875325,11.11484134,22.32626371
Gpru_v1_contig_10315,833,1469,1013,748,37.2165115,22.47705562,16.89552934
Gpru_v1_contig_10316,3724,1637,2348,2695,9.276793186,11.65368826,13.61646279
Gpru_v1_contig_10317,416,810,490,537,41.09136383,21.77096731,24.28824648
Gpru_v1_contig_10318,1776,3755,3516,2475,44.61961796,36.59155631,26.22089119
Gpru_v1_contig_10319,1235,1745,1914,1498,29.81860632,28.64507424,22.82233428
Gpru_v1_contig_1032,2499,501,791,531,4.230876392,5.850395194,3.998006275
Gpru_v1_contig_10320,1164,970,1171,1966,17.58642732,18.59425964,31.77940338
Gpru_v1_contig_10321,478,48,148,22,2.119201284,5.722802985,0.865984244
Gpru_v1_contig_10322,2982,2480,3885,4952,17.55104215,24.08010411,31.24555213
Gpru_v1_contig_10323,1250,515,599,503,8.694729666,8.857104845,7.571347485
Gpru_v1_contig_10324,1809,1881,2633,383,21.94366155,26.90216726,3.983597155
Gpru_v1_contig_10325,1656,1667,1383,1722,21.24389445,15.43607301,19.56536801
Gpru_v1_contig_10326,1102,525,460,171,10.05394665,7.715271499,2.919642805
Gpru_v1_contig_10327,330,190,237,551,12.15062251,13.27423135,31.41614302
Gpru_v1_contig_10328,2689,1514,3735,3451,11.88212018,25.67289119,24.14734369
Gpru_v1_contig_10329,943,26,208,802,0.581862707,4.076867702,16.00213323
Gpru_v1_contig_1033,200,23821,14167,14267,2513.557711,1309.25088,1342.20197
Gpru_v1_contig_10330,2368,571,641,776,5.088775337,5.003239674,6.165882291
Gpru_v1_contig_10331,1168,9,109,264,0.162614225,1.724878987,4.252813036
Gpru_v1_contig_10332,1765,3632,4563,5802,43.4270169,47.78380565,61.85121299
Gpru_v1_contig_10333,431,6,55,46,0.293787185,2.358633136,2.008148235
Gpru_v1_contig_10334,1715,564,991,1140,6.940229743,10.68032593,12.50708016
Gpru_v1_contig_10335,516,432,486,319,17.66822466,17.4085077,11.63204806
Gpru_v1_contig_10336,2949,1443,2091,1764,10.32643525,13.10551937,11.25483195
Gpru_v1_contig_10337,2220,971,1087,1291,9.230497798,9.050061821,10.94179249
Gpru_v1_contig_10338,2932,481,697,429,3.46210295,4.393835449,2.753014714
Gpru_v1_contig_10339,638,72,401,56,2.38161022,11.61712521,1.651515122
Gpru_v1_contig_1034,200,22585,12566,11968,2383.136766,1161.293609,1125.918075
Gpru_v1_contig_10340,378,26,37,27,1.451578128,1.809193007,1.343962561
Gpru_v1_contig_10341,623,437,805,904,14.80308585,23.88266627,27.30207091
Gpru_v1_contig_10342,1752,1876,2283,2647,22.59735455,24.0850075,28.4272629
Gpru_v1_contig_10343,1789,84,1212,7735,0.990895402,12.5218142,81.35142859
Gpru_v1_contig_10344,1819,815,3006,746,9.455484287,30.54437573,7.716517311
Gpru_v1_contig_10345,1041,124,486,540,2.513794798,8.629000934,9.760189205
Gpru_v1_contig_10346,385,1327,1105,492,72.73929055,53.04891732,24.044712
Gpru_v1_contig_10347,1110,1031,997,1018,19.60173683,16.60149335,17.25599498
Gpru_v1_contig_10348,997,261,348,346,5.524642965,6.451475642,6.529743878
Gpru_v1_contig_10349,1427,180,543,1079,2.661996006,7.03316543,14.22697859
Gpru_v1_contig_1035,1990,217,947,259,2.301259133,8.795729785,2.448848365
Gpru_v1_contig_10350,259,15,27,8,1.222222748,1.926810376,0.581172999
Gpru_v1_contig_10351,1679,2221,2814,2351,27.91622757,30.9776432,26.34614874
Gpru_v1_contig_10352,2153,1441,2670,920,14.12468654,22.92145635,8.040054709
Gpru_v1_contig_10353,543,1937,1319,962,75.28156843,44.89727082,33.33423163
Gpru_v1_contig_10354,1228,7500,3336,3718,128.890754,50.21143709,56.96737723
Gpru_v1_contig_10355,1030,805,881,563,16.49367844,15.8093371,10.28457564
Gpru_v1_contig_10356,288,309,303,491,22.64252517,19.44576876,32.07777308
Gpru_v1_contig_10357,229,196,96,83,18.0625664,7.748376708,6.819582952
Gpru_v1_contig_10358,950,1379,1091,618,30.63370519,21.22638913,12.23996219
Gpru_v1_contig_10359,658,875,454,483,28.06344785,12.75278199,13.81135994
Gpru_v1_contig_1036,2933,29360,18348,11767,211.2529858,115.6249731,75.48643178
Gpru_v1_contig_10360,4109,2425,3610,3857,12.45473436,16.23850476,17.66154548
Gpru_v1_contig_10361,240,213,146,94,18.72954509,11.24389005,7.369394711
Gpru_v1_contig_10362,437,305,339,147,14.72913592,14.3381539,6.329233297
Gpru_v1_contig_10363,1109,589,519,1025,11.20837406,8.64989405,17.39031808
Gpru_v1_contig_10364,691,0,270,458,0,7.222053363,12.47103899
Gpru_v1_contig_10365,804,1186,1602,2468,31.13060119,36.82828024,57.75695823
Gpru_v1_contig_10366,728,364,553,1645,10.55185639,14.04005239,42.51573871
Gpru_v1_contig_10367,931,10,546,596,0.226677903,10.83971685,12.04513814
Gpru_v1_contig_10368,1657,209,239,294,2.66184428,2.665939987,3.338412735
Gpru_v1_contig_10369,1666,508,809,1101,6.43498565,8.975290224,12.43447714
Gpru_v1_contig_1037,2680,10530,13449,10352,82.91869239,92.7534721,72.67828585
Gpru_v1_contig_10370,240,0,730,67,0,56.21945027,5.252653677
Gpru_v1_contig_10371,1251,587,1217,1640,9.902381617,17.9807683,24.66617139
Gpru_v1_contig_10372,896,1169,1030,1095,27.53375027,21.24732159,22.99435945
Gpru_v1_contig_10373,859,494,627,540,12.13647743,13.49116188,11.82812219
Gpru_v1_contig_10374,381,0,14,28,0,0.679169284,1.38276463
Gpru_v1_contig_10375,2402,248,697,2888,2.178901236,5.363332863,22.62243725
Gpru_v1_contig_10376,274,17,71,30,1.309354443,4.789418221,2.060088597
Gpru_v1_contig_10377,643,155,197,263,5.087209147,5.662787041,7.695910032
Gpru_v1_contig_10378,2382,999,1287,1844,8.850801457,9.986464581,14.56580079
Gpru_v1_contig_10379,308,1,15,4,0.068518548,0.900151312,0.244356829
Gpru_v1_contig_1038,233,17589,3993,3102,1593.10388,316.7512704,250.4961636
Gpru_v1_contig_10380,322,1791,918,659,117.3812099,52.69407506,38.50744904
Gpru_v1_contig_10381,1713,1592,3216,4830,19.61302437,34.70033387,53.05239252
Gpru_v1_contig_10382,1723,1002,1057,1299,12.27273372,11.33873711,14.18531813
Gpru_v1_contig_10383,1866,3723,4248,6547,42.10563917,42.07729811,66.01549863
Gpru_v1_contig_10384,1163,2294,2417,983,41.62675591,38.41244151,15.90336437
Gpru_v1_contig_10385,366,825,558,238,47.56984439,28.17916304,12.23520015
Gpru_v1_contig_10386,1114,158,202,145,2.993165727,3.351514903,2.449052064
Gpru_v1_contig_10387,1278,549,959,964,9.065679435,13.86956147,14.19258116
Gpru_v1_contig_10388,744,2024,1789,2433,57.41117563,44.44392247,61.52964081
Gpru_v1_contig_10389,1224,177,195,223,3.051762388,2.944612625,3.427982938
Gpru_v1_contig_1039,434,106,134,79,5.15436303,5.706765737,3.42493685
Gpru_v1_contig_10390,566,8,31,11,0.298285693,1.012325645,0.365671792
Gpru_v1_contig_10391,631,263,532,666,8.796000732,15.5832217,19.85912349
Gpru_v1_contig_10392,679,833,1670,1313,25.89012187,45.45918791,36.38397614
Gpru_v1_contig_10393,903,8176,5309,3443,191.0785778,108.6675689,71.74051315
Gpru_v1_contig_10394,842,1059,1942,550,26.54255563,42.6296837,12.29039397
Gpru_v1_contig_10395,259,1315,1784,2254,107.1481942,127.3122115,163.7454926
Gpru_v1_contig_10396,2297,927,1147,1752,8.516822703,9.229483526,14.35120318
Gpru_v1_contig_10397,5108,5741,8121,5481,23.71895362,29.38553474,20.18943288
Gpru_v1_contig_10398,951,942,662,205,20.9039931,12.86626372,4.055912251
Gpru_v1_contig_10399,1370,739,2357,1408,11.38368157,31.79903873,19.33736497
Gpru_v1_contig_104,2050,1032,1462,816,10.62391785,13.1816109,7.489477219
Gpru_v1_contig_1040,3704,4435,6242,9153,25.26861938,31.14782762,46.49515403
Gpru_v1_contig_10400,573,509,416,232,18.74657907,13.41880015,7.618133331
Gpru_v1_contig_10401,1043,61,596,218,1.234253576,10.56177539,3.932668971
Gpru_v1_contig_10402,1109,2391,2931,2779,45.49952864,48.84940166,47.14896971
Gpru_v1_contig_10403,343,190,54,175,11.69010329,2.909876894,9.59973258
Gpru_v1_contig_10404,2936,2146,3805,3305,15.42526145,23.95375405,21.18022742
Gpru_v1_contig_10405,1095,35,224,170,0.674547897,3.781019136,2.921124106
Gpru_v1_contig_10406,1832,441,1115,180,5.0800968,11.24927087,1.848682126
Gpru_v1_contig_10407,2269,301,457,614,2.799567011,3.722688352,5.091539082
Gpru_v1_contig_10408,1045,1559,1414,2318,31.48391218,25.00967771,41.73614645
Gpru_v1_contig_10409,2588,1374,2806,2140,11.20421227,20.04003017,15.55839194
Gpru_v1_contig_1041,2349,3265,8876,1507,29.33317251,69.84080766,12.07106093
Gpru_v1_contig_10410,1016,1772,2314,2201,36.80686914,42.09636758,40.7606913
Gpru_v1_contig_10411,553,79,118,35,3.014816112,3.943954103,1.190852902
Gpru_v1_contig_10412,1481,884,827,744,12.59667934,10.32108672,9.452203942
Gpru_v1_contig_10413,2439,1529,2058,1943,13.2298388,15.59583193,14.98912242
Gpru_v1_contig_10414,742,97,166,104,2.758841159,4.135034706,2.637209554
Gpru_v1_contig_10415,748,136,156,224,3.837038688,3.854765618,5.634581005
Gpru_v1_contig_10416,809,100,148,52,2.608617155,3.381334768,1.209400179
Gpru_v1_contig_10417,681,3,112,122,0.092967898,3.039806134,3.370760726
Gpru_v1_contig_10418,1708,1332,1236,1854,16.45793058,13.3753631,20.4238245
Gpru_v1_contig_10419,2240,551,628,808,5.191136492,5.181871053,6.787010934
Gpru_v1_contig_1042,788,5252,6572,1919,140.6557101,154.1509883,45.82093676
Gpru_v1_contig_10420,552,1122,1577,1540,42.89559011,52.80409356,52.49245076
Gpru_v1_contig_10421,1308,1328,1743,2629,21.42639952,24.63001177,37.81795568
Gpru_v1_contig_10422,406,1259,1499,1098,65.44230146,68.24181601,50.88520318
Gpru_v1_contig_10423,355,53,49,43,3.150695148,2.551189409,2.279057639
Gpru_v1_contig_10424,2025,296,537,1563,3.084789622,4.901446136,14.52275988
Gpru_v1_contig_10425,1110,4885,3118,2980,92.8753486,51.91921391,50.51361987
Gpru_v1_contig_10426,2190,472,1983,409,4.548380107,16.73607354,3.513940468
Gpru_v1_contig_10427,351,59,51,62,3.547347733,2.685579641,3.323531348
Gpru_v1_contig_10428,439,0,33,4,0,1.389390727,0.171439416
Gpru_v1_contig_10429,1325,134,593,300,2.134262274,8.2720622,4.260107741
Gpru_v1_contig_1043,1080,7008,3384,3305,136.9396474,57.91373508,57.57884047
Gpru_v1_contig_10430,1447,204,540,1507,2.975229722,6.897634932,19.59566145
Gpru_v1_contig_10431,1925,1746,1292,1320,19.14134157,12.40528528,12.90204059
Gpru_v1_contig_10432,682,391,451,52,12.09904941,12.22269975,1.434611062
Gpru_v1_contig_10433,1271,1667,869,400,27.67890575,12.63715179,5.921471552
Gpru_v1_contig_10434,1513,890,1129,1445,12.4139487,13.79208707,17.96983649
Gpru_v1_contig_10435,1370,11634,5967,5414,179.2121128,80.50270008,74.35546444
Gpru_v1_contig_10436,1269,162,356,457,2.694090994,5.185174208,6.77594363
Gpru_v1_contig_10437,264,55,73,57,4.39660683,5.110859116,4.062432287
Gpru_v1_contig_10438,2125,1136,1548,1567,11.28179657,13.46439978,13.87475326
Gpru_v1_contig_10439,1518,700,825,1111,9.73161986,10.04516681,13.77074682
Gpru_v1_contig_1044,1944,2389,2813,4564,25.93455239,26.74535999,44.1737818
Gpru_v1_contig_10440,1073,156,508,435,3.068200554,8.750622857,7.627895618
Gpru_v1_contig_10441,522,91,138,92,3.678999738,4.886338616,3.316137507
Gpru_v1_contig_10442,1360,946,2344,1950,14.67949433,31.85617843,26.978072
Gpru_v1_contig_10443,668,15,61,46,0.473885766,1.687828628,1.295676481
Gpru_v1_contig_10444,1296,852,3072,2927,13.87373711,43.81180904,42.49451993
Gpru_v1_contig_10445,784,1168,1245,814,31.44022517,29.35136242,19.5354558
Gpru_v1_contig_10446,655,469,877,399,15.11090274,24.74761036,11.46164102
Gpru_v1_contig_10447,2658,1192,991,3577,9.464117997,6.891180954,25.32090186
Gpru_v1_contig_10448,3007,525,3630,3759,3.684552448,22.3124969,23.52090913
Gpru_v1_contig_10449,1549,1089,2331,1568,14.83663216,27.81415253,19.04626607
Gpru_v1_contig_1045,4999,5394,7391,5409,22.7712396,27.32719412,20.35865351
Gpru_v1_contig_10450,2866,359,994,1520,2.643486702,6.410400662,9.97889857
Gpru_v1_contig_10451,546,287,473,3604,11.09297723,16.01192231,124.1959249
Gpru_v1_contig_10452,630,21,95,51,0.703457093,2.787135173,1.523157569
Gpru_v1_contig_10453,785,2339,1496,1471,62.88099898,35.2238573,35.25804457
Gpru_v1_contig_10454,251,84,102,84,7.062597107,7.511063378,6.296812637
Gpru_v1_contig_10455,3625,1591,1686,1162,9.262346769,8.596556772,6.031333226
Gpru_v1_contig_10456,940,2315,2757,3310,51.97350542,54.2105594,66.25449477
Gpru_v1_contig_10457,1494,2429,4749,3711,34.31119033,58.75252668,46.736433
Gpru_v1_contig_10458,704,1131,246,94,33.90383403,6.458585663,2.512293651
Gpru_v1_contig_10459,269,96,182,168,7.531436532,12.50529912,11.75092916
Gpru_v1_contig_1046,1438,3674,5446,4002,53.91866534,69.99930486,52.3640712
Gpru_v1_contig_10460,2711,1803,2786,2510,14.03540913,18.99444335,17.42045164
Gpru_v1_contig_10461,4932,2238,3454,3077,9.576258963,12.944171,11.73869003
Gpru_v1_contig_10462,844,67,927,3071,1.675294735,20.30075845,68.46247199
Gpru_v1_contig_10463,2049,3620,3735,3091,37.28425587,33.69175423,28.38391209
Gpru_v1_contig_10464,2869,1197,2497,1820,8.8048603,16.08655212,11.93592404
Gpru_v1_contig_10465,1814,754,846,280,8.771885026,8.620015695,2.904263087
Gpru_v1_contig_10466,476,1095,1208,1118,48.54740651,46.90670837,44.19265128
Gpru_v1_contig_10467,1749,2088,3277,2704,25.19414082,34.63072695,29.08922054
Gpru_v1_contig_10468,491,1525,884,751,65.54615477,33.27712125,28.77886429
Gpru_v1_contig_10469,966,688,2637,696,15.03038757,50.45543789,13.55649192
Gpru_v1_contig_1047,413,12093,14389,19967,617.9351058,643.955026,909.6576427
Gpru_v1_contig_10470,267,611,1572,867,48.29351502,108.821888,61.09744407
Gpru_v1_contig_10471,1575,58,354,770,0.777152598,4.154298322,9.198677086
Gpru_v1_contig_10472,398,198,223,253,10.49883199,10.35611268,11.96059144
Gpru_v1_contig_10473,438,11,31,15,0.530001919,1.308165103,0.644365612
Gpru_v1_contig_10474,248,3,57,147,0.255286848,4.24813345,11.15272158
Gpru_v1_contig_10475,342,23,84,167,1.419255538,4.539710476,9.187673883
Gpru_v1_contig_10476,2229,7993,704,1354,75.67607729,5.837643466,11.42940974
Gpru_v1_contig_10477,593,117,89,196,4.163801679,2.774024482,6.218943116
Gpru_v1_contig_10478,1840,2249,2685,2942,25.79470111,26.9712729,30.08430977
Gpru_v1_contig_10479,978,218,996,526,4.704099577,18.82328682,10.11957086
Gpru_v1_contig_1048,281,93,101,70,6.984502807,6.643394309,4.687129217
Gpru_v1_contig_10480,1855,2109,2141,2650,23.99338558,21.33279351,26.87925122
Gpru_v1_contig_10481,1272,1119,1571,4130,18.5652945,22.82779953,61.09112837
Gpru_v1_contig_10482,321,18,16,39,1.183385764,0.921276358,2.285992394
Gpru_v1_contig_10483,2743,1094,887,1042,8.416865397,5.976855944,7.147548612
Gpru_v1_contig_10484,1776,2375,2989,2988,28.22146276,31.10698572,31.65576681
Gpru_v1_contig_10485,828,87,118,65,2.217419097,2.634065965,1.477060303
Gpru_v1_contig_10486,3633,1143,1434,1795,6.639566119,7.295561616,9.296388429
Gpru_v1_contig_10487,234,4,2602,82,0.360747227,205.5258302,6.593457352
Gpru_v1_contig_10488,2954,1030,1117,1321,7.358437429,6.98904213,8.414097362
Gpru_v1_contig_10489,1165,2288,3172,3421,41.44660502,50.32481992,55.25128146
Gpru_v1_contig_1049,838,2209,2671,3264,55.63019276,58.91214634,73.28605393
Gpru_v1_contig_10490,1276,369,640,46814,6.102876189,9.270523857,690.3038298
Gpru_v1_contig_10491,2221,2452,5528,1740,23.29865094,46.00387896,14.74062494
Gpru_v1_contig_10492,1549,276,363,646,3.760248372,4.331418863,7.846867271
Gpru_v1_contig_10493,3040,1917,2163,3491,13.30783467,13.15097379,21.60685073
Gpru_v1_contig_10494,867,110,203,206,2.677518346,4.327647876,4.470574425
Gpru_v1_contig_10495,1172,888,1235,1927,15.98984381,19.47665279,30.93636687
Gpru_v1_contig_10496,658,548,690,628,17.57573648,19.38198144,17.95762741
Gpru_v1_contig_10497,3428,1265,1661,1553,7.787688643,8.955787814,8.52404726
Gpru_v1_contig_10498,2241,2671,4270,3638,25.15306419,35.21770042,30.5447127
Gpru_v1_contig_10499,1230,22,622,52643,0.377464781,9.346741883,805.2870695
Gpru_v1_contig_105,3911,4727,3760,4489,25.50683977,17.76949171,21.59618285
Gpru_v1_contig_1050,618,249,284,321,8.502952238,8.493854969,9.773086974
Gpru_v1_contig_10500,332,536,3462,3058,34.07105437,192.7364947,173.3064011
Gpru_v1_contig_10501,1633,3393,3281,3466,43.84868186,37.13599135,39.93535782
Gpru_v1_contig_10502,924,623,759,736,14.22901847,15.18255213,14.98721886
Gpru_v1_contig_10503,1485,829,1062,1611,11.7811299,13.21822193,20.41194047
Gpru_v1_contig_10504,1630,6,4517,14,0.077682378,51.21975095,0.161605314
Gpru_v1_contig_10505,720,1072,1966,1981,31.42108348,50.46915034,51.76869121
Gpru_v1_contig_10506,605,179,449,447,6.24390841,13.7172149,13.90168216
Gpru_v1_contig_10507,3217,940,2254,1847,6.166456331,12.9502403,10.8026683
Gpru_v1_contig_10508,580,2642,4460,3650,96.1310503,142.1287189,118.407736
Gpru_v1_contig_10509,3091,458,725,958,3.126981706,4.335248312,5.831519208
Gpru_v1_contig_1051,295,215,376,201,15.38067203,23.55812952,12.82003609
Gpru_v1_contig_10510,2126,1228,1396,1650,12.18972686,12.13660268,14.6027917
Gpru_v1_contig_10511,684,829,1075,927,25.57745307,29.04874263,25.49992123
Gpru_v1_contig_10512,1260,292,685,2262,4.890701692,10.04835576,33.77825904
Gpru_v1_contig_10513,1208,236,757,309,4.122910775,11.58254301,4.81289904
Gpru_v1_contig_10514,1227,123,326,225,2.11553111,4.910752129,3.450270634
Gpru_v1_contig_10515,1929,1112,1302,1754,12.16554101,12.47537856,17.10852496
Gpru_v1_contig_10516,1611,823,455,630,10.78110218,5.220244356,7.358007318
Gpru_v1_contig_10517,616,2338,2972,2732,80.09818261,89.17498997,83.44785721
Gpru_v1_contig_10518,1110,2051,1203,2208,38.99433776,20.03169157,37.42754116
Gpru_v1_contig_10519,2567,1920,2065,1682,15.78462351,14.86856869,12.32864448
Gpru_v1_contig_1052,1861,1060,1594,952,12.0203845,15.83131245,9.625111776
Gpru_v1_contig_10520,2608,1120,1606,1467,9.06294414,11.3818519,10.58370517
Gpru_v1_contig_10521,2148,1343,1558,1825,13.1947329,13.40627589,15.98614685
Gpru_v1_contig_10522,782,2374,1829,1337,64.06677001,43.22967083,32.16917036
Gpru_v1_contig_10523,1072,564,352,665,11.10307277,6.069079891,11.67191366
Gpru_v1_contig_10524,1130,1031,870,436,19.25480343,14.23035667,7.259776525
Gpru_v1_contig_10525,334,2,216,369,0.126369538,11.953147,20.78715746
Gpru_v1_contig_10526,1449,385,626,591,5.607266681,7.985110382,7.674221002
Gpru_v1_contig_10527,335,217,274,167,13.67016619,15.11752627,9.379655129
Gpru_v1_contig_10528,301,415,416,329,29.09648108,25.54475909,20.56575268
Gpru_v1_contig_10529,219,124,160,37,11.94913418,13.50363977,3.17887035
Gpru_v1_contig_1053,721,1256,1754,2885,36.76319453,44.96445156,75.28799979
Gpru_v1_contig_10530,737,302,367,345,8.647654356,9.203935206,8.807787206
Gpru_v1_contig_10531,246,105,323,218,9.007682285,24.26846968,16.67387698
Gpru_v1_contig_10532,2569,694,1299,1973,5.701041912,9.345876183,14.45034405
Gpru_v1_contig_10533,1654,2531,3165,3476,32.29352905,35.36821854,39.54207623
Gpru_v1_contig_10534,2487,705,1108,697,5.982355252,8.234532565,5.27317518
Gpru_v1_contig_10535,2185,2435,2828,3235,23.51832523,23.92230042,27.85723771
Gpru_v1_contig_10536,311,12,39,12,0.814291168,2.317817269,0.725999068
Gpru_v1_contig_10537,2546,966,1143,1059,8.007143185,8.297797027,7.826232888
Gpru_v1_contig_10538,324,361,697,240,23.51370467,39.76149857,13.93738952
Gpru_v1_contig_10539,791,36,92,2,0.96047239,2.149741894,0.047573896
Gpru_v1_contig_1054,1696,22242,22174,20390,276.7622522,241.6535456,226.2072834
Gpru_v1_contig_10540,1885,138,472,463,1.544993297,4.628130756,4.621520065
Gpru_v1_contig_10541,2027,3029,3724,3271,31.53583918,33.95712395,30.36281279
Gpru_v1_contig_10542,2581,555,793,1087,4.537993256,5.678846882,7.924224044
Gpru_v1_contig_10543,1038,743,1289,1150,15.10602948,22.95252875,20.84566208
Gpru_v1_contig_10544,1940,496,1331,1111,5.395588423,12.68093574,10.77525447
Gpru_v1_contig_10545,847,96,69,64,2.391920221,1.505707649,1.421712461
Gpru_v1_contig_10546,3154,1476,1999,2178,9.876055823,11.71456271,12.99305847
