Contig ID,Size,Hkan_ech1,Hkan_ech2,Hkan_ech3,Hkan_ENV_F1_RPKM,Hkan_ENV_F2_RPKM,Hkan_ENV_F3_RPKM
Hkan_v1_contig_3187,747,2547,15426,8961,401.1468543,307.4041798,20.90222318
Hkan_v1_contig_31870,273,7,10,5,0.711554253,0.469333171,0
Hkan_v1_contig_31871,215,3,7,5,0.632455896,0.59594398,0
Hkan_v1_contig_31872,275,8,10,0,0.706379313,0,0
Hkan_v1_contig_31873,839,13,24,19,0.555673834,0.58031732,2.778899162
Hkan_v1_contig_31874,390,182,162,183,8.069025227,12.02431585,0.634051079
Hkan_v1_contig_31875,1216,64,115,68,1.837109027,1.433010031,0.33408354
Hkan_v1_contig_31876,781,27,46,38,1.144135507,1.246827738,0
Hkan_v1_contig_31877,367,29,16,17,0.84688528,1.187016484,0.577531929
Hkan_v1_contig_31878,392,164,85,58,4.21214705,3.791541548,2.748555972
Hkan_v1_contig_31879,537,341,317,258,11.46715393,12.31173653,8.124253851
Hkan_v1_contig_3188,1122,15121,12810,18379,221.7823284,419.7618001,365.2683985
Hkan_v1_contig_31880,548,17,24,12,0.850748807,0.561144332,0.096694442
Hkan_v1_contig_31881,335,44,46,44,2.667372629,3.365749285,0.632699158
Hkan_v1_contig_31882,1565,265,240,246,2.97897985,4.028048194,1.072185873
Hkan_v1_contig_31883,419,2,11,45,0.509975518,2.752151794,0.590166876
Hkan_v1_contig_31884,291,11,21,2,1.401835234,0.176120901,0.182091252
Hkan_v1_contig_31885,896,183,102,79,2.211377201,2.25939922,4.10030481
Hkan_v1_contig_31886,1933,204,177,221,1.778738389,2.929775294,0.319813659
Hkan_v1_contig_31887,765,155,265,194,6.729070905,6.498515926,0.761926927
Hkan_v1_contig_31888,213,27,38,3,3.465569868,0.360923819,0
Hkan_v1_contig_31889,491,23,32,40,1.266015876,2.087624534,0.143892884
Hkan_v1_contig_3189,2407,1429,1593,1234,12.85613284,13.13750705,8.556246298
Hkan_v1_contig_31890,974,236,152,54,3.031484115,1.420720659,0.743508122
Hkan_v1_contig_31891,238,63,149,131,12.1612993,14.10484219,0.742136617
Hkan_v1_contig_31892,211,14,25,29,2.301591363,3.522000679,0.167420393
Hkan_v1_contig_31893,487,110,44,97,1.755069751,5.104070517,1.378210178
Hkan_v1_contig_31894,315,42,19,33,1.17169267,2.68458574,0.336435266
Hkan_v1_contig_31895,506,52,57,30,2.188240263,1.519303823,0.069813642
Hkan_v1_contig_31896,411,36,94,7,4.442799328,0.436445591,0.730580232
Hkan_v1_contig_31897,352,87,92,54,5.077101311,3.931198642,6.924640641
Hkan_v1_contig_31898,393,31,39,24,1.927714537,1.564921597,0
Hkan_v1_contig_31899,310,131,80,89,5.013014478,7.357024556,0.227907761
Hkan_v1_contig_319,3595,4290,4789,3512,25.87715982,25.0339572,8.411349583
Hkan_v1_contig_3190,382,500,843,472,42.8681634,31.66303409,1.479610596
Hkan_v1_contig_31900,322,20,15,1,0.904911387,0.079582581,0
Hkan_v1_contig_31901,551,64,50,38,1.762743294,1.767282148,0.35261591
Hkan_v1_contig_31902,269,10,13,7,0.938775481,0.666836944,0
Hkan_v1_contig_31903,1758,154,164,258,1.812156258,3.760752285,1.657776164
Hkan_v1_contig_31904,1006,71,66,31,1.274431862,0.789655393,0.491610181
Hkan_v1_contig_31905,642,207,98,93,2.965252723,3.712118344,0.302634527
Hkan_v1_contig_31906,1199,200,96,176,1.555330597,3.761554664,0.265163742
Hkan_v1_contig_31907,396,6,50,25,2.452705947,1.617777219,0.133809481
Hkan_v1_contig_31908,636,72,88,64,2.687795498,2.578675839,0.222174233
Hkan_v1_contig_31909,234,14,21,9,1.743307919,0.98559966,1.056751799
Hkan_v1_contig_3191,1292,15914,9192,5818,138.2032219,115.3944964,210.6007951
Hkan_v1_contig_31910,382,56,68,18,3.457930144,1.207488588,0.184951325
Hkan_v1_contig_31911,356,13,30,22,1.636974531,1.583603947,0.198459006
Hkan_v1_contig_31912,778,68,86,133,2.147284158,4.380724451,2.656238592
Hkan_v1_contig_31913,849,70,71,20,1.624506017,0.60366528,0.145630107
Hkan_v1_contig_31914,384,10,25,47,1.264676504,3.136465584,12.1432104
Hkan_v1_contig_31915,470,12,22,37,0.909275498,2.017333771,0.112741605
Hkan_v1_contig_31916,245,18,27,3,2.140761795,0.313782749,0.648839443
Hkan_v1_contig_31917,292,27,14,9,0.931356286,0.789829864,0
Hkan_v1_contig_31918,258,4,21,6,1.581139741,0.59594398,0.136921329
Hkan_v1_contig_31919,252,7,12,2,0.925020529,0.203377708,0
Hkan_v1_contig_3192,737,1490,1872,1295,49.34112215,45.02732773,67.89533009
Hkan_v1_contig_31920,248,6,11,10,0.861611863,1.033289966,0.356105877
Hkan_v1_contig_31921,1911,317,420,310,4.269325517,4.156950945,1.589749061
Hkan_v1_contig_31922,361,90,112,64,6.026726547,4.54304109,2.691016155
Hkan_v1_contig_31923,326,9,22,16,1.310918663,1.257697725,18.69228149
Hkan_v1_contig_31924,463,5,23,10,0.964978219,0.553468491,0.190743537
Hkan_v1_contig_31925,472,1,17,0,0.699644764,0,0.149685182
Hkan_v1_contig_31926,511,130,144,123,5.474094088,6.16819513,8.157403037
Hkan_v1_contig_31927,839,42,88,12,2.037470723,0.366516202,0.336836262
Hkan_v1_contig_31928,313,38,53,25,3.289290251,2.046772456,0
Hkan_v1_contig_31929,440,30,27,7,1.19201509,0.407679859,0.200714221
Hkan_v1_contig_3193,931,1661,6311,855,131.679802,23.53370616,463.9391733
Hkan_v1_contig_31930,416,57,51,42,2.38148314,2.587199107,5.816852534
Hkan_v1_contig_31931,302,2,17,16,1.093484532,1.357647213,0
Hkan_v1_contig_31932,422,10,23,10,1.058732027,0.607241496,0
Hkan_v1_contig_31933,2001,532,256,289,2.485212575,3.701047398,20.01966376
Hkan_v1_contig_31934,241,54,38,22,3.062931045,2.339265582,7.915302743
Hkan_v1_contig_31935,585,105,84,83,2.789292671,3.635767633,0.905787256
Hkan_v1_contig_31936,414,25,31,2,1.454561266,0.123795126,3.071800259
Hkan_v1_contig_31937,257,6,13,15,0.982609355,1.495657071,0.068727049
Hkan_v1_contig_31938,231,29,15,14,1.26139163,1.55306613,0.841088166
Hkan_v1_contig_31939,274,21,15,6,1.063436009,0.561144332,0
Hkan_v1_contig_3194,1247,13581,12708,9829,197.9618111,201.9839097,210.0986978
Hkan_v1_contig_31940,319,258,149,157,9.073320484,12.61196806,8.914479906
Hkan_v1_contig_31941,445,161,191,7,8.337656945,0.403099187,3.25472769
Hkan_v1_contig_31942,455,9,18,6,0.768478593,0.337919883,0
Hkan_v1_contig_31943,238,13,15,9,1.224291876,0.969034959,0.222640985
Hkan_v1_contig_31944,552,71,74,59,2.60413388,2.73896717,0.447970871
Hkan_v1_contig_31945,1004,264,84,115,1.625235272,2.935202174,0.140739853
Hkan_v1_contig_31946,372,38,20,20,1.044378016,1.377719954,0.047480784
Hkan_v1_contig_31947,215,95,68,67,6.143857279,7.985649335,0.575069583
Hkan_v1_contig_31948,1020,72,120,119,2.285344836,2.989652301,0.034633042
Hkan_v1_contig_31949,373,10,16,8,0.83326246,0.549610534,0.094706979
Hkan_v1_contig_3195,2728,6025,5548,6018,39.50597205,56.53035467,23.31522295
Hkan_v1_contig_31950,386,79,33,13,1.660723384,0.863038044,0.411828144
Hkan_v1_contig_31951,355,25,25,15,1.367988106,1.082771457,0.895581202
Hkan_v1_contig_31952,227,26,26,12,2.224939245,1.354656801,0.155619837
Hkan_v1_contig_31953,506,32,71,54,2.725702783,2.734746882,0.907577349
Hkan_v1_contig_31954,203,196,128,183,12.24854769,23.10090237,0.522054724
Hkan_v1_contig_31955,255,2,8,7,0.609425289,0.7034476,2.493579034
Hkan_v1_contig_31956,285,2,13,16,0.886072296,1.438629679,0
Hkan_v1_contig_31957,364,54,57,41,3.041894431,2.886399003,0.582291807
Hkan_v1_contig_31958,734,17,49,14,1.296793084,0.488771493,0.168446813
Hkan_v1_contig_31959,449,20,48,43,2.076660786,2.454121201,0.826102186
Hkan_v1_contig_3196,2460,5261,6313,4723,49.85070998,49.19905163,60.83631735
Hkan_v1_contig_31960,836,61,124,82,2.881284039,2.513514921,0.084511251
Hkan_v1_contig_31961,446,20,29,32,1.263088569,1.838607437,0.039602806
Hkan_v1_contig_31962,885,91,73,55,1.602323695,1.592550862,1.476893797
Hkan_v1_contig_31963,219,26,21,53,1.862712571,6.201627082,1.209784349
Hkan_v1_contig_31964,215,20,26,53,2.349121901,6.317006191,0.985833572
Hkan_v1_contig_31965,831,60,76,90,1.776573723,2.775334782,0.318824034
Hkan_v1_contig_31966,568,24,16,24,0.547195242,1.082771457,0.093289709
Hkan_v1_contig_31967,559,19,28,31,0.973009071,1.421097184,0.473958448
Hkan_v1_contig_31968,382,26,19,24,0.966186364,1.609984784,0
Hkan_v1_contig_31969,771,153,188,179,4.736680995,5.94939146,0.66436147
Hkan_v1_contig_3197,3785,1425,1565,1204,8.03191537,8.151442997,4.76453669
Hkan_v1_contig_31970,221,13,18,11,1.582161809,1.275481912,2.317749743
Hkan_v1_contig_31971,463,10,22,1,0.923022644,0.055346849,0.076297415
Hkan_v1_contig_31972,270,15,10,8,0.719460411,0.759276775,0
Hkan_v1_contig_31973,676,11,43,10,1.235641328,0.379076792,0.052256957
Hkan_v1_contig_31974,864,143,104,313,2.338246336,9.283344942,1.165257564
Hkan_v1_contig_31975,629,65,98,58,3.026537755,2.362932093,0
Hkan_v1_contig_31976,309,76,63,69,3.960524788,5.722219383,2.000646609
Hkan_v1_contig_31977,281,17,17,16,1.175204017,1.459108393,0.377142736
Hkan_v1_contig_31978,218,5,7,10,0.623752375,1.175485833,0
Hkan_v1_contig_31979,616,102,57,39,1.797483073,1.62239944,0.315408062
Hkan_v1_contig_3198,727,1731,1809,1245,48.33645786,43.88426545,42.05556524
Hkan_v1_contig_31980,345,22,15,11,0.844583961,0.817047834,0.204786684
Hkan_v1_contig_31981,265,2,7,9,0.513124595,0.870303096,0
Hkan_v1_contig_31982,518,74,38,37,1.425031625,1.830399368,3.443915059
Hkan_v1_contig_31983,472,9,21,27,0.864267062,1.46587068,0.112263887
Hkan_v1_contig_31984,762,180,97,1,2.472791098,0.033629385,0
Hkan_v1_contig_31985,899,47,81,48,1.750233503,1.368218437,0.196472208
Hkan_v1_contig_31986,334,0,10,8,0.581599734,0.613786614,0
Hkan_v1_contig_31987,240,10,18,1,1.456907333,0.106773296,9.420187462
Hkan_v1_contig_31988,447,32,52,30,2.259781694,1.719838332,0
Hkan_v1_contig_31989,242,54,56,97,4.495141082,10.27141463,1.167791834
Hkan_v1_contig_3199,1370,1042,1073,725,15.21422451,13.56098802,1.88231848
Hkan_v1_contig_31990,766,151,74,69,1.876608227,2.30831043,0
Hkan_v1_contig_31991,504,20,30,22,1.156275661,1.118577391,0.280362722
Hkan_v1_contig_31992,465,41,44,27,1.838105309,1.487937551,0.075969254
Hkan_v1_contig_31993,288,15,7,10,0.472145895,0.88977747,0.122658691
Hkan_v1_contig_31994,1010,99,124,124,2.384904413,3.146112181,0.244831605
Hkan_v1_contig_31995,784,238,286,74,7.086317979,2.418742022,0.856107598
Hkan_v1_contig_31996,306,21,18,15,1.142672418,1.256156429,0.808104317
Hkan_v1_contig_31997,226,30,21,15,1.805017934,1.700813572,0
Hkan_v1_contig_31998,856,171,201,178,4.561345387,5.32868601,1.87770968
Hkan_v1_contig_31999,224,5,26,4,2.254737539,0.457599842,3.548340701
Hkan_v1_contig_32,1288,43,3903,14761,58.86448571,293.6796203,829.2352227
Hkan_v1_contig_320,645,9262,9704,4984,292.254858,198.0123198,211.6803752
Hkan_v1_contig_3200,1921,11091,10839,11156,109.6055428,148.8178526,119.9345314
Hkan_v1_contig_32000,488,72,56,40,2.229147831,2.100458291,0
Hkan_v1_contig_32001,298,73,76,21,4.954136791,1.805830249,0.237085255
Hkan_v1_contig_32002,372,39,70,32,3.655323057,2.204351927,0.379846269
Hkan_v1_contig_32003,432,76,23,42,1.034224341,2.491376917,0
Hkan_v1_contig_32004,1623,370,279,229,3.33930701,3.615687229,4.287839487
Hkan_v1_contig_32005,214,10,44,42,3.994013871,5.029321628,3.13639419
Hkan_v1_contig_32006,516,96,61,56,2.296417243,2.781071908,0.58191565
Hkan_v1_contig_32007,509,6,24,50,0.915933883,2.51724864,1.70035309
Hkan_v1_contig_32008,751,10,40,3,1.034643467,0.102365877,1.105398163
Hkan_v1_contig_32009,527,92,68,33,2.506507239,1.604638535,0.234610931
Hkan_v1_contig_3201,816,8326,11147,6428,265.3618634,201.8643381,293.2985756
Hkan_v1_contig_32010,863,103,61,72,1.373060599,2.137940397,0.245601643
Hkan_v1_contig_32011,282,18,7,20,0.482191552,1.817417812,0
Hkan_v1_contig_32012,776,133,126,87,3.154129277,2.872972204,0.386943912
Hkan_v1_contig_32013,231,13,9,11,0.756834978,1.220266245,0.076462561
Hkan_v1_contig_32014,1307,100,260,89,3.864278567,1.744971394,0.635159924
Hkan_v1_contig_32015,378,19,41,32,2.106991204,2.169362214,0.04672712
Hkan_v1_contig_32016,429,23,50,10,2.264036259,0.597333127,0
Hkan_v1_contig_32017,360,81,26,19,1.402947802,1.352461755,49.84849198
Hkan_v1_contig_32018,233,8,14,5,1.167193285,0.549905389,0.530643607
Hkan_v1_contig_32019,573,14,30,22,1.017038278,0.98387959,0.061650442
Hkan_v1_contig_3202,3135,974,2019,1748,12.51034941,14.2882084,2.140951696
Hkan_v1_contig_32020,258,7,39,8,2.936402376,0.794591974,0.136921329
Hkan_v1_contig_32021,245,81,145,156,11.49668371,16.31670294,0.793025985
Hkan_v1_contig_32022,341,24,10,16,0.569660736,1.202373778,0
Hkan_v1_contig_32023,351,23,29,7,1.604950148,0.511051675,0.251607571
Hkan_v1_contig_32024,670,33,33,20,0.956774965,0.764943019,0
Hkan_v1_contig_32025,802,94,130,91,3.148760652,2.907641889,0.704752179
Hkan_v1_contig_32026,296,109,107,56,7.022030838,4.848084812,0.358030773
Hkan_v1_contig_32027,252,158,198,90,15.26283872,9.151996839,41.0030481
Hkan_v1_contig_32028,566,50,53,170,1.818989131,7.696732324,1.061019348
Hkan_v1_contig_32029,1023,152,97,82,1.841903047,2.054055205,0.621566621
Hkan_v1_contig_3203,1592,24043,11365,18158,138.6746385,292.2798267,146.5062525
Hkan_v1_contig_32030,585,50,83,28,2.756086806,1.226524021,0.422700719
Hkan_v1_contig_32031,349,43,35,59,1.948109136,4.332119994,0.253049448
Hkan_v1_contig_32032,751,14,57,185,1.474366941,6.312562401,0
Hkan_v1_contig_32033,927,93,152,148,3.185183956,4.091248641,0.152430218
Hkan_v1_contig_32034,473,43,94,31,3.860445082,1.67947849,2.875347917
Hkan_v1_contig_32035,658,82,65,64,1.918925565,2.492458714,0.966356617
Hkan_v1_contig_32036,324,9,21,3,1.25905572,0.237273992,0
Hkan_v1_contig_32037,306,65,62,1,3.935871661,0.083743762,0.288608684
Hkan_v1_contig_32038,306,0,8,6,0.507854408,0.502462572,0
Hkan_v1_contig_32039,384,55,70,27,3.541094211,1.801799378,0.183988036
Hkan_v1_contig_3204,400,530,461,427,22.38780935,27.35531855,0.264942772
Hkan_v1_contig_32040,1811,373,257,247,2.756673547,3.495041974,0.780247443
Hkan_v1_contig_32041,435,41,67,39,2.991962951,2.297466793,0.852689382
Hkan_v1_contig_32042,652,1372,1666,1157,49.63614757,45.47363338,37.76382665
Hkan_v1_contig_32043,477,30,35,23,1.425346098,1.235615506,0.333261349
Hkan_v1_contig_32044,722,160,70,119,1.883352046,4.223608514,0.68498593
Hkan_v1_contig_32045,248,154,105,0,8.224476878,0,0
Hkan_v1_contig_32046,875,53,54,339,1.198826605,9.928086171,0.020186116
Hkan_v1_contig_32047,631,28,44,72,1.354546701,2.923997722,0.055983681
Hkan_v1_contig_32048,600,18,58,30,1.877791673,1.281279558,0.323818944
Hkan_v1_contig_32049,307,94,173,116,10.94657844,9.68263379,6.386242721
Hkan_v1_contig_3205,1500,6365,3650,2570,47.26854902,43.9051795,32.7940276
Hkan_v1_contig_32050,492,205,145,92,5.724974613,4.791777207,4.272112454
Hkan_v1_contig_32051,518,74,58,103,2.17504827,5.095436078,0.716061547
Hkan_v1_contig_32052,268,16,16,7,1.15972723,0.669325142,0.131812325
Hkan_v1_contig_32053,677,37,46,41,1.319896353,1.55191911,0.365258376
Hkan_v1_contig_32054,228,12,25,15,2.129981481,1.685894155,2.943808582
Hkan_v1_contig_32055,904,24,43,65,0.923997276,1.842548036,0.039077105
Hkan_v1_contig_32056,886,105,69,108,1.51281574,3.123661224,0.11961299
Hkan_v1_contig_32057,274,32,38,21,2.69403789,1.964005161,1.933888849
Hkan_v1_contig_32058,502,95,81,58,3.134382309,2.960725671,0.457404521
Hkan_v1_contig_32059,331,23,19,17,1.115054958,1.316117974,0
Hkan_v1_contig_3206,1098,805,469,450,8.297383595,10.50229146,1.914279897
Hkan_v1_contig_32060,810,239,233,204,5.587809194,6.453852586,3.336316393
Hkan_v1_contig_32061,456,35,58,48,2.470778517,2.697430647,0.619749175
Hkan_v1_contig_32062,403,37,24,17,1.156849495,1.080980272,0
Hkan_v1_contig_32063,713,8,187,4,5.09474841,0.143762082,0.024772583
Hkan_v1_contig_32064,666,82,69,84,2.012544664,3.232056541,0.291728778
Hkan_v1_contig_32065,233,21,33,32,2.751241315,3.519394493,0.909674755
Hkan_v1_contig_32066,644,54,56,74,1.689167922,2.944555505,0
Hkan_v1_contig_32067,656,96,249,162,7.373372476,6.328270985,6.623569309
Hkan_v1_contig_32068,173,0,9,0,1.01057156,0,0
Hkan_v1_contig_32069,474,13,18,2,0.737674599,0.108124857,0.409897397
Hkan_v1_contig_3207,2244,39981,34124,21450,295.3981332,244.9505036,193.0713388
Hkan_v1_contig_32070,235,63,137,186,11.32461303,20.28238278,2.104509965
Hkan_v1_contig_32071,300,0,133,0,8.611941122,0,0
Hkan_v1_contig_32072,363,48,43,101,2.301084125,7.129985416,2.140951696
Hkan_v1_contig_32073,1301,97,284,457,4.240447681,9.001456692,1.004651046
Hkan_v1_contig_32074,1177,399,350,365,5.776466343,7.946763611,5.68752822
Hkan_v1_contig_32075,260,16,15,18,1.120697948,1.774079387,0
Hkan_v1_contig_32076,721,14,74,21,1.993733567,0.746376441,0.048995427
Hkan_v1_contig_32077,348,42,18,48,1.004763678,3.534564297,0.355287243
Hkan_v1_contig_32078,773,4,42,27,1.0554568,0.895072395,0.297046662
Hkan_v1_contig_32079,464,323,306,280,12.81073689,15.4637188,1.37039365
Hkan_v1_contig_3208,359,22928,21940,12280,1187.169801,876.5522544,5486.652395
Hkan_v1_contig_32080,487,66,61,70,2.433164881,3.683349857,0.544030333
Hkan_v1_contig_32081,691,73,42,55,1.180706377,2.03966355,0.05112258
Hkan_v1_contig_32082,505,39,29,19,1.115519806,0.964131152,0.139903774
Hkan_v1_contig_32083,328,1,16,2,0.947582005,0.156253605,1.400104082
Hkan_v1_contig_32084,225,11,21,21,1.813040236,2.391721841,2.198043741
Hkan_v1_contig_32085,280,112,102,109,7.076407044,9.975676555,2.712509336
Hkan_v1_contig_32086,645,132,88,97,2.650291375,3.853771072,0.903680774
Hkan_v1_contig_32087,238,94,100,420,8.161945841,45.22163144,7.198725187
Hkan_v1_contig_32088,790,150,55,79,1.352403431,2.562559115,0.04471608
Hkan_v1_contig_32089,217,45,38,62,3.401688396,7.321597472,15.54656514
Hkan_v1_contig_3209,1386,3018,3280,2367,45.97071718,43.76318489,34.66302746
Hkan_v1_contig_32090,403,202,361,282,17.40094449,17.9315551,12.44727003
Hkan_v1_contig_32091,377,49,26,25,1.339684904,1.699309758,0.890170234
Hkan_v1_contig_32092,214,383,285,266,25.87031712,31.85237031,2.888784122
Hkan_v1_contig_32093,470,12,13,0,0.537299158,0,2.254832105
Hkan_v1_contig_32094,229,36,21,21,1.781371411,2.34994504,0
Hkan_v1_contig_32095,236,139,18,14,1.481600677,1.520162187,2.394962914
Hkan_v1_contig_32096,285,3,6,6,0.408956444,0.539486129,0.123949835
Hkan_v1_contig_32097,238,28,22,19,1.795628085,2.04574047,0.148427323
Hkan_v1_contig_32098,306,16,17,32,1.079190617,2.679800382,0.519495632
Hkan_v1_contig_32099,607,29,48,25,1.536113168,1.055419734,0.40738043
Hkan_v1_contig_321,1852,1856,2111,1823,22.14205457,25.22432649,9.022169282
Hkan_v1_contig_3210,315,1627,2957,1954,182.3523802,158.9600162,35.26963044
Hkan_v1_contig_32100,284,56,43,51,2.941174427,4.601778692,3.482815787
Hkan_v1_contig_32101,238,12,12,14,0.979433501,1.507387715,0.44528197
Hkan_v1_contig_32102,577,27,22,30,0.740657685,1.332353093,0.183669166
Hkan_v1_contig_32103,1138,634,355,230,6.059778595,5.179161656,0.201772469
Hkan_v1_contig_32104,467,21,46,30,1.913425762,1.646183586,0.075643904
Hkan_v1_contig_32105,376,9,14,0,0.723287328,0,0
Hkan_v1_contig_32106,1244,238,156,138,2.435986537,2.842710272,0.667326383
Hkan_v1_contig_32107,295,65,64,43,4.214330815,3.735255659,0.718488874
Hkan_v1_contig_32108,226,141,57,6,4.899334393,0.680325429,0
Hkan_v1_contig_32109,370,16,36,7,1.890041945,0.484808481,0
Hkan_v1_contig_3211,1451,7864,7976,4800,106.7796268,84.7710803,67.06040583
Hkan_v1_contig_32110,988,92,91,44,1.789184444,1.141220659,0.589953542
Hkan_v1_contig_32111,560,89,53,11,1.838478301,0.503359826,0
Hkan_v1_contig_32112,829,228,117,135,2.741586778,4.173045603,1.406210131
Hkan_v1_contig_32113,438,59,90,59,3.991526939,3.451849036,4.274571365
Hkan_v1_contig_32114,331,5,13,7,0.762932339,0.541930931,0.106724178
Hkan_v1_contig_32115,368,18,21,17,1.108516449,1.183790896,0.239984395
Hkan_v1_contig_32116,307,5,6,2,0.379650119,0.166941962,0.172601155
Hkan_v1_contig_32117,280,353,186,346,12.90403638,31.66590906,27.69282787
Hkan_v1_contig_32118,653,236,139,90,4.134969255,3.531857892,2.00160951
Hkan_v1_contig_32119,283,100,95,76,6.520904434,6.881784196,6.366116085
Hkan_v1_contig_3212,832,1847,2920,3749,68.17579185,115.4691601,12.73763329
Hkan_v1_contig_32120,322,14,13,27,0.784256535,2.148729693,0
Hkan_v1_contig_32121,312,112,66,58,4.10922581,4.763731688,2.151244733
Hkan_v1_contig_32122,206,19,54,29,5.092103299,3.607486133,7.030843797
Hkan_v1_contig_32123,394,19,28,8,1.38048749,0.520316572,1.075909735
Hkan_v1_contig_32124,249,0,11,0,0.858151575,0,0
Hkan_v1_contig_32125,322,86,48,87,2.895716438,6.923684565,0.493682185
Hkan_v1_contig_32126,613,79,27,62,0.855606264,2.591821617,0.69153089
Hkan_v1_contig_32127,192,62,55,0,5.564576618,0,7.635503509
Hkan_v1_contig_32128,310,18,19,5,1.190590939,0.413315986,0.227907761
Hkan_v1_contig_32129,265,16,15,23,1.099552704,2.224107911,0.399913619
Hkan_v1_contig_3213,1009,5185,11426,9397,219.975199,238.655778,10.13557088
Hkan_v1_contig_32130,506,39,22,21,0.844583961,1.063512676,1.186831918
Hkan_v1_contig_32131,282,6,11,3,0.757729582,0.272612672,0
Hkan_v1_contig_32132,493,37,38,7,1.497294892,0.363852207,0.21496371
Hkan_v1_contig_32133,379,10,18,24,0.922579841,1.622728727,0.605849787
Hkan_v1_contig_32134,240,49,32,16,2.59005748,1.708372743,0.073595215
Hkan_v1_contig_32135,209,10,13,11,1.208280403,1.348715324,0
Hkan_v1_contig_32136,291,43,39,10,2.603408292,0.880604507,31.8052721
Hkan_v1_contig_32137,281,6,10,11,0.691296481,1.00313702,0.062857123
Hkan_v1_contig_32138,273,4,16,7,1.138486805,0.65706644,0.258796359
Hkan_v1_contig_32139,324,71,31,26,1.858606062,2.056374598,1.74447916
Hkan_v1_contig_3214,2143,7714,8518,7741,77.21223618,92.56542282,56.60684276
Hkan_v1_contig_32140,675,116,87,116,2.503722231,4.403805294,3.218564049
Hkan_v1_contig_32141,381,13,27,30,1.376605354,2.017763083,0.139077571
Hkan_v1_contig_32142,303,24,11,20,0.70521367,1.691458162,0.116586478
Hkan_v1_contig_32143,614,98,72,49,2.277900716,2.045039033,0.258901732
