Contig ID,Size,Grac_ech1,Grac_ech2,Grac_ech3,Grac10_F RPKM,Grac9_F RPKM,Grac8_F RPKM
Grac_v1_contig_32481,295,2,16,20,0.285778171,0.826318892,1.354642854
Grac_v1_contig_32482,433,41,56,33,3.991324458,1.970379344,1.522800022
Grac_v1_contig_32483,546,10,86,0,0.772019785,2.399692112,0
Grac_v1_contig_32484,310,2,14,6,0.271950195,0.688043755,0.386728686
Grac_v1_contig_32485,345,9,18,2,1.099624702,0.794882847,0.11583178
Grac_v1_contig_32486,205,54,132,88,11.10352748,9.810017579,8.577202073
Grac_v1_contig_32487,553,0,20,0,0,0.551003782,0
Grac_v1_contig_32488,237,0,20,22,0,1.285675491,1.85477471
Grac_v1_contig_32489,308,50,97,109,6.842902639,4.798115889,7.071191718
Grac_v1_contig_3249,1985,720,1763,1880,15.28949208,13.53136212,18.92405358
Grac_v1_contig_32490,391,11,21,31,1.185869777,0.818261755,1.584169936
Grac_v1_contig_32491,210,3,12,5,0.602175432,0.870585976,0.475737669
Grac_v1_contig_32492,388,0,20,0,0,0.785322401,0
Grac_v1_contig_32493,227,13,28,34,2.414007239,1.87923845,2.992746218
Grac_v1_contig_32494,416,20,55,31,2.026551935,2.014276446,1.488967416
Grac_v1_contig_32495,429,10,34,36,0.982570635,1.207456073,1.676725771
Grac_v1_contig_32496,439,11,40,30,1.056207478,1.388178093,1.365442968
Grac_v1_contig_32497,204,6,8,3,1.239772949,0.597460964,0.293837972
Grac_v1_contig_32498,312,5,17,5,0.675517312,0.830126051,0.320208046
Grac_v1_contig_32499,478,33,66,92,2.910094662,2.103612556,3.845712036
Grac_v1_contig_325,2238,1950,3933,3400,36.72785813,26.77401977,30.35537942
Grac_v1_contig_3250,1956,858,2312,1686,18.49011066,18.00813322,17.22287107
Grac_v1_contig_32500,235,0,16,7,0,1.037293928,0.59517819
Grac_v1_contig_32501,293,7,22,21,1.007051064,1.143944029,1.432084041
Grac_v1_contig_32502,222,3,26,10,0.569625409,1.784309094,0.900044239
Grac_v1_contig_32503,482,51,94,127,4.460096044,2.971190726,5.264698603
Grac_v1_contig_32504,306,2,23,8,0.2755051,1.145133514,0.522378617
Grac_v1_contig_32505,226,0,8,0,0,0.539301047,0
Grac_v1_contig_32506,1478,30,131,1,0.855594322,1.35035071,0.013518932
Grac_v1_contig_32507,324,0,14,5,0,0.658313469,0.308348489
Grac_v1_contig_32508,278,0,8,9,0,0.438424592,0.646866327
Grac_v1_contig_32509,499,38,224,90,3.209993286,6.839072194,3.603784347
Grac_v1_contig_3251,974,639,1518,441,27.65431939,23.74447273,9.046830705
Grac_v1_contig_32510,416,7,12,19,0.709293177,0.439478497,0.912592933
Grac_v1_contig_32511,288,2,18,19,0.292724168,0.952203411,1.318189791
Grac_v1_contig_32512,815,16,48,45,0.827529428,0.897291067,1.10324441
Grac_v1_contig_32513,615,22,58,0,1.507886448,1.436820757,0
Grac_v1_contig_32514,243,3,14,22,0.520398522,0.877751292,1.808977803
Grac_v1_contig_32515,491,25,95,103,2.146246449,2.947758013,4.19152985
Grac_v1_contig_32516,553,91,139,125,6.936451181,3.829476285,4.516496858
Grac_v1_contig_32517,343,4,32,40,0.491571781,1.421364858,2.330143685
Grac_v1_contig_32518,1168,56,109,120,2.020999738,1.421783175,2.052840627
Grac_v1_contig_32519,264,0,14,34,0,0.807930167,2.573308301
Grac_v1_contig_3252,1033,166,434,494,6.773744939,6.400871718,9.555280889
Grac_v1_contig_32520,1124,12,72,30,0.450024344,0.975923781,0.533300234
Grac_v1_contig_32521,1183,98,183,350,3.491904873,2.35676381,5.911533166
Grac_v1_contig_32522,300,0,55,0,0,2.793130005,0
Grac_v1_contig_32523,296,39,23,80,5.553847736,1.183820457,5.400265433
Grac_v1_contig_32524,319,19,36,34,2.510637382,1.719339074,2.129634456
Grac_v1_contig_32525,372,4,9,1,0.453250325,0.368594869,0.053712317
Grac_v1_contig_32526,462,6,16,31,0.547432211,0.527627864,1.340715249
Grac_v1_contig_32527,317,1,23,7,0.132972493,1.10539702,0.441220425
Grac_v1_contig_32528,327,4,19,41,0.515624223,0.885228859,2.505260753
Grac_v1_contig_32529,337,6,33,21,0.750485702,1.491879528,1.24510571
Grac_v1_contig_3253,2860,1441,2965,2427,21.23826428,15.79459084,16.95588936
Grac_v1_contig_32530,406,16,68,0,1.661173606,2.551717515,0
Grac_v1_contig_32531,542,36,103,72,2.799782452,2.895260556,2.654300205
Grac_v1_contig_32532,284,2,9,22,0.296847044,0.482807363,1.547822557
Grac_v1_contig_32533,246,0,20,5,0,1.238638583,0.406117522
Grac_v1_contig_32534,1119,49,112,224,1.845810306,1.524886964,3.999767641
Grac_v1_contig_32535,429,6,40,25,0.589542381,1.420536557,1.164392896
Grac_v1_contig_32536,705,52,90,94,3.109104359,1.944926116,2.664130947
Grac_v1_contig_32537,270,6,12,9,0.936717339,0.677122426,0.666032737
Grac_v1_contig_32538,601,0,29,1,0,0.735145395,0.033246226
Grac_v1_contig_32539,961,14,79,49,0.614081086,1.252429877,1.018801377
Grac_v1_contig_3254,1955,2157,11219,7055,46.50765653,87.42932024,72.10528323
Grac_v1_contig_32540,347,0,15,0,0,0.658584492,0
Grac_v1_contig_32541,424,16,52,49,1.590652085,1.868474618,2.309122932
Grac_v1_contig_32542,278,11,20,14,1.667895981,1.09606148,1.006236509
Grac_v1_contig_32543,984,176,173,333,7.539432241,2.678555936,6.761856748
Grac_v1_contig_32544,315,4,11,10,0.535267051,0.532024763,0.634316892
Grac_v1_contig_32545,415,0,24,64,0,0.881074963,3.081404469
Grac_v1_contig_32546,195,5,15,21,1.080827699,1.17194266,2.151798072
Grac_v1_contig_32547,459,10,31,41,0.918350332,1.028960549,1.784793608
Grac_v1_contig_32548,283,1,16,0,0.148947987,0.861357149,0
Grac_v1_contig_32549,392,4,30,0,0.430125309,1.16596336,0
Grac_v1_contig_3255,422,35,69,58,3.496042201,2.49107243,2.746201331
Grac_v1_contig_32550,214,1,20,10,0.196973272,1.423855568,0.933690752
Grac_v1_contig_32551,188,6,14,12,1.34528554,1.134540234,1.275381836
Grac_v1_contig_32552,440,14,45,33,1.341208917,1.558151036,1.498573658
Grac_v1_contig_32553,260,1,11,25,0.162124155,0.644568463,1.921248279
Grac_v1_contig_32554,233,6,17,12,1.085466444,1.111585098,1.029063456
Grac_v1_contig_32555,295,3,13,8,0.428667257,0.6713841,0.541857142
Grac_v1_contig_32556,279,1,11,51,0.151083442,0.600673119,3.652437588
Grac_v1_contig_32557,721,8,86,0,0.467709074,1.817242571,0
Grac_v1_contig_32558,292,9,57,33,1.299214117,2.974005174,2.25812469
Grac_v1_contig_32559,673,54,51,91,3.382203765,1.15452895,2.70173755
Grac_v1_contig_3256,1883,1253,3916,2857,28.04928686,31.68415131,30.31633875
Grac_v1_contig_32560,862,16,55,2,0.782408914,0.972087009,0.046359587
Grac_v1_contig_32561,434,0,50,0,0,1.755213661,0
Grac_v1_contig_32562,749,23,38,15,1.294395789,0.772950165,0.40015318
Grac_v1_contig_32563,305,0,28,2,0,1.398646322,0.131022833
Grac_v1_contig_32564,347,19,43,34,2.308049928,1.887942209,1.957790753
Grac_v1_contig_32565,272,0,84,19,0,4.705005089,1.395730367
Grac_v1_contig_32566,626,17,30,94,1.144710486,0.730124021,3.000339165
Grac_v1_contig_32567,367,6,29,18,0.689138097,1.203875702,0.979993673
Grac_v1_contig_32568,415,8,22,32,0.812574077,0.80765205,1.540702234
Grac_v1_contig_32569,487,0,74,0,0,2.315007882,0
Grac_v1_contig_3257,891,2067,9642,6600,97.78761312,164.8690512,148.0072748
Grac_v1_contig_32570,330,21,77,59,2.682417834,3.554892734,3.572357406
Grac_v1_contig_32571,322,0,14,0,0,0.662402373,0
Grac_v1_contig_32572,372,41,53,55,4.645815835,2.170614227,2.954177461
Grac_v1_contig_32573,818,67,86,121,3.452570632,1.601750481,2.955622047
Grac_v1_contig_32574,251,13,17,11,2.18318583,1.031869832,0.87566057
Grac_v1_contig_32575,367,1,30,0,0.114856349,1.245388657,0
Grac_v1_contig_32576,336,3,27,11,0.376359645,1.224261528,0.654139295
Grac_v1_contig_32577,637,6,68,97,0.397038747,1.626369405,3.042629928
Grac_v1_contig_32578,418,4,22,31,0.403371103,0.801855504,1.48184317
Grac_v1_contig_32579,323,2,16,31,0.261004831,0.754687533,1.917679397
Grac_v1_contig_3258,1389,3997,10407,8288,121.2978144,114.14924,119.2241754
Grac_v1_contig_32580,524,10,33,87,0.804432829,0.959472139,3.317453135
Grac_v1_contig_32581,614,30,50,97,2.059557667,1.24065591,3.156604664
Grac_v1_contig_32582,210,12,30,0,2.408701729,2.176464939,0
Grac_v1_contig_32583,1403,39,257,230,1.17173124,2.79077721,3.275570836
Grac_v1_contig_32584,215,261,264,234,51.17090766,18.70747538,21.74674331
Grac_v1_contig_32585,438,0,33,0,0,1.147861646,0
Grac_v1_contig_32586,450,67,20,98,6.276006171,0.677122426,4.35141388
Grac_v1_contig_32587,600,17,83,62,1.194314607,2.107543549,2.064701484
Grac_v1_contig_32588,731,109,223,282,6.28536053,4.64769052,7.708121686
Grac_v1_contig_32589,276,7,16,84,1.069079572,0.883203164,6.081168466
Grac_v1_contig_3259,1557,1138,2325,1650,30.80879572,22.7501393,21.17445117
Grac_v1_contig_32590,343,22,76,183,2.703644798,3.375741538,10.66040736
Grac_v1_contig_32591,338,19,25,28,2.369506878,1.126867942,1.655229286
Grac_v1_contig_32592,346,2,26,22,0.243654799,1.144845719,1.27046707
Grac_v1_contig_32593,762,15,96,68,0.829769296,1.919402151,1.783079768
Grac_v1_contig_32594,649,125,47,83,8.118698046,1.103323521,2.555349021
Grac_v1_contig_32595,616,0,22,11,0,0.544116235,0.356803252
Grac_v1_contig_32596,342,14,12,6,1.72553194,0.534570336,0.350543546
Grac_v1_contig_32597,405,0,16,15,0,0.6018866,0.740036374
Grac_v1_contig_32598,370,31,37,18,3.531677535,1.523525457,0.972047778
Grac_v1_contig_32599,226,4,16,13,0.746058058,1.078602094,1.149348528
Grac_v1_contig_326,3381,5445,14527,9217,67.88499438,65.4606753,54.47048566
Grac_v1_contig_3260,1653,14975,23046,13310,381.8695686,212.408758,160.8873997
Grac_v1_contig_32600,869,80,189,127,3.880532129,3.31353638,2.920120514
Grac_v1_contig_32601,676,17,106,40,1.060042551,2.388960037,1.182306633
Grac_v1_contig_32602,532,23,72,146,1.822373019,2.061914153,5.483502607
Grac_v1_contig_32603,1295,72,86,164,2.343601682,1.01176208,2.530410088
Grac_v1_contig_32604,690,34,41,80,2.077068882,0.905283243,2.316635606
Grac_v1_contig_32605,679,24,58,28,1.489918595,1.301391407,0.823958025
Grac_v1_contig_32606,211,24,133,116,4.794572162,9.603264732,10.98480533
Grac_v1_contig_32607,285,2,14,0,0.295805475,0.74839847,0
Grac_v1_contig_32608,230,0,10,1,0,0.662402373,0.086873835
Grac_v1_contig_32609,1048,52,238,327,2.091525356,3.459914684,6.234523995
Grac_v1_contig_3261,1216,411,1217,794,14.24719341,15.24778357,13.04679259
Grac_v1_contig_32610,392,8,27,24,0.860250617,1.049367024,1.223325435
Grac_v1_contig_32611,1290,20,99,1,0.653523725,1.169217212,0.015489133
Grac_v1_contig_32612,409,16,23,20,1.648988959,0.856750257,0.977065139
Grac_v1_contig_32613,233,0,8,0,0,0.523098869,0
Grac_v1_contig_32614,261,2,18,0,0.323005979,1.050707212,0
Grac_v1_contig_32615,293,2,42,6,0.287728875,2.183893147,0.409166869
Grac_v1_contig_32616,760,155,118,70,8.596846631,2.365473737,1.840353615
Grac_v1_contig_32617,273,40,45,55,6.176158279,2.511305699,4.025472584
Grac_v1_contig_32618,285,4,14,9,0.591610951,0.74839847,0.630978382
Grac_v1_contig_32619,295,11,20,22,1.571779942,1.032898615,1.49010714
Grac_v1_contig_3262,1126,1038,2891,2009,38.8579635,39.11644847,35.64990501
Grac_v1_contig_32620,244,3,21,10,0.518265741,1.311230926,0.818892709
Grac_v1_contig_32621,326,18,38,51,2.327426517,1.77588857,3.125859163
Grac_v1_contig_32622,524,8,56,14,0.643546263,1.628195145,0.533843033
Grac_v1_contig_32623,236,0,10,0,0,0.645561634,0
Grac_v1_contig_32624,798,11,66,56,0.58104647,1.260058649,1.402174183
Grac_v1_contig_32625,284,2,11,0,0.296847044,0.590097888,0
Grac_v1_contig_32626,483,1,30,2,0.087271802,0.946289104,0.082736986
Grac_v1_contig_32627,376,15,22,6,1.681606925,0.89142447,0.318845459
Grac_v1_contig_32628,355,57,147,118,6.768112604,6.30868288,6.641565882
Grac_v1_contig_32629,810,34,44,82,1.769354974,0.827594076,2.022766089
Grac_v1_contig_3263,213,518,1167,1738,102.5111792,83.47202858,163.0373094
Grac_v1_contig_32630,242,1,24,23,0.174182976,1.510934338,1.89901896
Grac_v1_contig_32631,260,5,52,0,0.810620774,3.047050915,0
Grac_v1_contig_32632,230,1,9,9,0.183270784,0.596162136,0.781864517
Grac_v1_contig_32633,461,13,20,40,1.188676016,0.660965491,1.733707775
Grac_v1_contig_32634,237,13,37,27,2.312150394,2.378499659,2.276314417
Grac_v1_contig_32635,1024,152,79,102,6.2569791,1.175376085,1.990293139
Grac_v1_contig_32636,290,0,12,2,0,0.630424327,0.137799877
Grac_v1_contig_32637,427,0,14,0,0,0.499516543,0
Grac_v1_contig_32638,393,4,16,0,0.429030842,0.620264817,0
Grac_v1_contig_32639,513,18,45,33,1.479027377,1.33642584,1.285326334
Grac_v1_contig_3264,1954,3094,12023,9454,66.74470579,93.74281768,96.67359508
Grac_v1_contig_32640,441,2,65,75,0.191166804,2.245559064,3.398126208
Grac_v1_contig_32641,224,2,6,0,0.376359645,0.408087176,0
Grac_v1_contig_32642,342,144,46,7,17.74832853,2.049186288,0.40896747
Grac_v1_contig_32643,206,0,8,2,0,0.591660372,0.193990117
Grac_v1_contig_32644,836,15,140,74,0.756320818,2.551358421,1.768651526
Grac_v1_contig_32645,362,4,10,4,0.465771053,0.420863386,0.220784333
Grac_v1_contig_32646,219,12,19,29,2.309713987,1.321780077,2.645883475
Grac_v1_contig_32647,595,11,36,41,0.779285853,0.921796915,1.376840783
Grac_v1_contig_32648,367,0,14,1,0,0.581181373,0.054444093
Grac_v1_contig_32649,216,5,18,18,0.975747228,1.269604548,1.665081842
Grac_v1_contig_3265,733,1150,4098,2157,66.13249972,85.17608901,58.79806056
Grac_v1_contig_32650,435,14,26,47,1.356625112,0.910612917,2.158864733
Grac_v1_contig_32651,935,19,45,55,0.856570401,0.733247546,1.175351888
Grac_v1_contig_32652,656,66,116,81,4.240930635,2.694038919,2.467163948
Grac_v1_contig_32653,313,3,18,3,0.404015466,0.876148825,0.191511011
Grac_v1_contig_32654,333,0,9,1,0,0.411763637,0.060002949
Grac_v1_contig_32655,406,2,13,0,0.207646701,0.487828348,0
Grac_v1_contig_32656,516,2,18,9,0.163380931,0.531462369,0.348505502
Grac_v1_contig_32657,350,16,15,30,1.926961383,0.652939482,1.712655609
Grac_v1_contig_32658,1652,110,242,260,2.806749896,2.231798794,3.144706626
Grac_v1_contig_32659,520,37,48,81,2.999296864,1.406331191,3.112422212
Grac_v1_contig_3266,500,415,981,520,34.98639261,29.89156947,20.78022139
Grac_v1_contig_32660,464,0,38,0,0,1.247714814,0
Grac_v1_contig_32661,262,0,8,0,0,0.465198613,0
Grac_v1_contig_32662,359,0,23,5,0,0.976074806,0.278286659
Grac_v1_contig_32663,443,0,25,11,0,0.859777346,0.496141768
Grac_v1_contig_32664,1055,12,130,76,0.479457216,1.877329948,1.439388284
Grac_v1_contig_32665,280,6,10,10,0.903263148,0.544116235,0.713606504
Grac_v1_contig_32666,458,15,23,16,1.380533196,0.765089204,0.698025576
Grac_v1_contig_32667,265,0,10,0,0,0.574915267,0
Grac_v1_contig_32668,361,0,44,0,0,1.856928535,0
Grac_v1_contig_32669,741,18,38,73,1.02394203,0.781295106,1.968436833
Grac_v1_contig_3267,3692,2811,5912,6219,32.09373234,24.3962148,33.65702267
Grac_v1_contig_32670,364,29,81,133,3.358286064,3.390262694,7.30074346
Grac_v1_contig_32671,578,6,32,0,0.437566923,0.843474302,0
Grac_v1_contig_32672,266,2,7,0,0.316934438,0.400927752,0
Grac_v1_contig_32673,273,0,11,0,0,0.613874726,0
Grac_v1_contig_32674,384,8,24,28,0.878172505,0.952203411,1.456946612
Grac_v1_contig_32675,405,42,41,51,4.371347582,1.542334414,2.516123672
Grac_v1_contig_32676,276,4,19,24,0.610902612,1.048803757,1.737476704
Grac_v1_contig_32677,261,15,24,47,2.422544842,1.400942949,3.598107888
Grac_v1_contig_32678,198,0,12,9,0,0.923348762,0.908226459
Grac_v1_contig_32679,354,14,19,40,1.667039332,0.817711404,2.257738091
Grac_v1_contig_3268,1848,1471,2880,2775,33.55303261,23.74325388,30.00390981
Grac_v1_contig_32680,511,73,106,115,6.021754322,3.16034635,4.496698516
Grac_v1_contig_32681,219,2,10,8,0.384952331,0.695673725,0.72989889
Grac_v1_contig_32682,224,1,17,19,0.188179823,1.156246999,1.694815446
Grac_v1_contig_32683,1971,18,225,1,0.384952331,1.739184312,0.010137485
Grac_v1_contig_32684,421,19,32,0,1.902359441,1.158024101,0
Grac_v1_contig_32685,299,0,17,17,0,0.866218487,1.136042461
Grac_v1_contig_32686,420,0,24,8,0,0.870585976,0.380590135
Grac_v1_contig_32687,444,14,34,20,1.329125954,1.166663639,0.900044239
Grac_v1_contig_32688,291,2,7,2,0.289706394,0.366483787,0.137326337
Grac_v1_contig_32689,1666,198,431,471,5.009694772,3.941413398,5.648885096
Grac_v1_contig_3269,431,3240,14328,6597,316.8756103,506.4750059,305.834197
Grac_v1_contig_32690,834,51,75,32,2.577657426,1.37007685,0.766656388
Grac_v1_contig_32691,287,0,9,0,0,0.477760596,0
Grac_v1_contig_32692,430,6,33,28,0.588171352,1.169217212,1.301087207
Grac_v1_contig_32693,779,12,47,10,0.649329093,0.919200212,0.256495277
Grac_v1_contig_32694,384,42,64,45,4.610405653,2.539209096,2.34152134
Grac_v1_contig_32695,490,8,23,12,0.688200494,0.715124194,0.489330174
Grac_v1_contig_32696,941,14,91,160,0.627132756,1.473334927,3.39740397
Grac_v1_contig_32697,296,0,36,14,0,1.852936367,0.945046451
Grac_v1_contig_32698,316,2,26,8,0.266786584,1.253533604,0.505847648
Grac_v1_contig_32699,350,0,18,8,0,0.783527378,0.456708162
Grac_v1_contig_327,3218,1610,2584,2703,21.08923903,12.23365377,16.78327987
Grac_v1_contig_3270,2698,3554,9505,8509,55.52602077,53.67349693,63.01637387
Grac_v1_contig_32700,539,2,57,1,0.156409203,1.611149371,0.037070468
Grac_v1_contig_32701,768,15,59,89,0.823286724,1.170416693,2.315504436
Grac_v1_contig_32702,406,26,49,51,2.69940711,1.838737621,2.509926323
Grac_v1_contig_32703,316,3,20,4,0.400179876,0.964256619,0.252923824
Grac_v1_contig_32704,563,12,70,38,0.898450023,1.894259006,1.348627566
Grac_v1_contig_32705,428,2,28,25,0.196973272,0.996698897,1.16711344
Grac_v1_contig_32706,489,9,29,11,0.775808839,0.903522255,0.449469945
Grac_v1_contig_32707,639,2,36,1,0.13193202,0.858324201,0.031269143
Grac_v1_contig_32708,678,33,43,0,2.051659658,0.966247709,0
Grac_v1_contig_32709,797,63,94,50,3.331987021,1.796880715,1.253512052
Grac_v1_contig_3271,899,8,60,75,0.375103718,1.016813431,1.666933991
Grac_v1_contig_32710,417,23,68,60,2.324945913,2.484406022,2.874961453
Grac_v1_contig_32711,474,13,32,27,1.156075197,1.028540393,1.138157208
Grac_v1_contig_32712,909,110,127,197,5.100936004,2.128577922,4.330311853
Grac_v1_contig_32713,218,0,6,0,0,0.419318933,0
Grac_v1_contig_32714,225,0,10,2,0,0.677122426,0.17760873
Grac_v1_contig_32715,249,37,101,58,6.263591845,6.179761896,4.654204666
Grac_v1_contig_32716,471,4,10,5,0.357981149,0.323466127,0.212112337
Grac_v1_contig_32717,296,4,26,2,0.569625409,1.338231821,0.135006636
Grac_v1_contig_32718,280,20,33,51,3.010877161,1.795583575,3.639393168
Grac_v1_contig_32719,369,12,28,22,1.370805862,1.156062678,1.191278066
Grac_v1_contig_3272,2060,2385,3382,3749,48.80251864,25.01244222,36.36344752
Grac_v1_contig_32720,290,10,40,47,1.453526905,2.101414424,3.238297099
Grac_v1_contig_32721,965,27,54,2,1.179390225,0.852542743,0.041411362
Grac_v1_contig_32722,227,2,10,4,0.371385729,0.671156589,0.35208779
Grac_v1_contig_32723,391,13,12,14,1.401482464,0.467578145,0.715431584
Grac_v1_contig_32724,222,16,11,23,3.038002181,0.754900001,2.070101749
Grac_v1_contig_32725,333,13,35,6,1.645584514,1.601303033,0.360017696
Grac_v1_contig_32726,1476,26,141,125,0.742519842,1.455400335,1.692156343
Grac_v1_contig_32727,332,2,29,2,0.253929399,1.330790309,0.120367362
Grac_v1_contig_32728,448,4,45,1,0.376359645,1.53032691,0.044600406
Grac_v1_contig_32729,290,6,16,13,0.872116143,0.84056577,0.895699198
Grac_v1_contig_3273,2768,1077,2030,2035,16.40101367,11.1732539,14.6897755
Grac_v1_contig_32730,306,3,8,19,0.41325765,0.398307309,1.240649215
Grac_v1_contig_32731,247,4,10,14,0.68262802,0.616811926,1.132525301
Grac_v1_contig_32732,475,2,25,33,0.177483285,0.801855504,1.388152441
Grac_v1_contig_32733,338,15,22,31,1.870663325,0.991643789,1.832575281
Grac_v1_contig_32734,480,6,99,28,0.526903503,3.142271256,1.165557289
Grac_v1_contig_32735,1433,59,177,367,1.735509096,1.881814417,5.117250824
Grac_v1_contig_32736,270,0,34,10,0,1.918513539,0.740036374
Grac_v1_contig_32737,372,6,29,4,0.679875488,1.187694577,0.21484927
Grac_v1_contig_32738,275,24,26,35,3.678744459,1.440424069,2.543034086
Grac_v1_contig_32739,224,5,10,5,0.940899113,0.680145293,0.446004065
Grac_v1_contig_3274,3508,1640,5430,2323,19.70631118,23.58250637,13.23142002
Grac_v1_contig_32740,420,3,15,13,0.301087716,0.544116235,0.61845897
Grac_v1_contig_32741,469,13,23,42,1.168400092,0.747144681,1.789341681
Grac_v1_contig_32742,364,4,16,0,0.463211871,0.66968152,0
Grac_v1_contig_32743,552,6,82,1,0.458176959,2.263208107,0.036197431
Grac_v1_contig_32744,229,1,17,16,0.184071093,1.131001431,1.396051151
Grac_v1_contig_32745,353,5,10,20,0.597057794,0.431593614,1.132066975
Grac_v1_contig_32746,271,14,52,50,2.177608574,2.923369881,3.686528063
Grac_v1_contig_32747,345,3,11,24,0.366541567,0.48576174,1.389981364
Grac_v1_contig_32748,665,5,30,30,0.316934438,0.687304718,0.901397689
Grac_v1_contig_32749,553,76,56,24,5.793080107,1.54281059,0.867167397
Grac_v1_contig_3275,1477,236,517,553,6.735232322,5.332854851,7.481031213
Grac_v1_contig_32750,651,6,37,0,0.388500279,0.865905406,0
Grac_v1_contig_32751,561,27,70,68,2.028719371,1.901012157,2.421937224
Grac_v1_contig_32752,348,5,28,25,0.605636211,1.225825081,1.435415381
Grac_v1_contig_32753,1350,69,167,210,2.15444988,1.884657418,3.108152771
Grac_v1_contig_32754,263,0,8,0,0,0.463429797,0
Grac_v1_contig_32755,582,0,30,0,0,0.785322401,0
Grac_v1_contig_32756,1707,42,124,95,1.037138706,1.106720309,1.112005448
Grac_v1_contig_32757,274,14,20,50,2.153766144,1.112062378,3.646164617
Grac_v1_contig_32758,322,15,12,18,1.96361554,0.567773462,1.11694931
Grac_v1_contig_32759,336,11,20,56,1.379985365,0.906860391,3.330163684
Grac_v1_contig_3276,574,868,2147,894,63.74247258,56.98622225,31.12020557
