Contig ID,Size,Ncfi_ech1,Ncfi_ech2,Ncfi_ENV_F1 RPKM,Ncfi_ENV_F2 RPKM
Ncfi_contig_23637,226,3,0,0.223185097,0
Ncfi_contig_23638,1434,34,92,0.398641164,1.059084433
Ncfi_contig_23639,483,113,81,3.933541072,2.768406095
Ncfi_contig_2364,2127,5419,8833,42.83551943,68.55397616
Ncfi_contig_23640,680,1,4,0.024725408,0.097105312
Ncfi_contig_23641,361,8,14,0.372593403,0.640195685
Ncfi_contig_23642,596,2,57,0.056420394,1.578775959
Ncfi_contig_23643,1632,8309,7354,85.60142236,74.38671491
Ncfi_contig_23644,681,116,103,2.863935638,2.496790029
Ncfi_contig_23645,788,601,431,12.82332446,9.029068778
Ncfi_contig_23646,2309,776,455,5.650542747,3.252964863
Ncfi_contig_23647,375,5,2,0.224177031,0.088042149
Ncfi_contig_23648,348,15,8,0.724710229,0.379492023
Ncfi_contig_23649,402,0,0,0,0
Ncfi_contig_2365,467,0,0,0,0
Ncfi_contig_23650,621,42,116,1.137129867,3.08360185
Ncfi_contig_23651,1504,24681,18060,275.9099053,198.2265481
Ncfi_contig_23652,344,0,0,0,0
Ncfi_contig_23653,557,317,292,9.56877722,8.654053284
Ncfi_contig_23654,658,0,51,0,1.279487923
Ncfi_contig_23655,443,13,29,0.493391885,1.080652793
Ncfi_contig_23656,207,1,15,0.081223562,1.196224856
Ncfi_contig_23657,608,1307,2080,36.14301556,56.47440503
Ncfi_contig_23658,2931,101,290,0.579372572,1.633330561
Ncfi_contig_23659,711,2,0,0.047294732,0
Ncfi_contig_2366,2267,2236,2794,16.58336484,20.34542612
Ncfi_contig_23660,264,198,132,12.60995799,8.253951505
Ncfi_contig_23661,1626,208,136,2.150775943,1.380734815
Ncfi_contig_23662,287,5,16,0.292914239,0.920301213
Ncfi_contig_23663,350,2,2,0.09607587,0.094330874
Ncfi_contig_23664,2461,50,48,0.341594419,0.321974541
Ncfi_contig_23665,252,202,62,13.4773096,4.061468201
Ncfi_contig_23666,983,145,218,2.480086686,3.660959162
Ncfi_contig_23667,1001,264,392,4.434270943,6.464633347
Ncfi_contig_23668,332,0,4,0,0.198890398
Ncfi_contig_23669,224,6,19,0.450355643,1.400223916
Ncfi_contig_2367,2394,3340,5560,23.45712041,38.33915653
Ncfi_contig_23670,1245,1547,2210,20.89167873,29.30318526
Ncfi_contig_23671,295,113,18,6.440340128,1.007261879
Ncfi_contig_23672,1359,2,0,0.024743602,0
Ncfi_contig_23673,403,115,157,4.79783348,6.431118542
Ncfi_contig_23674,784,384,971,8.235074608,20.44537477
Ncfi_contig_23675,350,0,0,0,0
Ncfi_contig_23676,369,68,62,3.098381729,2.773685601
Ncfi_contig_23677,522,2147,1530,69.15346056,48.38523296
Ncfi_contig_23678,1754,10,8,0.095856769,0.075292602
Ncfi_contig_23679,606,383,195,10.62621323,5.311948988
Ncfi_contig_2368,767,1116,1483,24.46364732,31.91814884
Ncfi_contig_23680,396,0,0,0,0
Ncfi_contig_23681,323,1,5,0.05205349,0.255540294
Ncfi_contig_23682,399,6,10,0.252831238,0.413731905
Ncfi_contig_23683,282,83,54,4.948588716,3.16108781
Ncfi_contig_23684,382,2,19,0.08802763,0.82107371
Ncfi_contig_23685,308,19,22,1.037182692,1.179135929
Ncfi_contig_23686,736,68,64,1.553400622,1.435469827
Ncfi_contig_23687,413,65,81,2.646157448,3.237627467
Ncfi_contig_23688,512,38,25,1.247860426,0.806049952
Ncfi_contig_23689,227,0,1,0,0.07272204
Ncfi_contig_2369,819,708,464,14.53455476,9.352462755
Ncfi_contig_23690,708,79,132,1.876057781,3.077744629
Ncfi_contig_23691,344,5,21,0.244379031,1.007749893
Ncfi_contig_23692,2216,1208,3816,9.165360563,28.42696656
Ncfi_contig_23693,214,329,267,25.84844972,20.5963089
Ncfi_contig_23694,268,52,98,3.26227769,6.036471996
Ncfi_contig_23695,252,0,0,0,0
Ncfi_contig_23696,672,1409,770,35.25283891,18.91530553
Ncfi_contig_23697,795,387,546,8.184576509,11.3375032
Ncfi_contig_23698,549,35,21,1.071884711,0.631449842
Ncfi_contig_23699,338,1,2,0.049743424,0.097679899
Ncfi_contig_237,2677,424,535,2.662992001,3.299113975
Ncfi_contig_2370,2168,386,528,2.993507863,4.020374903
Ncfi_contig_23700,874,288,275,5.54030191,5.194134242
Ncfi_contig_23701,396,54,109,2.292719635,4.54384199
Ncfi_contig_23702,530,0,0,0,0
Ncfi_contig_23703,263,13,26,0.831074545,1.631959993
Ncfi_contig_23704,459,0,0,0,0
Ncfi_contig_23705,524,0,0,0,0
Ncfi_contig_23706,354,1,7,0.047495134,0.326427461
Ncfi_contig_23707,508,4,3,0.13238801,0.097487616
Ncfi_contig_23708,580,31,10,0.898640685,0.284619017
Ncfi_contig_23709,1697,880,1157,8.718729549,11.25494625
Ncfi_contig_2371,2573,1032,1808,6.743607539,11.59980126
Ncfi_contig_23710,623,157,133,4.237053836,3.52415907
Ncfi_contig_23711,617,38,44,1.035501683,1.17722485
Ncfi_contig_23712,1354,69,230,0.856806599,2.80414896
Ncfi_contig_23713,268,53,0,3.325013799,0
Ncfi_contig_23714,810,5,0,0.103785662,0
Ncfi_contig_23715,576,61,43,1.780572772,1.232360815
Ncfi_contig_23716,1004,1765,867,29.55720565,14.25533059
Ncfi_contig_23717,461,41,71,1.495324014,2.542431917
Ncfi_contig_23718,976,959,1466,16.52042311,24.79568219
Ncfi_contig_23719,1922,25,112,0.218695074,0.961958968
Ncfi_contig_2372,1672,13312,10205,133.8626482,100.7554726
Ncfi_contig_23720,274,0,0,0,0
Ncfi_contig_23721,488,34,45,1.171416863,1.522245155
Ncfi_contig_23722,388,73,13,3.163322796,0.553099843
Ncfi_contig_23723,557,4,37,0.120741668,1.096575245
Ncfi_contig_23724,242,45,40,3.126435866,2.72857901
Ncfi_contig_23725,268,133,190,8.343902553,11.70336407
Ncfi_contig_23726,724,10,26,0.232227587,0.592825246
Ncfi_contig_23727,227,1,5,0.074067301,0.363610198
Ncfi_contig_23728,737,1153,804,26.30353969,18.00862147
Ncfi_contig_23729,1272,8,317,0.105743883,4.113997841
Ncfi_contig_2373,2492,1051,1006,7.090992965,6.664105308
Ncfi_contig_23730,469,3467,3037,124.2891951,106.8965916
Ncfi_contig_23731,435,23,23,0.888977882,0.872831653
Ncfi_contig_23732,467,0,0,0,0
Ncfi_contig_23733,227,0,0,0,0
Ncfi_contig_23734,474,7,10,0.248297344,0.348267996
Ncfi_contig_23735,319,224,169,11.80618847,8.745566171
Ncfi_contig_23736,311,87,95,4.703392692,5.042607029
Ncfi_contig_23737,614,0,0,0,0
Ncfi_contig_23738,1404,142,166,1.700488162,1.951789102
Ncfi_contig_23739,225,29,29,2.167044633,2.127685277
Ncfi_contig_2374,1378,3063,3115,37.37232833,37.31648612
Ncfi_contig_23740,418,457,224,18.38198023,8.846340369
Ncfi_contig_23741,1153,956,1302,13.9405838,18.64118796
Ncfi_contig_23742,350,4,3,0.192151741,0.141496312
Ncfi_contig_23743,265,173,172,10.97621501,10.71456346
Ncfi_contig_23744,335,264,261,13.24986631,12.86138115
Ncfi_contig_23745,341,2,8,0.098611597,0.387282182
Ncfi_contig_23746,904,69,118,1.283314309,2.15479265
Ncfi_contig_23747,4770,130871,80539,461.2935884,278.7274634
Ncfi_contig_23748,249,21,18,1.417987244,1.193342386
Ncfi_contig_23749,1008,7,5,0.11675887,0.08188444
Ncfi_contig_2375,2833,1797,2225,10.66482857,12.96508443
Ncfi_contig_23750,466,7,13,0.25255996,0.460520899
Ncfi_contig_23751,359,185,171,8.664223691,7.863095863
Ncfi_contig_23752,627,43,62,1.153063676,1.632360425
Ncfi_contig_23753,228,15,20,1.106136666,1.448061668
Ncfi_contig_23754,538,267,99,8.344135772,3.037699625
Ncfi_contig_23755,806,2,9,0.041720291,0.184331423
Ncfi_contig_23756,1292,16,2,0.208213961,0.025554029
Ncfi_contig_23757,841,104,105,2.079168658,2.061034264
Ncfi_contig_23758,297,0,2,0,0.11116433
Ncfi_contig_23759,467,3,19,0.108008206,0.671627746
Ncfi_contig_2376,1498,11,30,0.123461983,0.330598859
Ncfi_contig_23760,1162,195,334,2.821505231,4.744956631
Ncfi_contig_23761,371,0,0,0,0
Ncfi_contig_23762,2811,195,217,1.166342611,1.274356084
Ncfi_contig_23763,1109,105,77,1.591879278,1.146175412
Ncfi_contig_23764,329,38,47,1.941959083,2.358271859
Ncfi_contig_23765,322,280,159,14.62024115,8.151417946
Ncfi_contig_23766,1633,370,1948,3.809499455,19.69221988
Ncfi_contig_23767,301,160,389,8.937290272,21.33413379
Ncfi_contig_23768,309,29,32,1.577945121,1.709556299
Ncfi_contig_23769,1174,12904,13426,184.802837,188.7862912
Ncfi_contig_2377,9428,4391,4795,7.83062163,8.395777995
Ncfi_contig_23770,1640,378,188,3.875255383,1.892369369
Ncfi_contig_23771,323,407,440,21.1857705,22.4875459
Ncfi_contig_23772,496,73,58,2.474534767,1.930359626
Ncfi_contig_23773,254,2,0,0.13238801,0
Ncfi_contig_23774,387,430,224,18.68141925,9.554961949
Ncfi_contig_23775,265,0,0,0,0
Ncfi_contig_23776,421,10,1,0.399365257,0.039211171
Ncfi_contig_23777,1129,48,62,0.7148249,0.906545604
Ncfi_contig_23778,740,0,51,0,1.137706829
Ncfi_contig_23779,255,0,0,0,0
Ncfi_contig_2378,934,1872,3361,33.69856012,59.40370666
Ncfi_contig_23780,241,9,34,0.627881726,2.328915777
Ncfi_contig_23781,276,40,123,2.436706859,7.356782863
Ncfi_contig_23782,740,153,132,3.47625869,2.944652969
Ncfi_contig_23783,312,22,27,1.185551606,1.42856853
Ncfi_contig_23784,847,79,11,1.56818053,0.214388351
Ncfi_contig_23785,236,3,7,0.213728102,0.489641191
Ncfi_contig_23786,565,266,210,7.915631448,6.135680765
Ncfi_contig_23787,365,0,3,0,0.135681395
Ncfi_contig_23788,952,17,38,0.300237095,0.658928902
Ncfi_contig_23789,1261,551,487,7.346642193,6.375375706
Ncfi_contig_2379,260,356,697,23.02125664,44.25387845
Ncfi_contig_23790,334,25,443,1.258478842,21.89521267
Ncfi_contig_23791,202,5,27,0.416170231,2.206501887
Ncfi_contig_23792,357,84,53,3.956065253,2.450753108
Ncfi_contig_23793,807,55,174,1.145886311,3.559324813
Ncfi_contig_23794,1424,160,260,1.889132284,3.014083415
Ncfi_contig_23795,755,9,23,0.200423173,0.502889761
Ncfi_contig_23796,708,28,105,0.664931872,2.448205955
Ncfi_contig_23797,875,36,21,0.691746267,0.396189672
Ncfi_contig_23798,284,148,154,8.761848746,8.951468534
Ncfi_contig_23799,234,4,3,0.28740645,0.211639782
Ncfi_contig_238,2530,690,638,4.58543927,4.162862498
Ncfi_contig_2380,1482,2851,3864,32.34457061,43.04084833
Ncfi_contig_23800,1784,6,4,0.056546897,0.037013235
Ncfi_contig_23801,370,0,1,0,0.044615954
Ncfi_contig_23802,927,50,138,0.906865012,2.457487179
Ncfi_contig_23803,587,197,197,5.64261607,5.540130993
Ncfi_contig_23804,409,15,18,0.616623863,0.726509179
Ncfi_contig_23805,906,0,2,0,0.036441287
Ncfi_contig_23806,343,5,13,0.245091506,0.625663962
Ncfi_contig_23807,239,4,0,0.281393763,0
Ncfi_contig_23808,1728,1354,2121,13.17429253,20.26230456
Ncfi_contig_23809,2024,24,34,0.199366925,0.277306671
Ncfi_contig_2381,795,1227,1122,25.94954878,23.29794613
Ncfi_contig_23810,1124,2800,564,41.88360899,8.283324998
Ncfi_contig_23811,1727,1100,69,10.70909384,0.659551423
Ncfi_contig_23812,2249,7380,7992,55.17207054,58.66214356
Ncfi_contig_23813,1373,60,101,0.734738994,1.214346835
Ncfi_contig_23814,425,1,0,0.039560653,0
Ncfi_contig_23815,2198,54,140,0.413065048,1.05145879
Ncfi_contig_23816,615,4,87,0.109354649,2.335264328
Ncfi_contig_23817,398,18,19,0.760399477,0.788065722
Ncfi_contig_23818,273,5,1,0.307935482,0.060468509
Ncfi_contig_23819,563,11,12,0.328500978,0.351855837
Ncfi_contig_2382,3023,1145,1032,6.368244306,5.635513035
Ncfi_contig_23820,371,12,52,0.543825682,2.313776163
Ncfi_contig_23821,619,1,0,0.027161999,0
Ncfi_contig_23822,278,0,0,0,0
Ncfi_contig_23823,475,0,0,0,0
Ncfi_contig_23824,328,29,25,1.486539763,1.258224315
Ncfi_contig_23825,349,0,4,0,0.189202327
Ncfi_contig_23826,433,1,0,0.03882974,0
Ncfi_contig_23827,2092,4,2,0.032147758,0.015781934
Ncfi_contig_23828,282,134,212,7.989287806,12.41019659
Ncfi_contig_23829,395,15,8,0.638478886,0.334337276
Ncfi_contig_2383,4291,4924,4809,19.29353939,18.50070044
Ncfi_contig_23830,980,222,190,3.808722006,3.200511808
Ncfi_contig_23831,386,7,13,0.304903993,0.555965645
Ncfi_contig_23832,472,61,136,2.172902366,4.756514427
Ncfi_contig_23833,390,84,35,3.62132127,1.481478475
Ncfi_contig_23834,293,50,60,2.869159953,3.380457954
Ncfi_contig_23835,442,62,21,2.358423516,0.784312134
Ncfi_contig_23836,754,0,0,0,0
Ncfi_contig_23837,454,32,0,1.185076816,0
Ncfi_contig_23838,614,0,7,0,0.188200849
Ncfi_contig_23839,311,74,80,4.000586887,4.246405919
Ncfi_contig_2384,2525,8,17,0.05326979,0.111142317
Ncfi_contig_23840,217,0,5,0,0.380366429
Ncfi_contig_23841,913,61,81,1.123340544,1.464556565
Ncfi_contig_23842,395,6,7,0.255391554,0.292545117
Ncfi_contig_23843,206,1,2,0.081617851,0.160270903
Ncfi_contig_23844,234,1,0,0.071851612,0
Ncfi_contig_23845,250,3,0,0.201759328,0
Ncfi_contig_23846,363,0,0,0,0
Ncfi_contig_23847,323,160,219,8.328558427,11.19266489
Ncfi_contig_23848,268,4,2,0.250944438,0.123193306
Ncfi_contig_23849,457,32,6,1.177297318,0.216733956
Ncfi_contig_2385,1749,1364,101,13.11224144,0.953286566
Ncfi_contig_23850,275,4,3,0.244556761,0.180086215
Ncfi_contig_23851,790,1601,3560,34.07348987,74.39004394
Ncfi_contig_23852,1283,118,108,1.546349746,1.389597447
Ncfi_contig_23853,443,63,56,2.391052983,2.086777807
Ncfi_contig_23854,1002,35,84,0.587290126,1.383896061
Ncfi_contig_23855,1431,24,14,0.281983687,0.161502895
Ncfi_contig_23856,277,0,0,0,0
Ncfi_contig_23857,938,19,20,0.340567451,0.351980874
Ncfi_contig_23858,321,1,0,0.052377811,0
Ncfi_contig_23859,243,0,3,0,0.203801272
Ncfi_contig_2386,684,2709,4064,66.5894273,98.08204361
Ncfi_contig_23860,584,0,0,0,0
Ncfi_contig_23861,394,20,17,0.853465854,0.712269927
Ncfi_contig_23862,259,69,76,4.479212878,4.844017872
Ncfi_contig_23863,482,8,1,0.279058545,0.034248761
Ncfi_contig_23864,377,11,8,0.490573078,0.350300329
Ncfi_contig_23865,485,15,59,0.519998268,2.008177892
Ncfi_contig_23866,822,2144,1556,43.85360898,31.2485366
Ncfi_contig_23867,464,7,5,0.25364858,0.177886886
Ncfi_contig_23868,387,432,1289,18.76830957,54.98368729
Ncfi_contig_23869,331,15,15,0.761930997,0.748092281
Ncfi_contig_2387,3647,2936,3532,13.53544892,15.98736316
Ncfi_contig_23870,571,48,4,1.413375327,0.115642053
Ncfi_contig_23871,549,0,0,0,0
Ncfi_contig_23872,585,79,110,2.270510955,3.104050139
Ncfi_contig_23873,839,2,2,0.040079326,0.039351378
Ncfi_contig_23874,392,16,27,0.686256217,1.137023932
Ncfi_contig_23875,943,27,26,0.481398184,0.45514897
Ncfi_contig_23876,1110,357,257,5.407513518,3.822100066
Ncfi_contig_23877,243,1,3,0.069190442,0.203801272
Ncfi_contig_23878,429,40,19,1.567671545,0.731119248
Ncfi_contig_23879,291,4,13,0.231110341,0.737466457
Ncfi_contig_2388,4610,112,139,0.408478755,0.497743713
Ncfi_contig_23880,2046,626,665,5.144238321,5.365471897
Ncfi_contig_23881,2039,31,233,0.255621185,1.88638617
Ncfi_contig_23882,260,22,44,1.422661927,2.793645125
Ncfi_contig_23883,468,6,33,0.215554837,1.164018802
Ncfi_contig_23884,336,25,156,1.250987896,7.66438354
Ncfi_contig_23885,486,44,33,1.522189717,1.120906995
Ncfi_contig_23886,838,120,926,2.407629211,18.24142982
Ncfi_contig_23887,268,28,17,1.756611064,1.047143101
Ncfi_contig_23888,1699,38,54,0.376047403,0.524677318
Ncfi_contig_23889,284,8,10,0.473613446,0.58126419
Ncfi_contig_2389,4198,1410,491,5.647146505,1.930771886
Ncfi_contig_23890,516,0,0,0,0
Ncfi_contig_23891,255,4,4,0.263737684,0.258947498
Ncfi_contig_23892,277,35,45,2.124421323,2.681789298
Ncfi_contig_23893,342,19,19,0.934070962,0.917105723
Ncfi_contig_23894,272,20,8,1.236270391,0.485526559
Ncfi_contig_23895,1213,2,0,0.027721809,0
Ncfi_contig_23896,505,8,2,0.266348948,0.065377834
Ncfi_contig_23897,425,20,6,0.791213051,0.233052748
Ncfi_contig_23898,1465,78,122,0.895177905,1.374719568
Ncfi_contig_23899,1280,224,343,2.942323532,4.423602135
Ncfi_contig_239,2715,1951,2110,12.08202728,12.82934635
Ncfi_contig_2390,1843,2108,2565,19.23081313,22.97491656
Ncfi_contig_23900,586,66,102,1.893645569,2.873389261
Ncfi_contig_23901,215,2,10,0.15640258,0.767809442
Ncfi_contig_23902,1587,21,91,0.222481931,0.946577929
Ncfi_contig_23903,375,12,16,0.538024874,0.704337195
Ncfi_contig_23904,393,2,0,0.085563752,0
Ncfi_contig_23905,355,262,422,12.40867228,19.62347907
Ncfi_contig_23906,507,66,67,2.188710658,2.181517755
Ncfi_contig_23907,1630,129,690,1.330621334,6.988008023
Ncfi_contig_23908,552,169,71,5.147543239,2.123299119
Ncfi_contig_23909,202,19,20,1.581446877,1.634445843
Ncfi_contig_2391,1794,1607,1820,15.06072278,16.74714798
Ncfi_contig_23910,895,2,0,0.037571569,0
Ncfi_contig_23911,562,48,28,1.436009451,0.822457801
Ncfi_contig_23912,266,12,16,0.758493714,0.992956572
Ncfi_contig_23913,622,8,7,0.21624794,0.185780259
Ncfi_contig_23914,700,73,87,1.753384635,2.051696517
Ncfi_contig_23915,462,93,105,3.38449089,3.751796139
Ncfi_contig_23916,273,29,47,1.786025796,2.842019932
Ncfi_contig_23917,445,0,0,0,0
Ncfi_contig_23918,231,0,5,0,0.357313918
Ncfi_contig_23919,779,2068,2748,44.63396342,58.23327018
Ncfi_contig_2392,1175,274,721,3.92071318,10.12953027
Ncfi_contig_23920,692,0,0,0,0
Ncfi_contig_23921,226,4,6,0.29758013,0.438262912
Ncfi_contig_23922,2686,1318,1551,8.250148739,9.532299914
Ncfi_contig_23923,4760,121,183,0.427396335,0.634652574
Ncfi_contig_23924,388,35,1,1.516661614,0.042546142
Ncfi_contig_23925,252,0,0,0,0
Ncfi_contig_23926,557,4,12,0.120741668,0.355646025
Ncfi_contig_23927,399,23,19,0.969186412,0.78609062
Ncfi_contig_23928,204,0,0,0,0
Ncfi_contig_23929,416,18,37,0.727497577,1.468250989
Ncfi_contig_2393,1359,1741,2074,21.53930524,25.19307641
Ncfi_contig_23930,337,1,8,0.049891031,0.391879003
Ncfi_contig_23931,417,0,1,0,0.039587297
Ncfi_contig_23932,549,8,6,0.24500222,0.180414241
Ncfi_contig_23933,407,7,4,0.289171846,0.162239833
Ncfi_contig_23934,255,247,132,16.28580196,8.54526744
Ncfi_contig_23935,219,398,238,30.55563642,17.94009551
Ncfi_contig_23936,1815,2105,612,19.49969629,5.56630118
Ncfi_contig_23937,570,2,3,0.058993956,0.0868837
Ncfi_contig_23938,243,8,17,0.553523533,1.154873873
Ncfi_contig_23939,437,633,123,24.35424381,4.646389177
Ncfi_contig_2394,1676,6739,5367,67.60422189,52.86271805
Ncfi_contig_23940,1359,6,332,0.074230805,4.032835761
Ncfi_contig_23941,409,77,70,3.165335829,2.825313474
Ncfi_contig_23942,1738,130562,104666,1263.046671,994.1404928
Ncfi_contig_23943,1477,7678,6792,87.40172193,75.91176523
Ncfi_contig_23944,994,2523,2635,42.67595442,43.76088977
Ncfi_contig_23945,295,35,22,1.994795615,1.231097852
Ncfi_contig_23946,355,18,53,0.852504202,2.464560168
Ncfi_contig_23947,429,11,21,0.431109675,0.808079168
Ncfi_contig_23948,367,571,1357,26.15907725,61.03875854
Ncfi_contig_23949,295,566,1138,32.2586948,63.68133432
Ncfi_contig_2395,586,4,6,0.114766398,0.169022898
Ncfi_contig_23950,285,14,23,0.825915377,1.332216734
Ncfi_contig_23951,250,4,5,0.269012437,0.33015806
Ncfi_contig_23952,3113,5499,6538,29.70003598,34.67030835
Ncfi_contig_23953,292,0,2,0,0.113067829
Ncfi_contig_23954,329,14,27,0.71545861,1.354751919
Ncfi_contig_23955,345,3,1,0.146202412,0.047848994
Ncfi_contig_23956,361,0,0,0,0
Ncfi_contig_23957,204,0,0,0,0
Ncfi_contig_23958,278,27,30,1.632944201,1.781428382
Ncfi_contig_23959,207,24,36,1.949365487,2.870939654
Ncfi_contig_2396,654,2332,4509,59.95193076,113.8136616
Ncfi_contig_23960,468,61,71,2.191474181,2.504404089
Ncfi_contig_23961,307,844,0,46.22282105,0
Ncfi_contig_23962,630,991,0,26.44755211,0
Ncfi_contig_23963,230,14,32,1.023416881,2.296751723
Ncfi_contig_23964,471,105,722,3.748182843,25.30510822
Ncfi_contig_23965,256,2,4,0.131353729,0.257935985
Ncfi_contig_23966,490,0,0,0,0
Ncfi_contig_23967,429,5,9,0.195958943,0.346319644
Ncfi_contig_23968,270,86,57,5.355340185,3.485001747
Ncfi_contig_23969,228,24,19,1.769818666,1.375658584
Ncfi_contig_2397,1283,2582,3197,33.83622919,41.13465777
Ncfi_contig_23970,290,5,7,0.289884092,0.398466624
Ncfi_contig_23971,832,202,234,4.082069735,4.642847722
Ncfi_contig_23972,332,14,38,0.708993622,1.889458778
Ncfi_contig_23973,324,16,20,0.8302853,1.019006359
Ncfi_contig_23974,789,109,149,2.322746804,3.117462039
Ncfi_contig_23975,882,10,9,0.190626727,0.16844799
Ncfi_contig_23976,383,18,37,0.790180135,1.594758254
Ncfi_contig_23977,233,0,0,0,0
Ncfi_contig_23978,2196,25,48,0.191407984,0.360828481
Ncfi_contig_23979,618,187,992,5.087512718,26.49812263
Ncfi_contig_2398,3054,4245,4736,23.37012516,25.59968194
Ncfi_contig_23980,327,4,4,0.205667001,0.201931535
Ncfi_contig_23981,1921,71,56,0.62141733,0.481229864
Ncfi_contig_23982,849,540,250,10.69395731,4.860984396
Ncfi_contig_23983,221,2,3,0.152156356,0.224089181
Ncfi_contig_23984,261,0,1,0,0.063248671
Ncfi_contig_23985,1296,0,0,0,0
Ncfi_contig_23986,579,9,10,0.26134628,0.285110587
Ncfi_contig_23987,360,21,21,0.980774511,0.962961009
Ncfi_contig_23988,361,9,24,0.419167579,1.097478316
Ncfi_contig_23989,205,0,6,0,0.483158137
Ncfi_contig_2399,1632,4686,3302,48.27635879,33.40018121
Ncfi_contig_23990,342,6,4,0.294969778,0.193074889
Ncfi_contig_23991,2051,289,406,2.369106361,3.267776022
Ncfi_contig_23992,1249,736,758,9.907583755,10.01840711
Ncfi_contig_23993,1028,2782,5882,45.50052287,94.45475244
Ncfi_contig_23994,798,101,94,2.127996253,1.944539954
Ncfi_contig_23995,360,0,4,0,0.183421145
Ncfi_contig_23996,248,4,6,0.271181892,0.39938475
Ncfi_contig_23997,291,8,25,0.462220682,1.418204726
Ncfi_contig_23998,239,45,26,3.165679831,1.795838821
Ncfi_contig_23999,299,4,6,0.224926787,0.331262268
Ncfi_contig_24,1671,9669,4510,97.28759931,44.55454373
Ncfi_contig_240,800,694,348,14.58551808,7.180937809
Ncfi_contig_2400,1309,1774,2058,22.78590831,25.95360152
Ncfi_contig_24000,263,0,0,0,0
Ncfi_contig_24001,593,117,55,3.317290804,1.531087126
Ncfi_contig_24002,231,17,17,1.237340755,1.214867321
Ncfi_contig_24003,299,7,66,0.393621877,3.643884945
Ncfi_contig_24004,846,87,53,1.729024973,1.034183049
Ncfi_contig_24005,584,69,244,1.986500232,6.897137559
Ncfi_contig_24006,1613,3971,8626,41.39214151,88.28094939
Ncfi_contig_24007,563,19,12,0.56741078,0.351855837
Ncfi_contig_24008,490,24,76,0.823507461,2.560409446
Ncfi_contig_24009,366,18,30,0.826882491,1.353106804
Ncfi_contig_2401,329,2902,2635,148.3043489,132.2137521
Ncfi_contig_24010,1677,2513,3368,25.19485147,33.15361797
Ncfi_contig_24011,299,25,35,1.405792418,1.932363229
Ncfi_contig_24012,215,11,7,0.860214189,0.53746661
Ncfi_contig_24013,1093,8,14,0.123061499,0.21144615
Ncfi_contig_24014,489,0,0,0,0
Ncfi_contig_24015,367,221,460,10.12461659,20.69110459
Ncfi_contig_24016,464,19,49,0.688474718,1.743291482
Ncfi_contig_24017,353,13,14,0.61918585,0.654704369
Ncfi_contig_24018,504,23,22,0.767272576,0.720583068
Ncfi_contig_24019,1138,11,20,0.162518498,0.290121318
Ncfi_contig_2402,2739,1923,2588,11.80428342,15.59782877
Ncfi_contig_24020,313,50,115,2.685827049,6.065203981
Ncfi_contig_24021,561,11,7,0.329672104,0.205980964
Ncfi_contig_24022,250,0,0,0,0
Ncfi_contig_24023,238,0,29,0,2.011467173
Ncfi_contig_24024,329,19,42,0.970979542,2.107391874
